,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
200,neutral,neutral,TRUE,Det er der heller ikke. Det er derfor man i stedet snakker om et ikke eksisterende kupforsøg.,[ 0.02813154  5.0637226  -5.9919944 ],[6.4602438e-03 9.9352396e-01 1.5694275e-05]
201,positive,positive,TRUE,"HTKom: Danish Open i Taastrup en succes 😄 5 forrygende dage med svømning i topklasse. 8 danske rekorder og 12 svømmere udtaget til VM. ”Vi er dybt imponeret over det set-up, der er blevet etableret på kun 14 dage i Taastrup...",[-3.2122889 -2.9828808  7.1680927],[3.103324e-05 3.903533e-05 9.999299e-01]
202,positive,positive,TRUE,"Wow, det var en dejlig søndagsskumringsmeddelelse :) Glad for at du kan lide den!",[-3.1866994 -3.038343   7.2890778],[2.8209899e-05 3.2721371e-05 9.9993908e-01]
203,negative,negative,TRUE,"Jeg tweetede tidligere i dag om politikere, der fejler på Twitter og optræder klodsede og arrogante. 

Mon det er en bevidst strategi? #dkpol",[ 4.6778283  -0.48628044 -4.1356316 ],[9.9416733e-01 5.6848046e-03 1.4785046e-04]
204,negative,negative,TRUE,"Det er så kryptisk at diskutere med typer som dig. Det er ikke kun noget jeg mener.. havde han ikke lov og ret til det... ja, så fik han nok ikke lov.",[ 4.4869547   0.36520657 -5.247435  ],[9.8398525e-01 1.5956447e-02 5.8263504e-05]
205,negative,positive,MISS,"""Jeg ville ikke sidde her, hvis jeg ikke troede på det.""
Der er alt for meget på spil til ikke at være helt engageret i #EP2019
#dkpol #eudk #dkmedier #VoteVolt 
",[ 1.7398847  1.2380126 -3.2687347],[0.620318   0.37553817 0.0041438 ]
206,negative,negative,TRUE,"Fedt igen at se at Viasats eksperter er ukvalificeret. At graulund kan sætte Duncan og Zidan over Dame, er mærkeligt. At overhovedet have Duncan på en top fem kan udfordres. Santin, Jimmy Fall, Utaka, Pukki, Nordstrand, zuma osv er sgu da bedre end Dunken #sldk #biffck",[ 2.3876867  -1.5668848  -0.70013756],[0.93917185 0.01800099 0.04282723]
207,neutral,negative,MISS,Der vil jeg anbefale at du læser op på hvad de facto betyder. Det svarer til at lovgive om at svin skal slagtes på Grønland og derefter undre sig over at slagterier lukker.,[ 0.7658958  2.4356358 -3.6223233],[0.15814753 0.8398878  0.00196464]
208,negative,negative,TRUE,JP mener: Fænomenet Rasmus Paludan må udløse alvorlig selvransagelse hos alle partier - alle partiet har været medvirkende til at ændre dk med masseindvandring. Det har kostet og vil koste endnu mere i fremtiden ... desværre #dkpol,[ 2.9286346  1.217081  -4.5163155],[8.4661859e-01 1.5288661e-01 4.9475144e-04]
209,positive,negative,MISS,"🙄 Pitchfork var en cool musikblog engang. Nu lyder de som P3. Der var mange fede sange i 2018. Jeg synes dog ikke at nogle af disse er i blandt dem. Snail Mail udsendte et fedt album, men det er næppe en af årets bedste sange. Mærkeligt at man kan opfatte musikår så forskelligt.",[-2.903114 -2.268933  5.983428],[1.3818168e-04 2.6053845e-04 9.9960130e-01]
210,neutral,negative,MISS,"Hvorfor var der ikke straffe til AaB der? Der er jo straffe INDEN der er offside. 
Ligesom i Arsenal-Tottenham. Det mener reglerne i England jo i hvert fald:",[-2.78715   6.113996 -4.485233],[1.3621076e-04 9.9983883e-01 2.4931212e-05]
211,negative,negative,TRUE,"Really? - det bliver sgu sværere og sværere at overbevise min bedre halvdel om at at Danmark overhovedet ønsker at man skal integrere sig. Jeg fattes ord. Gad vide om vil støtte det?

#dkpol #pakker #snart #sydfrugter",[ 6.834351  -2.608928  -3.9239485],[9.9989951e-01 7.9212237e-05 2.1266012e-05]
212,negative,negative,TRUE,"Åbent spørgsmål; tror mænd, at kvinder ikke ser, når de lige kigger og vurderer ben&amp;røv&amp;det hele, mens man taler i professionel sammenhæng om noget arbejdsagtigt?
Er de ligeglade?
Er det meningen, hun skal se det?
Er det noget andet? 
Jeg shamer ikke, jeg undrer mig helt ægte.",[ 6.260795  -1.4067411 -4.8318458],[9.9951720e-01 4.6754302e-04 1.5216597e-05]
213,neutral,neutral,TRUE,"Jo jo, men med den tiltro, der er til Stage i Aarhus, kunne han vel godt have været nået til Basel til de sidste 20 minutter, hvis han havde fået opkaldet i pausen?",[-3.1112337  6.36002   -4.3175197],[7.7027013e-05 9.9989998e-01 2.3054725e-05]
214,neutral,positive,MISS,"Lige præcis - det er derfor vi har foreslået en grundlæggende omlægning af registreringsafgiften, forbud mod salg af benzin- og dieselbiler i 2025 samt vores store landbrugsplan om udtagning af 1/3 af landbrugsjorden fra intensiv drift. Det er den vej, vi tror det er bedst at gå.",[-2.687335   3.6493673 -1.4649773],[0.00175646 0.99228    0.00596352]
215,positive,positive,TRUE,"Du bestemmer helt selv om, hvad du vil bruge den ekstra frihed en liberal regering giver dig i form af færre køer og lavere skatter til - om du vil hente dine børn tidligere eller arbejde mere - det er helt op til dig 😊 - nogle vil gøre det ene - andre det andet.",[-1.9106438  0.8109093  1.0351145],[0.0283857  0.4315739  0.54004043]
216,negative,negative,TRUE,"Ikke blandt skolebørn, det har jo været kendt han stod ved skoler for at videofilme til youtube. men.. den brede befolkning har ikke anet hvad han egentlig var for en person det er sket efter de 4.600 artikler der har været i April måned ps. fedter du for medierne ?#dkmedier",[ 6.929121  -2.4665802 -4.2186594],[9.9990249e-01 8.3072329e-05 1.4405824e-05]
217,neutral,neutral,TRUE,Spidskandidat for Klaus Riskær Pedersen anklages for fusk med smykkefirma,[-1.2466327  4.60226   -4.1798773],[2.8743620e-03 9.9697268e-01 1.5298527e-04]
218,neutral,neutral,TRUE,"Seneste nyt fra Danmark og Verden #nyheder: Danskere tilbragte påsken online i sommerhuset Mange forbinder formentlig sommerhus med gåture, brætspil og gode bøger, men noget tyder på, at danskere er lige så meget online i sommerhuset som derhjemme.
En an…",[-4.1207366   3.0085618   0.60196936],[7.344986e-04 9.166548e-01 8.261066e-02]
219,neutral,negative,MISS,"Venter spændt på, om medierne nu også vil fokusere på, at Socialdemokratiet har omfartsvejen ved Mariager med i deres infrastrukturplan. Tankevækkende hvordan samfundsøkonomien i projekter kun er vigtige, når borgerlige partier går ind for dem #dkpol #dkmedier #togfonden",[-1.7778105  3.2123623 -1.8691107],[0.00671706 0.987152   0.00613096]
220,neutral,negative,MISS,"Min #fredagsbog er Stephen Kings (erindret elendige) Desperation, fordi er uenig med min erindring (og jeg vil være sikker på, at han tager fejl)",[ 0.25421253  1.011827   -1.5683963 ],[0.30350995 0.6474418  0.0490483 ]
221,negative,negative,TRUE,"Fiasko eller ej, det er uden betydning. Jeg fatter ikke hvorfor DF hele tiden skal gøre sig til smagsdommere. Dette land bliver fattigere med deres indblanding i film og TV. #dkmedier #dkpol #
[LINK]",[ 6.9821134 -2.653385  -4.096734 ],[9.999193e-01 6.536140e-05 1.543414e-05]
222,negative,negative,TRUE,"De manglende svar fra og siger vel bare at de ingen klimaplan har som rent faktisk kan bruges til noget , kun ideologier ingen holdbare løsninger . #dkpol #dkgreen",[ 6.6020293 -1.7214717 -4.7456064],[9.9974555e-01 2.4268284e-04 1.1794352e-05]
223,negative,negative,TRUE,"Nogen gør altså hvad de kan, for at skaffe sig så mange fjender som muligt, blot for at få lidt omtale i pressen. #dkpol",[ 6.346818  -2.3058116 -3.7777994],[9.9978536e-01 1.7462941e-04 4.0072020e-05]
224,neutral,positive,MISS,"Baggrundsinfo: Folkeforbundet er kendt, fordi det indførte principiel ligestilling mellem kønnene ved alle stillingsbesættelser i 1919, altså lang tid inden det blev muligt for kvinder at blive ansat som diplomater i de fleste nationale udenrigstjenester.",[-3.529348   5.8181114 -3.3159308],[8.7169603e-05 9.9980503e-01 1.0790733e-04]
225,neutral,neutral,TRUE,"Hvordan er det med sætningen ""Det ligner, at...""? Er det generelt accepteret at skrive? Jeg ser det flere og flere steder, men plejer at anbefale at rette det til ""Det ser ud som om, at"", når jeg redigerer tekster, men måske har jeg ikke fulgt ordenligt med.",[-1.0438789  5.4135647 -5.3601174],[1.5663108e-03 9.9841273e-01 2.0910271e-05]
226,neutral,negative,MISS,RT @USER: Må si det er ting som bekymrer meg mer her i landet enn hvilken kanal skirenn sendes på. Virkelig! #dax18,[ 1.2010413  2.418101  -4.1574335],[0.22820884 0.7707168  0.00107443]
227,neutral,neutral,TRUE,Ung mand kørte med hash i systemet,[-3.2635672  5.669547  -3.2980654],[1.3191228e-04 9.9974066e-01 1.2743914e-04]
228,negative,negative,TRUE,"Stop pirateri og verdenshistoriens største kunsttyveri ! husk: Free internet betyder ikke internet for free! Og har aldrig gjort det. Det er noget, IT giganterne har bildt dig ind. #dkpol #eupol",[ 6.7749734 -3.0460627 -3.4463456],[9.9990940e-01 5.4292370e-05 3.6382968e-05]
229,negative,negative,TRUE,"Din familie? Er koranen en familie? Det er en voldelig fascistoid ideologi, få dog noget perspektiv, lmfao. Volden, afbrændingerne og mordforsøgene er blevet genereret efter han har demonstreret i 2 minutter og 37 sekunder det ene sted",[ 6.9492717 -2.9557214 -3.771726 ],[9.999280e-01 4.992119e-05 2.207489e-05]
230,neutral,neutral,TRUE,Jeg synes at den isolationerede dækning også har medført en højredrejning af hele diskursens præmisser -&gt;,[-3.830353   5.641513  -2.8810775],[7.6966404e-05 9.9972409e-01 1.9886854e-04]
231,positive,positive,TRUE,"Lyt podcasten, se dokumentaren - det er ikke bare dødgodt journalistisk arbejde, det er dødspændende.",[-1.880664  -0.8874344  3.042739 ],[0.00708368 0.01912551 0.9737908 ]
232,neutral,neutral,TRUE,"Jo, når du kigger på det flydende gennemsnit af alle målinger.",[-4.3453197  6.4611497 -3.2894657],[2.0266374e-05 9.9992144e-01 5.8254242e-05]
233,negative,negative,TRUE,"Der røg det sidste af min respekt for @USER, at man kan kommentere sådan, fordi man er uenig, er simpelthen for lavt. 
Sådan skal en udenrigsminister bare ikke opførere sig på SoMe! 
#dkpol",[ 6.947216  -3.2370374 -3.4134128],[9.9993050e-01 3.7757622e-05 3.1652333e-05]
234,neutral,neutral,TRUE,Kuhn færdig i Hobro,[-1.993757   2.2956045 -0.7206976],[0.01290462 0.9410031  0.04609223]
235,neutral,negative,MISS,"Det er lige meget, at ""Den danske sang"" blev skrevet til et korstævne i 1924, og at ”gay” egentlig betyder munter. De betyder noget andet nu, og det skal man kunne diskutere og forholde sig kritisk til, skriver forsker Jan Thorhauge Frederiksen #dkpol
[LINK]",[-2.8134136  5.9096966 -4.1591587],[1.6274674e-04 9.9979490e-01 4.2370404e-05]
236,negative,negative,TRUE,"Vrøvl. Troen på vores samfund bryder sammen, når det står klart, at Folketinget ikke længere er landets lovgivende magt, og ministeriers misbrug af bl.a. politiet ignoreres.

Meget lovgivning herunder færdselsloven overtrædes dagligt, uden det påtales.",[ 6.76901   -2.2885478 -4.3283553],[9.9986839e-01 1.1649181e-04 1.5150197e-05]
237,positive,positive,TRUE,"RT @USER: #dkpol #dkkultur Absolut en artikel, der er værd at læse

[LINK]",[-3.5958385 -2.05074    6.4451685],[4.3565073e-05 2.0425189e-04 9.9975222e-01]
238,negative,negative,TRUE,"Jo, det kunne jo starte med at de etablerede partier alle klart tilkendegiver, at manden ikke har en chance for indflydelse. Lige nu er meldingen fra jer, at I ikke vil udelukke noget... God 4. maj!",[ 6.1251664 -3.2587252 -2.4695413],[9.9973089e-01 8.4044746e-05 1.8503294e-04]
239,neutral,neutral,TRUE,"NPR lavede i 2015 en historie om Pete, der hang folk ud online, der opførte sig dårligt i metroen. Er der nogen der kender et godt dansk eksempel på det samme? Det, at blive så iriteret, at man går ret langt for at komme det til livs/gøre opmærksom på det?
[LINK]",[ 0.48937035  4.3249865  -5.6694326 ],[2.1130893e-02 9.7882438e-01 4.4687258e-05]
240,neutral,positive,MISS,"Bager fastelavnsboller. Har spist resten af kagecreme, imens bollerne er i ovnen.",[-1.4703964  2.5887563 -1.6378721],[0.01673052 0.9691188  0.01415063]
241,positive,positive,TRUE,Han bliver omtalt som “gårdens maskot” af de andre beboere 😂❤️🤗,[-3.5940819 -2.3264287  6.77266  ],[3.1457148e-05 1.1175162e-04 9.9985683e-01]
242,neutral,negative,MISS,Nå. Men hvad er dit svar?,[-2.7992566  6.4270926 -4.71025  ],[9.8400778e-05 9.9988699e-01 1.4556755e-05]
243,neutral,neutral,TRUE,"for længe siden kunne man anmode om at få / købe en af de gamle klippekort automater.. Men hvad er de koster..?? Det kan jeg ikke huske, og jeg kan heller ikke finde det gamle opslag i lavede på Facebook..",[-3.1702044  6.307952  -4.1198454],[7.649676e-05 9.998939e-01 2.959505e-05]
244,positive,positive,TRUE,"Danske børn er for dårlige til sprog, men det kan en stor pædagogisk succeshistorie fra Horsens måske lave om på 👶📚",[-5.468004   1.4452794  3.9889634],[7.2445080e-05 7.2846673e-02 9.2708087e-01]
245,positive,positive,TRUE,"GINI ❤️ #lfcdk 
Premier League’s mest undervurderede midtbanespiller!",[-3.8714309 -1.7618927  6.1449847],[4.4642315e-05 3.6805053e-04 9.9958736e-01]
246,positive,positive,TRUE,så er serien igang med sin sidste sæson. Jeg er begejstret. Tak til Imperial for et godt arrangement med @USER. Gæster og,[-2.5000796 -3.0504606  6.494665 ],[1.2403574e-04 7.1535156e-05 9.9980444e-01]
247,neutral,negative,MISS,Information ønsker berufsverbot mod islamkritikere: - Kan advokat Rasmus Paludan forsvare udlændinge og samtidig være med i For Frihed? #dkpol,[-3.1652775   2.8439333  -0.09269155],[0.00232688 0.94741786 0.05025526]
248,negative,negative,TRUE,"»Nu hvor jeg har tænkt over det, Christiane, så kan jeg godt se, at jeg har jeg har smadret alle ruderne i dit drivhus, men du skal vide, at jeg er åben overfor, at du rydder op.«",[ 0.9828204  -0.5957554  -0.34005094],[0.6790535  0.14006746 0.18087906]
249,positive,negative,MISS,"Jeg elsker virkelig Eurovision, men er enig med Mari Boine i at man skal og må boikotte det i år. Jeg har alltid ment at det er en ikke-politisk musikkonkurranse, men det får være grenser for hva vi skal tåle som medmennesker. #boicotIsrael",[-1.8580024 -1.5185666  3.8786871],[0.00320061 0.00449415 0.9923052 ]
250,neutral,positive,MISS,"Havde det på samme måde - og det er IKKE en kritik af hverken håndbold eller præstationen. For nogle af os er klubfodbolden bare større. Meget større. Og det her er fra mig til dig, @USER:",[-4.6837926  6.3928137 -2.8671296],[1.5468306e-05 9.9988937e-01 9.5150222e-05]
251,neutral,neutral,TRUE,RT @USER: Pape skærer igennem: Der vil komme IS-krigere tilbage til Danmark,[-1.6193451   1.7527266  -0.39190114],[0.02980508 0.86848515 0.10170972]
252,neutral,neutral,TRUE,Er samfundsomstyrtende virksomhed ikke allerede forbudt? Ellers må du definere mere præcist hvad det er du hentyder til. Bare til forståelsen så hentyder jeg til islams imperativ vedr. sharia,[-1.2952541  5.122485  -4.8446007],[1.6296057e-03 9.9832350e-01 4.6840436e-05]
253,positive,neutral,MISS,Uha det var langt tid og du er tålmodig at de gør det færdig ❤️❤️,[-2.8148136 -3.1150382  6.858871 ],[6.2910680e-05 4.6594927e-05 9.9989045e-01]
254,positive,positive,TRUE,"har som den første kommune søsat en chatbot, der kan besvare borgernes spørgsmål døgnet rundt. Yderligere fem kommuner er på vej med chatbots for at styrke borgerservicen. Vi er glade for at hjælpe til. #dkpol #kompoldk #AlleTidersRoskilde",[-3.6765742 -2.6347601  7.317075 ],[1.6807035e-05 4.7637081e-05 9.9993551e-01]
255,negative,positive,MISS,Jeg er ikke enig. Jeg går på valg på at beholde rosiner i bagværk #dkpol #KlimaLine,[ 3.0398815  -0.11546422 -3.2006245 ],[0.95732945 0.04080489 0.00186571]
256,negative,negative,TRUE,"Jeg sagde at NÅR racisten &amp; hans lige popper op, så ska de mødes med demokratiets fulde kraft. Og her popper de så op...

Hva faen tænker I på @USER? De ønsker blod i gaderne &amp; etnisk udrensning FFS!

Det her er dødsensfarligt!

#dkpol
[LINK]",[ 7.1034265 -3.0799258 -3.7369564],[9.9994266e-01 3.7792124e-05 1.9591005e-05]
257,positive,neutral,MISS,"RT @USER: Kære #twitterhjerne 

Hvordan gør jeg min grill sommerklar!?",[-4.7549667  0.7549904  4.2463837],[1.1958613e-04 2.9554578e-02 9.7032589e-01]
258,negative,negative,TRUE,"#dkpol
Anna Libak anfægter vores ret til at lave en kampagne, der handler om, hvordan fattigdom og ulighed vokser i Danmark . . . Det baserer sig også på et udemokratisk syn på civilsamfundets rolle.[LINK]",[ 1.735625   1.2775965 -3.3477035],[0.61022913 0.38598788 0.00378296]
259,positive,positive,TRUE,"Det her må vi kunne gøre meget bedre. Viden skal i spil - ikke mindst i rygraden af Danmarks erhvervsliv, de små og mellemstore virksomheder, hvor viden sikrer udvikling og godt workflow. Tak til for endnu en gang at gøre os klogere. #videnispil",[-3.2213576 -2.923197   7.146642 ],[3.1419753e-05 4.2334283e-05 9.9992621e-01]
260,neutral,neutral,TRUE,"Spritny Megafon måling giver Nye Borgerlige 7 mandater.

Jeg tror på, at mange danskere i det stille er dybt trætte af de gamle partier og støtter Nye Borgerlige. Ca. 30 % af vælgerne har ikke ytret sig / besluttet...",[-3.2969093  6.0784807 -3.7139547],[8.4773237e-05 9.9985933e-01 5.5864788e-05]
261,positive,neutral,MISS,“EU skal vise vejen til en grønnere verden. Vi har travlt. EU skal være klimaneutralt senest 2050” - #ep19dk-budskab fra #dkenergi,[ 0.02410659 -0.18043423  0.13022149],[0.3416501 0.2784522 0.3798977]
262,positive,neutral,MISS,"💬 Lad os høre, hvad du mener – bidrag til årets tilskuerundersøgelse i og hjælp os med at gøre det hele lidt bedre 👇🏼 #fcm #fcmlive #sldk 

[LINK]",[-3.0843515 -2.2607863  6.180353 ],[9.4679301e-05 2.1573716e-04 9.9968958e-01]
263,negative,negative,TRUE,"Er den asfalt-aftale ikke snart lidt tyndslidt? #dkpol 
[LINK]",[ 3.6808076  1.1947658 -5.226832 ],[9.2304218e-01 7.6832920e-02 1.2493464e-04]
264,neutral,neutral,TRUE,"Det er overordnet en konjunkturer effekt, men hvor grupper med lav besk. oplever de største stigninger i beskæftigelsesgraden - så ja, de bidrog også, men de er ikke så mange at de kan flytte den aggregerede kurve så meget",[-4.0422235  6.445714  -3.4337313],[2.7868400e-05 9.9992085e-01 5.1212639e-05]
265,positive,neutral,MISS,"Alternativet er tæt på spærregrænsen i en ny måling, som Epinion har foretaget for DR. Partiet står til 2,4 procent af stemmerne hvilke er en halvering af deres valgresultat fra 2015. #dkpol #fv19",[-3.5001585  1.1794158  2.349364 ],[0.00219398 0.23634467 0.7614613 ]
266,positive,positive,TRUE,"🇩🇰 #GoCards 🇩🇰

Det vrimler med fans fra nærmest alle NFL-hold i Nashville. De mest fantastiske mennesker, vi har mødt, er Lisa og hendes mand Rick (på billedet👇). Rick har kun misset ÉN (!!!) hjemmekamp siden 1988, hvor Cardinals kom til Arizona 👏🏈 #nfldk #truefans #NFLDraft",[-3.603096  -2.394777   6.8530283],[2.8767929e-05 9.6310752e-05 9.9987495e-01]
267,negative,positive,MISS,Ka’ vi ikke få det jazzgalskab tilbage?,[ 5.1713605 -1.7467514 -3.4643838],[9.988341e-01 9.885429e-04 1.774342e-04]
268,neutral,neutral,TRUE,"Nej, jeg ændrer manuelt formation inde i kampen, og så sker denne bug",[-2.8115778  4.9916015 -3.2965834],[4.0816507e-04 9.9934059e-01 2.5130462e-04]
269,neutral,neutral,TRUE,"Men hvis ikke det står på døren, så skal ministrene vel passes af folketingsbetjenten?",[-1.574798   5.7176447 -5.1344914],[6.8018714e-04 9.9930048e-01 1.9349649e-05]
270,negative,negative,TRUE,"RT @USER: Afera Srebrnej to jeden wielki skandal. Prokuratura nie tylko wszczęła śledztwo, ale potrafiła od razu wsadzić @USER…",[ 0.33953598 -0.43737054  0.12916608],[0.44050717 0.20255677 0.35693613]
271,neutral,negative,MISS,"I daginstitutionerne er der ikke nok voksne. I skolerne kører man tests lavet af folk, der ikke har været opgaven voksen. På ungdomsuddannelserne rammes de små voksne i stigende grad af angst og stress. Hva' så #dkpol, - skal vi tage os sammen? #uddpol #gymnasiechat #skolechat",[ 2.2161608  3.1540253 -6.163743 ],[2.8131375e-01 7.1862173e-01 6.4542393e-05]
272,neutral,neutral,TRUE,"Der er ikke afbrændingsforbud, så medmindre der bringes andre i fare, eller det er anden persons ejendom ( §§ 180 - 181), nej - med forbehold for lokale forbud og påbud og ordesbekendtgørelsen",[ 0.5423896  3.5767536 -4.8203154],[4.5887470e-02 9.5389742e-01 2.1512999e-04]
273,negative,negative,TRUE,"“Du er uønsket med dit barn i Folketingssalen”. 

@USER får da vredet retorikken og hendes personlige valgkampagne til den sidste dråbe.",[ 6.7727036 -2.7569096 -3.7822175],[9.999012e-01 7.266052e-05 2.606232e-05]
274,negative,positive,MISS,"DBU kan ikke svare noget, fordi det eneste rigtige svar er en fyring af dem. Og det er fair, hvis de lige gør tingene i den rigtige rækkefølge. Men jeg tror på, at den kommer. Det MÅ den gøre. Alt andet vil være for vanvittigt.",[ 5.3799305 -1.1517024 -4.246339 ],[9.9847978e-01 1.4544108e-03 6.5872424e-05]
275,neutral,neutral,TRUE,"Ved vi noget om, hvornår de melder ud efter mødet i aften? Er nysgerrig efter periodens længde og afløseren. Og hvorfor lige nu, når overgrebet ikke er sket sådan lige nu og her...",[-0.54787076  5.2917852  -5.7825394 ],[2.9013562e-03 9.9708313e-01 1.5460135e-05]
276,neutral,neutral,TRUE,"Afviser ikke 100% dit argument. Men de møder op hvis jeg melder en demonstration ... heldigvis. Man skal gerne kunne demonstrere (ligegyldigt budskabet) uden at få tæsk for det tænker jeg? Mener bestemt det er politiets rolle at sørge for, selv for idioter.",[ 1.0552455  3.2867315 -4.9613705],[9.6935548e-02 9.0282804e-01 2.3631963e-04]
277,neutral,neutral,TRUE,"Top 20: Mandagsprogrammer i tæt duel #dkmedier #medienyt
[LINK]",[-2.055541    2.2986696  -0.70529795],[0.0120972 0.9412275 0.0466754]
278,neutral,neutral,TRUE,"Måske. Måske ikke. 
Men det er altid godt med ambitioner, hvad enten man er enig eller ej.",[-4.0700407  2.4865036  1.26261  ],[0.00109671 0.7719006  0.22700274]
279,positive,neutral,MISS,"Godt nok er du bibliotrice, men nej det her kan jeg dokumentere 😜",[-4.199673 -1.120223  5.832675],[4.3910906e-05 9.5490628e-04 9.9900120e-01]
280,positive,positive,TRUE,"Liverpool er selvsagt klasser bedre end Huddersfield, men Keita blir en kæmpe profil næste sæson. Sammen med Alex Oxlade-Chamberlain kan det blive en voldsom midtbane #pldk",[-2.2569573 -2.7077985  5.5883126],[3.9134891e-04 2.4932533e-04 9.9935931e-01]
281,positive,positive,TRUE,"Meget enig med Gode uddannelser kræver international udveksling, og så er det ressourcespild hvis vi ikke sørger for, at dem vi uddanner, også kan bidrage til DK’s økonomi.",[-3.593793   0.3067208  3.49927  ],[7.9743774e-04 3.9415617e-02 9.5978695e-01]
282,neutral,negative,MISS,"Klokken er 8, og det er derby-dag. Lige nu plejer jeg at ligge i fosterstilling og ryste af nervøsitet. Det gør jeg ikke - havde ikke engang nerver på i går, og dèt bekymrer mig! 😕 #fcklive #biffck #sldk",[-3.140416   3.8934329 -1.3236976],[8.7600976e-04 9.9373513e-01 5.3888932e-03]
283,positive,positive,TRUE,Og det har du gjort SÅ godt - vi kommer til at savne dig,[-2.6166234 -3.445571   6.9515896],[6.9909220e-05 3.0515952e-05 9.9989951e-01]
284,negative,negative,TRUE,"Så er der #Presselogen bl.a. med fokus på fuppressemøde der blev valgets første ""løftebrud""... lovede pressen nyheder men det eneste de fik var en lang næse 😡
Genudsendes kl. 13.05 til ære for ""søndags-syvsoverne"" 😍
#dkpol #dkmedier",[ 6.1742005 -3.5150554 -2.2177646],[9.9971133e-01 6.1927611e-05 2.2661600e-04]
285,neutral,neutral,TRUE,Hvad skal dit forbund hedde?,[-2.1800618  5.562668  -4.4623356],[4.3367821e-04 9.9952209e-01 4.4257689e-05]
286,neutral,neutral,TRUE,"Min kronik i dag 24 april 2019 : ""Er borgerinddragelse blevet politisk avantgarde ?"" Kan læses for ikke abonnenter af Politiken her:",[-1.6363475   0.93919724  0.49315736],[0.04434752 0.58265865 0.37299374]
287,positive,neutral,MISS,"#RamadanWorkshop 

Så er det idag, at #Maahad slår dørene op for deres Ramadanworkshop kl. 14:00.

Adresse: Titangade 15, 2200 København

[LINK]",[-4.2113595  1.7467803  2.4921184],[0.00083117 0.32157043 0.67759836]
288,positive,positive,TRUE,Hahah er så enig. Forøvrig misunnelig på de som ikke har sett det😪,[-2.1708093  -0.63118786  3.0103357 ],[0.00544813 0.02540368 0.9691482 ]
289,positive,positive,TRUE,Fantastisk - ikke mindst når vi når frem til de forløbne to årtier:,[-3.0016408 -3.0417302  7.0353956],[4.3745462e-05 4.2026448e-05 9.9991417e-01]
290,neutral,neutral,TRUE,"Findes der en journalist hos #dkmedier, der har mod på at lave den positive historie? Så findes der masser af villige interview-*ofre* i @USER|s tråd, inkl. undertegnede.",[-2.473153   2.8797672 -0.9224083],[0.00460959 0.9736563  0.02173411]
291,negative,negative,TRUE,"Selvfølgelig. Der er masser af gode undskyldninger for, at man gjorde, som man gjorde. Man fattede jo åbenlyst ikke sagens alvor. Men at gå i flyverskjul indtil ens egen undersøgelse var klar - en undersøgelse der kun kunne være negativ for bank/ledelse - var et underligt træk.",[ 6.32136   -1.4532423 -4.793955 ],[9.9956495e-01 4.2009170e-04 1.4876174e-05]
292,negative,negative,TRUE,"Det var da et interessant nyfortolket demokrati-begreb, du har.

Det bliver du nok nødt til at uddybe lidt nærmere, hvis vi dødelige skal kunne forstå dine abstrakte tanker om, at det er udemokratisk at demonstrere, men demokrati at ville knuse modstand med overdreven magt.",[ 6.281029  -2.9930916 -2.9679422],[9.9981004e-01 9.3803319e-05 9.6192234e-05]
293,negative,neutral,MISS,"Nyheden om koranafbrænding herhjemme omtales i arabiske medier. En af reaktionerne nederst: 

""Vi skal aldrig modsvare den slags opførsel ved at brænde deres hellige bøger eller gengælde deres angreb på vores profet ved at nedgøre elskede Jesus og Moses.""
#dkpol",[ 5.817348  -2.0581372 -3.641666 ],[9.9954236e-01 3.7977059e-04 7.7947763e-05]
294,positive,positive,TRUE,RT @USER: Seriøst jeg tuder af grin! Se videoen - med lyd- og læs tråden 😂😂😂😂,[-2.8199418 -2.1559465  5.684203 ],[2.0250605e-04 3.9337546e-04 9.9940407e-01]
295,neutral,neutral,TRUE,"Det er endelig blevet tid til kongeetapen i Tour de Romandie, men desværre truer snevejr med at føre til ændringer. Læs vores store optakt.

[LINK]",[-4.8103147  6.0252585 -2.2555718],[1.968121e-05 9.997271e-01 2.532576e-04]
296,positive,positive,TRUE,"Det gør det dorthe, og det bliver mere og mere nødvendigt. Altid rart, når vi for ""en gang skyld"" er enige 😂😂",[-4.0201206 -1.8912237  6.799107 ],[2.0007259e-05 1.6817277e-04 9.9981183e-01]
297,positive,positive,TRUE,"Vi hører generelt for lidt til EU stoffet men som medlem har Bendt været i stand til at løfte danske synspunkter i den ledende gruppe i parlamentet. Hvis du vil følge med i EU så følg som kommenterer kompetent, relevant og løbende - god påske 😊",[-4.6534953  -0.90972376  6.26462   ],[1.8112660e-05 7.6538819e-04 9.9921644e-01]
298,neutral,neutral,TRUE,"Men det har da stadig ikke noget at gøre med, om jøderne i Danmark rent faktisk var velintegrerede.",[-2.9611776  6.181634  -4.3066998],[1.0697167e-04 9.9986517e-01 2.7855825e-05]
299,neutral,negative,MISS,Hvad er der galt? Lyder ikke rart. God bedring,[-0.91930443  1.7831098  -1.1271822 ],[0.05977999 0.8916604  0.04855966]
300,neutral,negative,MISS,Ja for de havde haft præcis samme betydning for kampen.... Ædru? Næppe.,[ 0.040845   3.9683921 -4.892659 ],[1.9308943e-02 9.8055190e-01 1.3904802e-04]
