,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
186,negative,negative,TRUE,"Hvordan kan man få sig selv til at gå ind i en kirke og omgivet af mænd, kvinder og børn springe sig selv i luften? 
Hva er det for en tro der siger at det er ok?
Der er en speciel plads i helvede til disse personer 🤬

😢

#SriLanka",[ 9.869089  -4.8646364 -4.1506743],[9.9999881e-01 3.9923057e-07 8.1525479e-07]
187,negative,negative,TRUE,"Det nye forslag fra S gælder ikke min mor, det ved jeg med sikkerhed, hun er nemlig ikke nedslidt. Så nemt er det at konstatere hvem der i målgruppen trods 45 år med samme job. Hun vil heller ikke, så det er da godt, at ordningen er frivillig.",[ 3.3443105 -1.3612014 -2.18599  ],[0.98715705 0.00892911 0.00391388]
188,positive,positive,TRUE,RT @USER: Så fedt et initiativ på 👏🏻 sig det videre til unge piger i netværket.,[-5.143505  -5.2758994  9.702386 ],[3.5687091e-07 3.1261743e-07 9.9999928e-01]
189,positive,neutral,MISS,"Spændende hvor meget Onside aka Brøndby TV jagter en reaktion fra dommeren idag, når det nu gik Brøndbys vej! Det er vel allerede glemt og så er de igang med nedtællingen til Finalen! #BrøndbyTV #bifaab #sydbankpokalen",[ 0.36521393 -6.2784476   6.2238255 ],[2.8470657e-03 3.7075904e-06 9.9714929e-01]
190,neutral,positive,MISS,Godt nyt for AGF: Frederik Tingager træner på græs,[-4.594845   9.735171  -5.6593604],[5.9779558e-07 9.9999917e-01 2.0617675e-07]
191,neutral,negative,MISS,"4 ud af 5?
Ud af de 11.000 nye der kan komme med i ordningen er der 800 der vil komme fra et arbejde. Så det er snarer 8 ud af 9.
#dkmedier #dkpol #detheltstorebluffnummer",[-4.989271  9.677669 -5.42405 ],[4.2680421e-07 9.9999928e-01 2.7631629e-07]
192,neutral,neutral,TRUE,"EKSAMEN i dag viser, hvem der står på den gamle politik eller den forandrende kurs for et opgør med klimaudfordringerne.

#dkgreen #derforuffe #fv19 #dkpol",[-5.6817245  9.508277  -4.701257 ],[2.5296814e-07 9.9999905e-01 6.7433780e-07]
193,positive,positive,TRUE,"Så er det forår🌼😎☀️ Årets første gin tonic i gården🍸
#hyggepåboulevarden #forårinummerotte",[-5.390998  -5.1769156  9.718762 ],[2.7410329e-07 3.3953864e-07 9.9999940e-01]
194,positive,positive,TRUE,Hvis jeg nogensinde skal have briller 👍😎,[-3.2054367 -3.0921023  5.8299117],[1.19093536e-04 1.33385562e-04 9.99747574e-01]
195,negative,negative,TRUE,"Skandaløst ringe dommerpræstation over hele linjen. Hvis TVW og Okore er offside, så hedder jeg Henning, og hvis Arajuuri ikke laver hands, er der lang vej hjem, som Wafande ville sige det...",[10.667691 -4.748938 -4.317797],[9.9999940e-01 2.0167056e-07 3.1037348e-07]
196,negative,negative,TRUE,"Yderligere nedsabling af integrationsområdet skal nu betale for vores sundhedssektor i en tid hvor regeringen har 40 milliarder i overskud på budgettet og hvor Rockwool fonden har vist, at integrationsbesparelserne øger kriminaliteten.
#dkpol
[LINK]",[10.275299  -4.523572  -4.5355463],[9.9999928e-01 3.7405172e-07 3.6959943e-07]
197,negative,negative,TRUE,"Ja, hvordan undgår man at blive en nyttig idiot. Sendte en af de amerikanske stationer ikke forskudt fra Trump seancer for at kunne faktatjekke undervejs? Måske er politikere og journalister for tæt knyttede som det er nu, altså der synes at være en del mikrofonholderi...",[10.741091  -4.688586  -4.4514966],[9.9999952e-01 1.9905643e-07 2.5231503e-07]
198,negative,negative,TRUE,"""Jeg har svært ved at se andet, end at hvis tilliden til [Venstre, LA og DF] skal genskabes, så skal der skiftes ud på øverste hylde""

Kommentar af Morten Grothe-Kræmmergaard (gratis): #dkpol",[ 3.3929474 -4.825104   2.0981896],[7.8478527e-01 2.1168801e-04 2.1500306e-01]
199,negative,negative,TRUE,"Hvordan kan man overhovedet stille det spørgsmål?!? Det burde i et demokrati være en selvfølge: man lader klovnen udtale sit vrøvl, og så sørger man for at bure alle anti-demokratiske voldspsykopater inde … Gud jøsses #dkpol #dktro #dkmedier #SelvIdioterHarYtringsfrihed",[10.5927305 -4.962461  -4.097503 ],[9.9999952e-01 1.7557642e-07 4.1697746e-07]
200,negative,neutral,MISS,Det er der heller ikke. Det er derfor man i stedet snakker om et ikke eksisterende kupforsøg.,[ 9.983527  -3.3246884 -5.8403482],[9.9999821e-01 1.6607888e-06 1.3420770e-07]
201,positive,positive,TRUE,"HTKom: Danish Open i Taastrup en succes 😄 5 forrygende dage med svømning i topklasse. 8 danske rekorder og 12 svømmere udtaget til VM. ”Vi er dybt imponeret over det set-up, der er blevet etableret på kun 14 dage i Taastrup...",[-4.934062  -5.4256487  9.573855 ],[5.0036994e-07 3.0605381e-07 9.9999917e-01]
202,positive,positive,TRUE,"Wow, det var en dejlig søndagsskumringsmeddelelse :) Glad for at du kan lide den!",[-5.532111 -4.870829  9.568261],[2.7668861e-07 5.3602150e-07 9.9999917e-01]
203,negative,negative,TRUE,"Jeg tweetede tidligere i dag om politikere, der fejler på Twitter og optræder klodsede og arrogante. 

Mon det er en bevidst strategi? #dkpol",[10.530907  -4.235295  -4.9593024],[9.9999940e-01 3.8647386e-07 1.8736445e-07]
204,negative,negative,TRUE,"Det er så kryptisk at diskutere med typer som dig. Det er ikke kun noget jeg mener.. havde han ikke lov og ret til det... ja, så fik han nok ikke lov.",[10.510002 -4.251484 -4.962634],[9.9999940e-01 3.8830035e-07 1.9068618e-07]
205,negative,positive,MISS,"""Jeg ville ikke sidde her, hvis jeg ikke troede på det.""
Der er alt for meget på spil til ikke at være helt engageret i #EP2019
#dkpol #eudk #dkmedier #VoteVolt 
",[10.375792  -4.1166644 -5.041258 ],[9.9999928e-01 5.0816629e-07 2.0158593e-07]
206,negative,negative,TRUE,"Fedt igen at se at Viasats eksperter er ukvalificeret. At graulund kan sætte Duncan og Zidan over Dame, er mærkeligt. At overhovedet have Duncan på en top fem kan udfordres. Santin, Jimmy Fall, Utaka, Pukki, Nordstrand, zuma osv er sgu da bedre end Dunken #sldk #biffck",[10.552977  -4.891668  -4.1067753],[9.9999928e-01 1.9609911e-07 4.2988307e-07]
207,negative,negative,TRUE,Der vil jeg anbefale at du læser op på hvad de facto betyder. Det svarer til at lovgive om at svin skal slagtes på Grønland og derefter undre sig over at slagterier lukker.,[ 9.9972105 -3.8186269 -5.5322785],[9.9999881e-01 9.9967167e-07 1.8014735e-07]
208,negative,negative,TRUE,JP mener: Fænomenet Rasmus Paludan må udløse alvorlig selvransagelse hos alle partier - alle partiet har været medvirkende til at ændre dk med masseindvandring. Det har kostet og vil koste endnu mere i fremtiden ... desværre #dkpol,[10.56493   -4.7791805 -4.39233  ],[9.9999940e-01 2.1683891e-07 3.1925975e-07]
209,positive,negative,MISS,"🙄 Pitchfork var en cool musikblog engang. Nu lyder de som P3. Der var mange fede sange i 2018. Jeg synes dog ikke at nogle af disse er i blandt dem. Snail Mail udsendte et fedt album, men det er næppe en af årets bedste sange. Mærkeligt at man kan opfatte musikår så forskelligt.",[-4.6146603 -5.2150354  8.708263 ],[1.6365402e-06 8.9781543e-07 9.9999750e-01]
210,negative,negative,TRUE,"Hvorfor var der ikke straffe til AaB der? Der er jo straffe INDEN der er offside. 
Ligesom i Arsenal-Tottenham. Det mener reglerne i England jo i hvert fald:",[ 7.5248475  -0.12575555 -7.026738  ],[9.9952400e-01 4.7553057e-04 4.7876199e-07]
211,negative,negative,TRUE,"Really? - det bliver sgu sværere og sværere at overbevise min bedre halvdel om at at Danmark overhovedet ønsker at man skal integrere sig. Jeg fattes ord. Gad vide om vil støtte det?

#dkpol #pakker #snart #sydfrugter",[10.039846 -4.543552 -4.51493 ],[9.9999905e-01 4.6399140e-07 4.7746397e-07]
212,neutral,negative,MISS,"Åbent spørgsmål; tror mænd, at kvinder ikke ser, når de lige kigger og vurderer ben&amp;røv&amp;det hele, mens man taler i professionel sammenhæng om noget arbejdsagtigt?
Er de ligeglade?
Er det meningen, hun skal se det?
Er det noget andet? 
Jeg shamer ikke, jeg undrer mig helt ægte.",[ 1.2425284  4.7845597 -6.594179 ],[2.8139370e-02 9.7184944e-01 1.1114136e-05]
213,neutral,neutral,TRUE,"Jo jo, men med den tiltro, der er til Stage i Aarhus, kunne han vel godt have været nået til Basel til de sidste 20 minutter, hvis han havde fået opkaldet i pausen?",[-4.3559675  9.725357  -5.6362867],[7.6658097e-07 9.9999905e-01 2.1307009e-07]
214,neutral,positive,MISS,"Lige præcis - det er derfor vi har foreslået en grundlæggende omlægning af registreringsafgiften, forbud mod salg af benzin- og dieselbiler i 2025 samt vores store landbrugsplan om udtagning af 1/3 af landbrugsjorden fra intensiv drift. Det er den vej, vi tror det er bedst at gå.",[ 1.6945857  3.7837634 -5.645951 ],[1.1014528e-01 8.8978320e-01 7.1451504e-05]
215,neutral,positive,MISS,"Du bestemmer helt selv om, hvad du vil bruge den ekstra frihed en liberal regering giver dig i form af færre køer og lavere skatter til - om du vil hente dine børn tidligere eller arbejde mere - det er helt op til dig 😊 - nogle vil gøre det ene - andre det andet.",[-1.6208005  4.619657  -3.561687 ],[1.9446296e-03 9.9777621e-01 2.7920332e-04]
216,negative,negative,TRUE,"Ikke blandt skolebørn, det har jo været kendt han stod ved skoler for at videofilme til youtube. men.. den brede befolkning har ikke anet hvad han egentlig var for en person det er sket efter de 4.600 artikler der har været i April måned ps. fedter du for medierne ?#dkmedier",[10.642316 -4.506249 -4.760453],[9.9999952e-01 2.6367047e-07 2.0448533e-07]
217,neutral,neutral,TRUE,Spidskandidat for Klaus Riskær Pedersen anklages for fusk med smykkefirma,[-2.2406368  8.162412  -6.6779943],[3.0338917e-05 9.9996924e-01 3.5882280e-07]
218,neutral,neutral,TRUE,"Seneste nyt fra Danmark og Verden #nyheder: Danskere tilbragte påsken online i sommerhuset Mange forbinder formentlig sommerhus med gåture, brætspil og gode bøger, men noget tyder på, at danskere er lige så meget online i sommerhuset som derhjemme.
En an…",[-5.915612  9.090944 -4.449142],[3.0390271e-07 9.9999833e-01 1.3170866e-06]
219,positive,negative,MISS,"Venter spændt på, om medierne nu også vil fokusere på, at Socialdemokratiet har omfartsvejen ved Mariager med i deres infrastrukturplan. Tankevækkende hvordan samfundsøkonomien i projekter kun er vigtige, når borgerlige partier går ind for dem #dkpol #dkmedier #togfonden",[-3.321687  -4.783068   7.8199105],[1.44963215e-05 3.36192579e-06 9.99982119e-01]
220,negative,negative,TRUE,"Min #fredagsbog er Stephen Kings (erindret elendige) Desperation, fordi er uenig med min erindring (og jeg vil være sikker på, at han tager fejl)",[ 6.884573  -3.949876  -2.5351179],[9.9989927e-01 1.9706747e-05 8.1102895e-05]
221,negative,negative,TRUE,"Fiasko eller ej, det er uden betydning. Jeg fatter ikke hvorfor DF hele tiden skal gøre sig til smagsdommere. Dette land bliver fattigere med deres indblanding i film og TV. #dkmedier #dkpol #
[LINK]",[10.561589  -4.526609  -4.6620064],[9.9999952e-01 2.8007784e-07 2.4461113e-07]
222,negative,negative,TRUE,"De manglende svar fra og siger vel bare at de ingen klimaplan har som rent faktisk kan bruges til noget , kun ideologier ingen holdbare løsninger . #dkpol #dkgreen",[10.251475  -3.6689367 -5.44815  ],[9.9999893e-01 9.0041226e-07 1.5196342e-07]
223,neutral,negative,MISS,"Nogen gør altså hvad de kan, for at skaffe sig så mange fjender som muligt, blot for at få lidt omtale i pressen. #dkpol",[ 2.4810731  4.0879035 -6.310599 ],[1.6702491e-01 8.3294970e-01 2.5386720e-05]
224,neutral,positive,MISS,"Baggrundsinfo: Folkeforbundet er kendt, fordi det indførte principiel ligestilling mellem kønnene ved alle stillingsbesættelser i 1919, altså lang tid inden det blev muligt for kvinder at blive ansat som diplomater i de fleste nationale udenrigstjenester.",[-5.1082163  9.023961  -4.7863426],[7.2857227e-07 9.9999833e-01 1.0052188e-06]
225,neutral,neutral,TRUE,"Hvordan er det med sætningen ""Det ligner, at...""? Er det generelt accepteret at skrive? Jeg ser det flere og flere steder, men plejer at anbefale at rette det til ""Det ser ud som om, at"", når jeg redigerer tekster, men måske har jeg ikke fulgt ordenligt med.",[-4.7175674  9.382728  -5.543235 ],[7.5217554e-07 9.9999893e-01 3.2940974e-07]
226,positive,negative,MISS,RT @USER: Må si det er ting som bekymrer meg mer her i landet enn hvilken kanal skirenn sendes på. Virkelig! #dax18,[-4.0377035 -4.940137   8.0897045],[5.4091656e-06 2.1938577e-06 9.9999237e-01]
227,neutral,neutral,TRUE,Ung mand kørte med hash i systemet,[-4.8178253  9.362134  -5.524754 ],[6.9457866e-07 9.9999893e-01 3.4253586e-07]
228,negative,negative,TRUE,"Stop pirateri og verdenshistoriens største kunsttyveri ! husk: Free internet betyder ikke internet for free! Og har aldrig gjort det. Det er noget, IT giganterne har bildt dig ind. #dkpol #eupol",[10.477046  -4.8088527 -4.26661  ],[9.9999940e-01 2.2983623e-07 3.9528581e-07]
229,negative,negative,TRUE,"Din familie? Er koranen en familie? Det er en voldelig fascistoid ideologi, få dog noget perspektiv, lmfao. Volden, afbrændingerne og mordforsøgene er blevet genereret efter han har demonstreret i 2 minutter og 37 sekunder det ene sted",[10.606539  -4.888996  -4.2742934],[9.9999940e-01 1.8636932e-07 3.4461664e-07]
230,negative,neutral,MISS,Jeg synes at den isolationerede dækning også har medført en højredrejning af hele diskursens præmisser -&gt;,[10.0381975 -4.434793  -4.5419593],[9.9999905e-01 5.1815522e-07 4.6549835e-07]
231,positive,positive,TRUE,"Lyt podcasten, se dokumentaren - det er ikke bare dødgodt journalistisk arbejde, det er dødspændende.",[-5.0043488 -5.393486   9.409697 ],[5.4961589e-07 3.7244234e-07 9.9999905e-01]
232,neutral,neutral,TRUE,"Jo, når du kigger på det flydende gennemsnit af alle målinger.",[-4.4168835  8.977444  -5.099418 ],[1.5237603e-06 9.9999774e-01 7.7000823e-07]
233,negative,negative,TRUE,"Der røg det sidste af min respekt for @USER, at man kan kommentere sådan, fordi man er uenig, er simpelthen for lavt. 
Sådan skal en udenrigsminister bare ikke opførere sig på SoMe! 
#dkpol",[10.646176  -4.942633  -4.0335674],[9.9999940e-01 1.6977182e-07 4.2137427e-07]
234,neutral,neutral,TRUE,Kuhn færdig i Hobro,[-4.757368   8.3670435 -4.532709 ],[1.9958986e-06 9.9999547e-01 2.4986571e-06]
235,neutral,negative,MISS,"Det er lige meget, at ""Den danske sang"" blev skrevet til et korstævne i 1924, og at ”gay” egentlig betyder munter. De betyder noget andet nu, og det skal man kunne diskutere og forholde sig kritisk til, skriver forsker Jan Thorhauge Frederiksen #dkpol
[LINK]",[-4.5181665  9.724252  -5.6745777],[6.5252323e-07 9.9999917e-01 2.0529245e-07]
236,negative,negative,TRUE,"Vrøvl. Troen på vores samfund bryder sammen, når det står klart, at Folketinget ikke længere er landets lovgivende magt, og ministeriers misbrug af bl.a. politiet ignoreres.

Meget lovgivning herunder færdselsloven overtrædes dagligt, uden det påtales.",[10.583933  -4.6298375 -4.5707498],[9.9999952e-01 2.4702646e-07 2.6206254e-07]
237,positive,positive,TRUE,"RT @USER: #dkpol #dkkultur Absolut en artikel, der er værd at læse

[LINK]",[-6.060874  -4.0846868  9.050906 ],[2.7354972e-07 1.9737095e-06 9.9999774e-01]
238,neutral,negative,MISS,"Jo, det kunne jo starte med at de etablerede partier alle klart tilkendegiver, at manden ikke har en chance for indflydelse. Lige nu er meldingen fra jer, at I ikke vil udelukke noget... God 4. maj!",[-4.9526873  4.0414786 -0.5773   ],[1.2290427e-04 9.9010986e-01 9.7672716e-03]
239,negative,neutral,MISS,"NPR lavede i 2015 en historie om Pete, der hang folk ud online, der opførte sig dårligt i metroen. Er der nogen der kender et godt dansk eksempel på det samme? Det, at blive så iriteret, at man går ret langt for at komme det til livs/gøre opmærksom på det?
[LINK]",[10.337102  -4.579192  -4.6180234],[9.9999928e-01 3.3261014e-07 3.1994188e-07]
240,positive,positive,TRUE,"Bager fastelavnsboller. Har spist resten af kagecreme, imens bollerne er i ovnen.",[-5.402086  -4.8354597  9.201037 ],[4.5492922e-07 8.0172640e-07 9.9999869e-01]
241,neutral,positive,MISS,Han bliver omtalt som “gårdens maskot” af de andre beboere 😂❤️🤗,[-2.7135704  7.579062  -5.4469028],[3.3880598e-05 9.9996400e-01 2.2023166e-06]
242,neutral,negative,MISS,Nå. Men hvad er dit svar?,[-4.8979197  9.652279  -5.4636054],[4.7965477e-07 9.9999928e-01 2.7242962e-07]
243,neutral,neutral,TRUE,"for længe siden kunne man anmode om at få / købe en af de gamle klippekort automater.. Men hvad er de koster..?? Det kan jeg ikke huske, og jeg kan heller ikke finde det gamle opslag i lavede på Facebook..",[-3.1444485  8.197043  -6.037869 ],[1.1869905e-05 9.9998736e-01 6.5743137e-07]
244,neutral,positive,MISS,"Danske børn er for dårlige til sprog, men det kan en stor pædagogisk succeshistorie fra Horsens måske lave om på 👶📚",[-5.0823717  8.263413  -4.462849 ],[1.5995478e-06 9.9999547e-01 2.9720236e-06]
245,neutral,positive,MISS,"GINI ❤️ #lfcdk 
Premier League’s mest undervurderede midtbanespiller!",[-1.1287798  6.3981433 -5.482964 ],[5.3809886e-04 9.9945503e-01 6.9161420e-06]
246,positive,positive,TRUE,så er serien igang med sin sidste sæson. Jeg er begejstret. Tak til Imperial for et godt arrangement med @USER. Gæster og,[-5.194915  -5.3633504  9.62755  ],[3.653297e-07 3.086985e-07 9.999993e-01]
247,neutral,negative,MISS,Information ønsker berufsverbot mod islamkritikere: - Kan advokat Rasmus Paludan forsvare udlændinge og samtidig være med i For Frihed? #dkpol,[-5.089445  9.503677 -5.411843],[4.5950168e-07 9.9999917e-01 3.3286776e-07]
248,negative,negative,TRUE,"»Nu hvor jeg har tænkt over det, Christiane, så kan jeg godt se, at jeg har jeg har smadret alle ruderne i dit drivhus, men du skal vide, at jeg er åben overfor, at du rydder op.«",[ 8.356151 -4.573612 -2.969524],[9.9998558e-01 2.4247618e-06 1.2059130e-05]
249,negative,negative,TRUE,"Jeg elsker virkelig Eurovision, men er enig med Mari Boine i at man skal og må boikotte det i år. Jeg har alltid ment at det er en ikke-politisk musikkonkurranse, men det får være grenser for hva vi skal tåle som medmennesker. #boicotIsrael",[ 2.7224705 -3.5850718  1.2740192],[0.8085667  0.00147362 0.18995969]
250,positive,positive,TRUE,"Havde det på samme måde - og det er IKKE en kritik af hverken håndbold eller præstationen. For nogle af os er klubfodbolden bare større. Meget større. Og det her er fra mig til dig, @USER:",[-5.957939 -4.835407  8.950201],[3.3533311e-07 1.0303525e-06 9.9999869e-01]
251,neutral,neutral,TRUE,RT @USER: Pape skærer igennem: Der vil komme IS-krigere tilbage til Danmark,[-4.2673993  8.8369255 -5.5411754],[2.0364002e-06 9.9999738e-01 5.6972959e-07]
252,neutral,neutral,TRUE,Er samfundsomstyrtende virksomhed ikke allerede forbudt? Ellers må du definere mere præcist hvad det er du hentyder til. Bare til forståelsen så hentyder jeg til islams imperativ vedr. sharia,[ 2.5635254  4.2389784 -6.9957666],[1.5769677e-01 8.4229213e-01 1.1124359e-05]
253,positive,neutral,MISS,Uha det var langt tid og du er tålmodig at de gør det færdig ❤️❤️,[-4.2214503 -5.826917   9.334374 ],[1.2965212e-06 2.6033601e-07 9.9999845e-01]
254,positive,positive,TRUE,"har som den første kommune søsat en chatbot, der kan besvare borgernes spørgsmål døgnet rundt. Yderligere fem kommuner er på vej med chatbots for at styrke borgerservicen. Vi er glade for at hjælpe til. #dkpol #kompoldk #AlleTidersRoskilde",[-5.9650564 -4.553881   9.460317 ],[1.999149e-07 8.198050e-07 9.999989e-01]
255,neutral,positive,MISS,Jeg er ikke enig. Jeg går på valg på at beholde rosiner i bagværk #dkpol #KlimaLine,[-5.7383356   5.2780843  -0.71913093],[1.6388687e-05 9.9750417e-01 2.4794606e-03]
256,negative,negative,TRUE,"Jeg sagde at NÅR racisten &amp; hans lige popper op, så ska de mødes med demokratiets fulde kraft. Og her popper de så op...

Hva faen tænker I på @USER? De ønsker blod i gaderne &amp; etnisk udrensning FFS!

Det her er dødsensfarligt!

#dkpol
[LINK]",[10.611629 -4.862143 -4.309727],[9.9999940e-01 1.9046972e-07 3.3093070e-07]
257,positive,neutral,MISS,"RT @USER: Kære #twitterhjerne 

Hvordan gør jeg min grill sommerklar!?",[-7.3739614   0.39539915  5.381139  ],[2.8679456e-06 6.7883050e-03 9.9320883e-01]
258,negative,negative,TRUE,"#dkpol
Anna Libak anfægter vores ret til at lave en kampagne, der handler om, hvordan fattigdom og ulighed vokser i Danmark . . . Det baserer sig også på et udemokratisk syn på civilsamfundets rolle.[LINK]",[10.626783  -4.8768106 -4.221329 ],[9.999994e-01 1.848735e-07 3.560792e-07]
259,positive,positive,TRUE,"Det her må vi kunne gøre meget bedre. Viden skal i spil - ikke mindst i rygraden af Danmarks erhvervsliv, de små og mellemstore virksomheder, hvor viden sikrer udvikling og godt workflow. Tak til for endnu en gang at gøre os klogere. #videnispil",[-5.2895746 -5.0984206  9.685174 ],[3.1372491e-07 3.7980993e-07 9.9999928e-01]
260,positive,neutral,MISS,"Spritny Megafon måling giver Nye Borgerlige 7 mandater.

Jeg tror på, at mange danskere i det stille er dybt trætte af de gamle partier og støtter Nye Borgerlige. Ca. 30 % af vælgerne har ikke ytret sig / besluttet...",[ 0.38763443 -6.2055664   6.2942557 ],[2.7139697e-03 3.7171847e-06 9.9728227e-01]
261,positive,neutral,MISS,“EU skal vise vejen til en grønnere verden. Vi har travlt. EU skal være klimaneutralt senest 2050” - #ep19dk-budskab fra #dkenergi,[-5.440698  -1.4009447  5.474912 ],[1.8153261e-05 1.0313292e-03 9.9895048e-01]
262,positive,neutral,MISS,"💬 Lad os høre, hvad du mener – bidrag til årets tilskuerundersøgelse i og hjælp os med at gøre det hele lidt bedre 👇🏼 #fcm #fcmlive #sldk 

[LINK]",[-5.6266775 -4.8831763  9.634831 ],[2.3551065e-07 4.9534668e-07 9.9999928e-01]
263,negative,negative,TRUE,"Er den asfalt-aftale ikke snart lidt tyndslidt? #dkpol 
[LINK]",[10.628398  -4.1799564 -4.885056 ],[9.9999940e-01 3.7052126e-07 1.8305941e-07]
264,neutral,neutral,TRUE,"Det er overordnet en konjunkturer effekt, men hvor grupper med lav besk. oplever de største stigninger i beskæftigelsesgraden - så ja, de bidrog også, men de er ikke så mange at de kan flytte den aggregerede kurve så meget",[-5.635145   9.046958  -4.4539313],[4.2038076e-07 9.9999821e-01 1.3697387e-06]
265,neutral,neutral,TRUE,"Alternativet er tæt på spærregrænsen i en ny måling, som Epinion har foretaget for DR. Partiet står til 2,4 procent af stemmerne hvilke er en halvering af deres valgresultat fra 2015. #dkpol #fv19",[-5.1728907  9.576922  -5.452625 ],[3.9285953e-07 9.9999940e-01 2.9699595e-07]
266,positive,positive,TRUE,"🇩🇰 #GoCards 🇩🇰

Det vrimler med fans fra nærmest alle NFL-hold i Nashville. De mest fantastiske mennesker, vi har mødt, er Lisa og hendes mand Rick (på billedet👇). Rick har kun misset ÉN (!!!) hjemmekamp siden 1988, hvor Cardinals kom til Arizona 👏🏈 #nfldk #truefans #NFLDraft",[-5.558495  -4.8021483  9.593858 ],[2.6267347e-07 5.5962079e-07 9.9999917e-01]
267,neutral,positive,MISS,Ka’ vi ikke få det jazzgalskab tilbage?,[-1.4230927  3.8233433 -3.0048544],[0.00523303 0.99369097 0.00107598]
268,neutral,neutral,TRUE,"Nej, jeg ændrer manuelt formation inde i kampen, og så sker denne bug",[-5.0241585  9.199109  -5.3262534],[6.6513968e-07 9.9999881e-01 4.9171666e-07]
269,negative,neutral,MISS,"Men hvis ikke det står på døren, så skal ministrene vel passes af folketingsbetjenten?",[10.368287  -3.6628036 -5.492901 ],[9.9999905e-01 8.0607282e-07 1.2929246e-07]
270,neutral,negative,MISS,"RT @USER: Afera Srebrnej to jeden wielki skandal. Prokuratura nie tylko wszczęła śledztwo, ale potrafiła od razu wsadzić @USER…",[-5.2983828  8.748368  -4.2768445],[7.9354623e-07 9.9999702e-01 2.2040451e-06]
271,negative,negative,TRUE,"I daginstitutionerne er der ikke nok voksne. I skolerne kører man tests lavet af folk, der ikke har været opgaven voksen. På ungdomsuddannelserne rammes de små voksne i stigende grad af angst og stress. Hva' så #dkpol, - skal vi tage os sammen? #uddpol #gymnasiechat #skolechat",[ 9.930807  -4.0360126 -4.965389 ],[9.9999881e-01 8.5958084e-07 3.3936232e-07]
272,neutral,neutral,TRUE,"Der er ikke afbrændingsforbud, så medmindre der bringes andre i fare, eller det er anden persons ejendom ( §§ 180 - 181), nej - med forbehold for lokale forbud og påbud og ordesbekendtgørelsen",[-3.1339285  5.4370728 -3.4144492],[1.894598e-04 9.996674e-01 1.431160e-04]
273,negative,negative,TRUE,"“Du er uønsket med dit barn i Folketingssalen”. 

@USER får da vredet retorikken og hendes personlige valgkampagne til den sidste dråbe.",[10.694316 -4.6562   -4.498385],[9.9999952e-01 2.1545456e-07 2.5228616e-07]
274,negative,positive,MISS,"DBU kan ikke svare noget, fordi det eneste rigtige svar er en fyring af dem. Og det er fair, hvis de lige gør tingene i den rigtige rækkefølge. Men jeg tror på, at den kommer. Det MÅ den gøre. Alt andet vil være for vanvittigt.",[ 9.338613  -2.4709036 -6.3108487],[9.9999249e-01 7.4334275e-06 1.5977980e-07]
275,neutral,neutral,TRUE,"Ved vi noget om, hvornår de melder ud efter mødet i aften? Er nysgerrig efter periodens længde og afløseren. Og hvorfor lige nu, når overgrebet ikke er sket sådan lige nu og her...",[-4.0302563  9.271428  -6.023388 ],[1.6716720e-06 9.9999809e-01 2.2779541e-07]
276,negative,neutral,MISS,"Afviser ikke 100% dit argument. Men de møder op hvis jeg melder en demonstration ... heldigvis. Man skal gerne kunne demonstrere (ligegyldigt budskabet) uden at få tæsk for det tænker jeg? Mener bestemt det er politiets rolle at sørge for, selv for idioter.",[ 6.450225  -4.0133133 -2.3354268],[9.9981850e-01 2.8553823e-05 1.5288361e-04]
277,neutral,neutral,TRUE,"Top 20: Mandagsprogrammer i tæt duel #dkmedier #medienyt
[LINK]",[-5.2736073  8.837987  -4.833104 ],[7.4372383e-07 9.9999809e-01 1.1553665e-06]
278,positive,neutral,MISS,"Måske. Måske ikke. 
Men det er altid godt med ambitioner, hvad enten man er enig eller ej.",[-6.868926   -0.52207655  5.4709587 ],[4.3628629e-06 2.4898506e-03 9.9750584e-01]
279,negative,neutral,MISS,"Godt nok er du bibliotrice, men nej det her kan jeg dokumentere 😜",[ 8.142296 -4.634995 -2.921937],[9.9998152e-01 2.8241338e-06 1.5662343e-05]
280,neutral,positive,MISS,"Liverpool er selvsagt klasser bedre end Huddersfield, men Keita blir en kæmpe profil næste sæson. Sammen med Alex Oxlade-Chamberlain kan det blive en voldsom midtbane #pldk",[-5.2233043  7.6603827 -3.113227 ],[2.5390757e-06 9.9997652e-01 2.0944539e-05]
281,negative,positive,MISS,"Meget enig med Gode uddannelser kræver international udveksling, og så er det ressourcespild hvis vi ikke sørger for, at dem vi uddanner, også kan bidrage til DK’s økonomi.",[ 9.571945  -5.228781  -3.2815344],[9.9999702e-01 3.7335766e-07 2.6169989e-06]
282,positive,negative,MISS,"Klokken er 8, og det er derby-dag. Lige nu plejer jeg at ligge i fosterstilling og ryste af nervøsitet. Det gør jeg ikke - havde ikke engang nerver på i går, og dèt bekymrer mig! 😕 #fcklive #biffck #sldk",[-1.9791187 -2.8570075  4.550487 ],[1.4565713e-03 6.0543785e-04 9.9793798e-01]
283,positive,positive,TRUE,Og det har du gjort SÅ godt - vi kommer til at savne dig,[-4.930846  -5.34384    9.2608185],[6.864957e-07 4.542313e-07 9.999988e-01]
