,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
106,negative,positive,MISS,"@USER @USER Naturligsvis. Men nu handler det om at beskytte mandens ytringsfrihed. Og her er det så jeg siger, det fordrer han bruger den ytringsfrihed, som betaler for at beskytte, inden for lovens grænser",[ 1.0372972  -0.46629962 -0.8156692 ],[0.72511035 0.16121309 0.11367659]
107,negative,negative,TRUE,"@USER Det kan godt være at jeg spørger dumt, Hvorfor er det så illoyalt? Du må også meget kommentere mine stave- og slåfejl.ø, det er så loyalt 👍🏼",[ 0.9700139  -0.47516012 -0.7515985 ],[0.7069722  0.16663693 0.12639083]
108,negative,negative,TRUE,"Asyltilstrømning og asyltiltrækning. Det er grim retorik vi ser fra @USER på deres pressemøde 9. april. Kan det undre nogen, at vi har bål, brand og hadprædikanter i gaderne, når det er niveauet hos de folkevalgte? #dkpol [LINK]",[ 1.0456252  -0.43590108 -0.82265645],[0.72375697 0.1645031  0.11173991]
109,negative,negative,TRUE,"@USER @USER @USER @USER Sååå din reference er et debat indlæg i et no name blad for 9 år siden?

Ovenstående i tråden har jeg oplistet 3 politiske hjørnesten, som alle har sammenfald med den yderste venstrefløj

Det er bedst at acceptere historien og lære af den... kunne venstrefløjen godt trænge til",[ 0.9309354 -0.3989026 -0.7687372],[0.6909593  0.18277259 0.12626821]
110,negative,negative,TRUE,"@USER @USER @USER @USER Det er jo netop det, der er min opgave. At påpege fejlene og kritisere og så samtidig som byens avis støtte byens hold. Du vil gerne ""acceptere kritik, når du mener den er berettiget"" - ja, det vil alle vel. Men forskellen er så bare, hvornår vi to mener den er det :-)",[ 0.97508883 -0.3885964  -0.80518365],[0.7020949  0.17953737 0.11836772]
111,neutral,negative,MISS,"@USER Synes ikke man kan skrive det. Ligesom jeg også har det stramt med “virker til”, som rigtig mange bruger",[-0.02400454  0.13163035 -0.08584423],[0.3217055  0.37588054 0.30241394]
112,negative,negative,TRUE,".@USER listen bakker selvfølgelig op om deres psykopatiske voldsbøller ... en skamplet for demokratiet, ikke værdig til at sidde i folketinget #dkpol #rasmuspaludan @USER [LINK]",[ 1.0183192  -0.4497291  -0.78957343],[0.7171677  0.16521727 0.11761504]
113,negative,negative,TRUE,"Vi er prisgivet de få psykiatri-uddannede der er. Psykologer, psykiatere, socialpædagoger, psykiatri-sygeplejersker. En sosu kan sørge for mad, pleje og opretholder en ""normal"" hverdag og tale med os, men de har ikke teorien med sig #sundhedsreform #dkpol #sundpol #Debatten",[ 0.88312423 -0.37712106 -0.67974186],[0.66973895 0.18992755 0.14033353]
114,neutral,negative,MISS,@USER Ærgerligt første afsnit ikke kommer en runde før:) #ynwa,[-0.729576   0.4989422  0.4560103],[0.13005982 0.4443057  0.42563447]
115,negative,negative,TRUE,"@USER Det er bare underligt når det staves sådan, men Leicester er jo osse mærkeligt, såh øøh...?",[ 0.85931134 -0.33204687 -0.69913536],[0.66038376 0.20063008 0.13898619]
116,negative,negative,TRUE,"@USER @USER Det passer ikke helt Lars, selvom man godt kunne få mistanken. Jeg lavede en lille undersøgelse igår. Kun 26% af tweets fra Venstres feed, handler om hva andre vil og gør. Det er den store lyseblå nede i højre hjørne af kagen! [LINK]",[ 0.9447327  -0.4146845  -0.75489694],[0.69465595 0.17839487 0.1269492 ]
117,neutral,positive,MISS,Fredagens Sikre valg fra den franske liga.. Så blev det weekend igen og foråret ser ud til virkelig at have taget godt fat i Danmark og det er jo noget der får humøret til at stige helt automatisk. [LINK],[-0.67153746  0.46087033  0.45431644],[0.13916011 0.4318304  0.4290095 ]
118,neutral,neutral,TRUE,"Fremtidens energiløsninger findes. Hvordan kommer vi i gang? 🔋

Forsker fra @USER forklarer i @USER, hvor vi står i forhold til de tre største udfordringer lige nu.

[LINK]

#dkvid #dkforsk #dktech #dkgreen #dkenergi #dkklima #redverden [LINK]",[-0.6975317   0.50859195  0.44523895],[0.1337622  0.44683403 0.41940382]
119,neutral,neutral,TRUE,"RT @USER: Kan du holde varmen, Sana? #agfsje #sldk [LINK]",[-0.74536616  0.50922984  0.47057962],[0.12690508 0.44498274 0.4281122 ]
120,negative,negative,TRUE,"@USER @USER @USER @USER Ja, det er nemlig ret interessant. Udgangspunktet er at enten skal man opfylde specifikke krav - eller også skal FA vurdere at man “løfter niveauet markant”. Hvordan de så end vil vurdere det!",[ 0.7435128  -0.25635856 -0.667142  ],[0.6203819  0.22825511 0.15136293]
121,neutral,neutral,TRUE,Vendsyssel F.F. scorer til 1-0 efter 39 minutter #VENAaB #sldk [LINK],[-0.7585285   0.5366392   0.45646575],[0.12465902 0.4552059  0.4201351 ]
122,neutral,negative,MISS,Stof til eftertanke #dkpol Regnearksledelse har smadret vores system [LINK],[-0.04141018  0.31835982 -0.123404  ],[0.2981268  0.42721564 0.27465758]
123,negative,negative,TRUE,"Her giver @USER en rammende analyse af dagens pressemøde: ""Det er usædvanligt at se et pressemøde, hvor et regeringsparti bruger hele tiden på at gå til angreb på en konkurrent i stedet for at præsentere noget nyt"" [LINK] #dkpol #fv19",[ 0.76250577 -0.23352465 -0.6397701 ],[0.6190497  0.22864147 0.15230876]
124,neutral,neutral,TRUE,"Grænsekontrollen forlænges igen, og igen er det med yderligere seks måneder [LINK] Den stod til at udløbe 11. maj",[-0.09917102  0.31237066 -0.05901112],[0.28168064 0.42509624 0.2932231 ]
125,negative,negative,TRUE,Donald Tusk - præsident for EU og sassy comebacks. [LINK],[ 0.3668113   0.04904151 -0.36612824],[0.45284423 0.3295666  0.21758917]
126,neutral,positive,MISS,"Go'mor'n. Ønsker alle (ikke @USER og @USER) en vidunderlig dag ☺️ 
I øvrigt mener jeg et X ved @USER giver os 4 lange år med Løkke og DF 😟 
Gør venligst en ene-stående undtagelse og vælg @USER, @USER eller @USER 🙏🏾😍 
#dkpol #dkmedier #fv19 [LINK]",[-0.71846896  0.49652305  0.46768823],[0.13080887 0.44086087 0.42833024]
127,neutral,neutral,TRUE,"@USER @USER Og det understreger pointen i, at man måske skal holde lidt på sådan nogle billeder.",[-0.6494036   0.47917467  0.41210636],[0.14322564 0.4427474  0.41402698]
128,positive,positive,TRUE,"Tillykke med dagen, @USER ❤️ [LINK]",[-0.7272082   0.44057646  0.48864526],[0.13178644 0.4236753  0.44453827]
129,positive,positive,TRUE,"I dag kan du møde illustrator Katrine Louise Jakobsen på #skolemessen og se et værk blive til (PS: du kan også vinde det!) 
#illustrator #skolechat [LINK]",[-0.7498717   0.48051786  0.4891925 ],[0.12698503 0.43461424 0.43840075]
130,negative,neutral,MISS,@USER @USER Men hvis han bliver tilbudt en årsløn på 40-50 millioner og FCK får 100 for ham så er det nok svært at sige nej til,[ 0.3241127  -0.01666094 -0.35114625],[0.45040086 0.32033405 0.22926511]
131,neutral,positive,MISS,673' Vi er 6.821 i Aalborg. Her af mange fra #Aarhus. 1000 tak for støtten ❤️⚪️ 2-1 #aabagf,[-0.7122665   0.4873303   0.47858852],[0.13142899 0.4361837  0.43238726]
132,neutral,neutral,TRUE,"Nicki Bille er blevet udskrevet fra hospitalet, bekræfter en kilde tæt på ham til B.T..

Læs mere her 👇

[LINK] [LINK]",[-0.74017936  0.5342826   0.45775837],[0.12674184 0.45332727 0.41993088]
133,neutral,neutral,TRUE,@USER Jeg tænker man mere dybdegående skulle udfordre vores system og stille laaaangt flere kritiske spørgsmål til dem der virkelug styrer #dkpol og #dkmedier her lidt inspiration [LINK],[-0.16580056  0.20992208  0.07586167],[0.26813912 0.39042217 0.3414387 ]
134,negative,neutral,MISS,"@USER @USER @USER @USER @USER Orbáns parti, Fidesz, kan vel stadig deltage i møder for @USER-gruppen? De er vel kun suspenderet fra EPP-partiet. Eller har jeg misforstået? Iøvrigt en suspendering som @USER forudsiger ikke resulterer i, at Orbán “retter ind”. #dkmedier #eudk",[ 0.97038126 -0.38271224 -0.804457  ],[0.70030445 0.18098636 0.11870921]
135,neutral,neutral,TRUE,"@USER @USER Det er et brud på karmaloven at referere til Onkel Dannys Plads.
[LINK]
[LINK]",[-0.7084451  0.5485957  0.415728 ],[0.13170588 0.46294674 0.40534735]
136,neutral,negative,MISS,@USER @USER @USER Den må du gerne uddybe!?!,[-0.7335112   0.49529168  0.48792136],[0.12805441 0.4375794  0.43436617]
137,negative,neutral,MISS,"@USER Hvad tror du, Chelsea tænker lige nu? At det var godt for os, at City spillede midtugekamp? Jeg siger bare, at den slags ikke kan puttes på en formel.",[ 0.99539757 -0.44113603 -0.8044284 ],[0.71271867 0.16944921 0.11783211]
138,negative,neutral,MISS,@USER Det er ikke den bedste dag herude..,[ 0.8357305 -0.3581346 -0.6591724],[0.6547425  0.1984182  0.14683935]
139,neutral,positive,MISS,"Semler-chef om opkøbt konkurrent: Det er Danmarks-mesteren i maskinhandel Hamrende dygtige, lyder skudsmålet fra Semler Agros direktør til Herborg Maskinforretning, som nu bliver en del af Semler Agro. [LINK]",[-0.74215555  0.5215557   0.46015412],[0.12712419 0.4498327  0.42304313]
140,positive,positive,TRUE,"Han havde mange talenter med ind i livet,men lystfiskeriet var hans største favorit. [LINK]",[-0.7392336   0.46078223  0.49661735],[0.12884147 0.4277756  0.44338292]
141,negative,negative,TRUE,@USER Det vil sige at man vælger at gå længere og længere væk fra det der tilnærmelsesvis virkede 1 gang. Nemlig flere indgange opdelt efter numre. Nu vælger man at skære ned til 1! indgang. Det er ikke godt værtsskab fck. Hold da op det er svært at yde en god service for os derinde,[ 0.968353  -0.4505098 -0.7658328],[0.7049537  0.17059106 0.12445527]
142,neutral,negative,MISS,"Engang var Tour de France noget, jeg skyndte mig hjem for at se. Fede togter, kæmpe rivaliseringer og spændende ryttere. 
Nu kommer det til Danmark, og jeg er så’n lidt [LINK]",[-0.705204    0.49015602  0.45517486],[0.13340645 0.44087464 0.425719  ]
143,neutral,neutral,TRUE,Aarhus og @USER vil sætter indskolingseleverne fri af de nationale test #skolechat #skolepol #uddpol #kompoldk [LINK],[-0.5087056   0.5105594   0.25389972],[0.16906139 0.46849567 0.362443  ]
144,neutral,neutral,TRUE,"Overblik: Her er seks radikale krav til Mette Frederiksen, før hun kan blive statsminister Både på udlændingeområdet, klima og økonomi har Morten Østergaard stillet krav til, hvad S-formanden skal gøre, før hun kan blive statsminister med hans støtte. [LINK]",[-0.63435954  0.4827903   0.38522273],[0.14645217 0.4475771  0.40597078]
145,negative,neutral,MISS,@USER @USER Så må I da vist træde ud af det nuværende samarbejde med DF og de andre og måske gå i spidsen for en grøn blok? Pape som statsminister for en grøn regering. Det ville vække begejstring blandt fortidens Konservative! For inspiration se [LINK] @USER,[ 0.9216168  -0.38734627 -0.73148453],[0.6842027  0.18480314 0.13099417]
146,neutral,negative,MISS,@USER Nooo det er bare så skidt,[-0.67526466  0.4639189   0.44180688],[0.13927366 0.43512103 0.42560524]
147,neutral,neutral,TRUE,@USER @USER @USER @USER Hvornår kommer det online?,[-0.21912068  0.36237192  0.06218828],[0.2430979  0.43483075 0.3220714 ]
148,neutral,neutral,TRUE,Trecifret millioninvestering i Aarhus Lufthavn [LINK],[-0.7117444   0.5466128   0.41154948],[0.13167249 0.46343908 0.40488848]
149,neutral,neutral,TRUE,"@USER @USER Indrømmet, jeg har ikke undersøgt det grundigt, men flere medier skriver, at klippet er taget ud af kontekst. 
[LINK]",[-0.46452555  0.48977128  0.21735123],[0.17939055 0.46584925 0.3547602 ]
150,positive,positive,TRUE,"Spændende udvikling i #kenya som vil betyder meget for fremskridt mod #verdensmålene. Og det bygger på en ikke helt ny, men stadig utrolig vigtig innovation: offentlige investeringer i velfærd! #dkaid #dkpol [LINK]",[-0.68280447  0.45700634  0.4604076 ],[0.13768408 0.43042475 0.43189123]
151,neutral,positive,MISS,"RT @USER: I like I like
my girls my women
just like l…",[-0.12226378  0.23007339  0.00279751],[0.28124604 0.40004098 0.31871304]
152,neutral,positive,MISS,"Der er analyse, underholdning og stjernestøv for alle pengene i denne uges udgave af Holm &amp; Bays #radiotour. D’herrer analyserer LBL og Fuglsangs fantastiske sejr. Netop Fuglsangs forårsnemesis, Alaphillippe, er med på telefon. Og så gør vi status over klassiker-sæsonen. Se med! [LINK]",[-0.6890267   0.50631356  0.4444775 ],[0.1349308  0.44590342 0.41916573]
153,negative,neutral,MISS,@USER @USER @USER @USER Jeg ser det nu mere som drilleri overfor Fischer fordi han er en god spiller og ser lidt godt ud. Der er en lang tradition for at synge alverdens ting mod dine modstandere i fodbold og det behøver ikke at stikke så dybt.,[ 0.91410565 -0.3740459  -0.74646115],[0.68221605 0.18814158 0.12964235]
154,negative,negative,TRUE,"@USER @USER @USER @USER Jeg har hørt programmet. Jeg var simpelthen ikke rigtig overbevist af hendes forsøg på at retfærdiggøre, at det er helt ok at opsøge pårørende til myrdede ved deres hoveddør, men superforfærdeligt at lave en podcast, der primært gentager ting, der allerede har stået i pressen.",[ 0.97430044 -0.3813793  -0.80768895],[0.7012254  0.1807563  0.11801834]
155,negative,positive,MISS,"@USER @USER @USER @USER BS til fjolserne der nu kan koste os endnu en bøde for homofobiske tilråb - mon ikke pengene til spillerlønninger og bøder betales fra samme kasse.
BÅ Samspillet mellem tribunerne er på vej op - det kan godt bli' vildere :-)",[ 1.0009977  -0.4183688  -0.81443423],[0.7119288  0.17219222 0.11587895]
156,negative,negative,TRUE,Nationalmuseets skib skulle have været autentisk under dæk: Det bliver det ikke #sydfyn #fynsamtsavis [LINK],[ 0.815199   -0.28110462 -0.6605852 ],[0.63991684 0.2137986  0.1462846 ]
157,neutral,neutral,TRUE,"""Jürgen Klopp always taught us that the problem is not losing a duel, but not covering it"".

Første del af sætningen forklarer, hvorfor Matip er på holdet - anden del van Dijk.

[LINK]",[-0.6373337   0.5199416   0.37748826],[0.14408961 0.45838556 0.3975248 ]
158,neutral,positive,MISS,"Så er det forår🌼😎☀️ Årets første gin tonic i gården🍸
#hyggepåboulevarden #forårinummerotte [LINK]",[-0.7522526   0.48827806  0.4762701 ],[0.12700628 0.43911752 0.43387616]
159,negative,negative,TRUE,"Idioter, halvhjerner og skabninger i menneske kroppe må være dem, der laver hærværk på noget mennesket af natur skal bruge. At skabe og bygge noget op, kræver evner, intelligent og dygtighed. At ødelægge, smadrer og knuse er primitive mennesker. [LINK]",[ 1.0174739 -0.464989  -0.8039088],[0.72000486 0.16349708 0.11649812]
160,negative,negative,TRUE,"Det har splittet politiske fløje. Samlet dem igen frem mod en valgkamp og sat dem i svære dilemmaer, for nu at blive en kilde til strid i rød blok, hvor de Radikale, SF, Alternativet og Enhedslisten rejser skarp kritik af Socialdemokratiet. #dkpol [LINK]",[ 1.0268255  -0.43129385 -0.80708116],[0.7181527  0.16709505 0.11475226]
161,negative,negative,TRUE,"@USER Og @USER fører til brud på ministeransvarsloven?
Hvornår holder @USER det han udtalte til @USER i 2014 da han blev spurgt ind til problemerne omkring Bødskov?
#dkpol #dkmedier 
[LINK]",[ 0.89639646 -0.35006028 -0.71963006],[0.6728531  0.19345993 0.1336869 ]
162,negative,negative,TRUE,"Det er jo ordstyreren, der bestemmer. Naivt at tro, det ikke bliver afgørende ved valget. #dkpol [LINK]",[ 1.0279776  -0.40858728 -0.79652447],[0.7147754  0.16993286 0.11529181]
163,neutral,positive,MISS,Verdens bedste parti-fe fylder 85 år. Hvilken alder. Hvilken kvinde. Hvilket liv. @USER hepper og sender de grønneste fødselsdagshilsener til the one and only: Jytte Abildstrøm. #dkpol [LINK],[-0.36502954  0.3861588   0.19384885],[0.2054136  0.43537763 0.3592088 ]
164,neutral,negative,MISS,@USER @USER Præcis... Det er jo FREDENS religion😏,[-0.67663825  0.4883206   0.42878288],[0.13838366 0.4436291  0.41798732]
165,neutral,negative,MISS,"Var Bitten Friis’ hjælper tilstede da hun blev interviewet @USER ? 
Meget dumt kan der siges om det der foregår pt. men Bitten pigen hun tog da i den grad føretrøjen på her, hold da op en idiot. [LINK]",[ 0.03747     0.14538527 -0.11645563],[0.33655423 0.37490574 0.28854   ]
166,negative,negative,TRUE,"Tvivlen er væk. Vi står midt i klimakrisen. 

Det er tid til handling ... og ikke til tvivlsomme eksperimenter om at lade forhenværende, snæversynede, klimafjendtlige, sorte politikere forsøge at vende skuden. 

#grøntvalg #fv19 #dkpol #valgnu [LINK]",[ 1.0163884  -0.43345523 -0.80804706],[0.71637565 0.16806674 0.11555763]
167,negative,negative,TRUE,Bla Bla Bla... Vi turde ikke sige DF imod..... Bla Bla Bla [LINK],[ 0.7039795  -0.21300858 -0.6058503 ],[0.59895045 0.23941319 0.16163638]
168,positive,positive,TRUE,"Jaaaaaaaaaaaaa vi er i slutspillet. 
Kampen ender 30-30 og da GOG slår Ribe-Esbjerg HH indtager vi ottendepladsen.
Hvor er det godt gået af drengene👍
Smid dem et kæmpe Like.",[-0.7278833   0.46831867  0.49522063],[0.12978168 0.42925686 0.44096145]
169,negative,negative,TRUE,Nu falder hammeren over Eva Kjer endnu engang på fiskeriområdet ⚓️👃🏼 Ministeren kan forvente en næse og dermed en hård kritik fra Folketinget i sagen om forsøgsfiskeri i Storebælt #dkpol [LINK],[ 0.6843489  -0.21082121 -0.550195  ],[0.58840644 0.24038646 0.17120714]
170,negative,negative,TRUE,@USER Forstår ikke at man ikke jubler ved en Inter scoring. De behøver jo ikke råbe spillerens navn eller noget. Men det der er bare dumt.,[ 1.0131866 -0.4369348 -0.7846619],[0.71418536 0.16750634 0.11830832]
171,negative,neutral,MISS,@USER Det er vel et spørgsmål om smag.,[ 0.84801275 -0.34106737 -0.691944  ],[0.6583748  0.20047593 0.14114921]
172,positive,positive,TRUE,@USER @USER Måske tage med til den store fine middag næste onsdag 🤪,[-0.7259773   0.4486669   0.47956458],[0.13200346 0.42729405 0.4407025 ]
173,neutral,neutral,TRUE,@USER @USER @USER Fløjten. Lort i fløjten. 😉,[-0.3355471   0.41286317  0.18512292],[0.20847265 0.44063553 0.3508918 ]
174,neutral,negative,MISS,"@USER Ud fra den korte præsentation, mangler de at lave et ‘med-eller-uden-stilletter’ filter. Da det klart er info de fleste kvinder ønsker at oplyse...:)",[-0.7216834   0.48806092  0.47936636],[0.13027227 0.43675435 0.4329734 ]
175,negative,positive,MISS,"3000 Eintracht Frankfurt-fans rejser torsdag til Ukraine og Donetsk for at se deres hold i EL. Det er pænt mange. Faktisk så mange, at det er det største antal udebanetilhængere, Shakhtar Donetsk nogensinde har haft. International OG nationalt vel at mærke! [LINK]",[ 0.35894555  0.00452547 -0.34503695],[0.45533365 0.3194531  0.22521329]
176,neutral,negative,MISS,Googles moderselskab Alphabet skovler penge ind - men tårnhøje omkostninger vækker bekymring [LINK] [LINK],[-0.7252123   0.55210453  0.4249744 ],[0.12910248 0.4630909  0.40780666]
177,negative,neutral,MISS,"Lise Kaaberbøl, politiker og husmor, kæmpede for det gode skoleliv Billund: Det er ikke de fire år som politiker, der fylder. Heller ikke arbejdslivet, der nok var spændende, og som tog en drejning undervejs. Det er familien, det hele drejer sig om. Det … [LINK]",[ 0.63469714 -0.15926358 -0.5488993 ],[0.568755   0.25710616 0.17413892]
178,negative,positive,MISS,"Så nu har jeg købt et regnbueflag, som kommer med på Sydsiden på søndag!😁 🌈. Og hvis nogen har et handicap-flag, kvindeflag, jydeflag eller andet relevant, så tager jeg også gerne det med. Jeg hader næsten ingen, så længe de er Brøndbyfans! #brøndby #nejtilhomofobi",[ 0.13602777  0.12693165 -0.23296185],[0.37280357 0.3694279  0.25776854]
179,negative,negative,TRUE,Den her kvinde skulle man tro var spidskandidat til elitens fallitbo for venstrefløjen … hun bestiller ikke andet end at kritisere blå blok - hvad siger @USER @USER ?? #dkpol #eudk [LINK],[ 1.0056012  -0.43593946 -0.7820839 ],[0.7122963  0.16850297 0.11920072]
180,negative,negative,TRUE,"@USER Fikser i så også lorte-vejnettet i randers, evt med en ny bro?
Ligesom den der meningsløse vej ved mariager? (Det er jo åbenbart ikke kun kommunerne der skal betale for den slags)",[ 0.9272452  -0.33369678 -0.7504591 ],[0.68018454 0.19275543 0.12706006]
181,neutral,neutral,TRUE,"Hvis du ikke er i fanzonen og gerne vil høre @USER-live. Så kan du nå det endnu. I panelet er @USER, @USER, @USER og Kasper Fisker. Skynd dig💛💙 [LINK]",[-0.6042058   0.50518477  0.3680525 ],[0.14978091 0.45421204 0.396007  ]
182,neutral,positive,MISS,"@USER Ikke enig! Synes vi var godt med i det meste af kampen, og fantastiske individuelle præstationer fra fred og mctominay. Ærgerligt at marginalerne(eller dommeren) ikke er med os. Var busquets blevet vist ud i første halvleg i som han burde havde vi vundet 3-1",[-0.5047637   0.41305038  0.3352651 ],[0.17181407 0.43019    0.3979959 ]
183,negative,negative,TRUE,@USER Måske? Er det deres forsøg på at få os til at glemme at de så holder fast i at borgere i yderområderne ikke længere har nogen lokale at holde ansvarlig for kvaliteten.,[ 1.0394653  -0.45369148 -0.80831987],[0.7234591  0.16253401 0.11400688]
184,negative,negative,TRUE,"@USER Nej, det var det ikke. Der er også derfor, at jeg har trukket det tilbage. 
Men hvad med dig selv? Jeg bemærker, at du bruger grønlandsk flag-emoji. Er du overhovedet klar over, hvad det stolte fangerfolk har været igennem? Og er du måske fra Grønland?",[ 1.0035079  -0.43022048 -0.81500417],[0.7139362  0.1702155  0.11584831]
185,negative,negative,TRUE,“Hvem er hårdest i landet her” kamp i Stm Spørgetime. Men ulogisk debat for vi vil selv sende udl.statsborgere ud men ikke modtage danskere ... #dkpol #ftlive,[ 1.0081356  -0.46740085 -0.7872982 ],[0.71699417 0.16394505 0.11906076]
186,negative,negative,TRUE,@USER Mon ikke tiden er inde til en dansk reaktion på disse umenneskelige forhold. Har vi protesteret overfor Sauderne.? [LINK],[ 0.98897016 -0.4063173  -0.80134284],[0.70687884 0.17513756 0.11798368]
187,neutral,neutral,TRUE,"Fotovognen holdt på Vestmotorvejen i en 110 kmt zone. 180 kørte for hurtigt 2 klip. Højeste hastighed på 157 kmt 
#politidk",[-0.74722826  0.5336153   0.4554477 ],[0.12612426 0.45400634 0.41986936]
188,negative,neutral,MISS,@USER @USER @USER Det er hovedsagligt amerikanere af anden europæiske herkomst jo 🙄,[ 0.8211824 -0.3064333 -0.7192933],[0.6501597  0.21052457 0.13931568]
189,positive,positive,TRUE,@USER @USER @USER Kæmpe tillykke til jer i Herning med udsigten til den vildeste finale 💪🏼🇩🇰,[-0.69395167  0.41406748  0.4797598 ],[0.1376969  0.416995   0.44530815]
190,negative,neutral,MISS,"@USER Etisk dilemma: Er det ikke også Vesten som har påduttet Afrika vores religion(er) og ‘prævention er synd/skidt’? 
Jeg mener virkelig at de selv skal bestemme, men så skal Vestens (især USAs) bistand ikke længere kunne kobles sammen med præventionsmodstand.",[ 1.026753  -0.4238358 -0.8206121],[0.7183473  0.16840377 0.11324892]
191,negative,negative,TRUE,"Har været tidligt oppe for at tale om ekstrem internetkultur og YouTube, der ikke bare tillader, men algoritmisk kuraterer ekstremt indhold. Yderst fordelagtigt for fænomener som Paludan #dkmedier #DKpol @USER [LINK]",[ 0.3677353   0.03897101 -0.37865183],[0.4558116  0.328099   0.21608944]
192,negative,neutral,MISS,"@USER @USER Når folk der tror på islam trækker offerkortet, er det nok fordi de faktisk HAR været ofre i #dkpol og #dkmedier igennem de sidste 25 år. Vi bør alle være på vagt overfor strømninger, hvor befolkningsgrupper lægges for had og bliver gjort til skyldige i alle mulige problemer.",[ 1.0225196  -0.41077024 -0.83070135],[0.7167151  0.170953   0.11233186]
193,negative,negative,TRUE,"Når nu alle @USER’ere raser mod Alternativet (ja, det gør jeg også) for at opstille en anti-vaxxer kandidat, så husk lige at de IKKE raser mod DF for at opstille racister og menneskerettigheds-modstandere.",[ 1.0255603  -0.41869158 -0.8291245 ],[0.71817166 0.16943288 0.11239548]
194,neutral,neutral,TRUE,Beskæftigelsesministeriet: Beskæftigelsesminister Troels Lund Poulsens kommentar til ledig [LINK],[-0.67411464  0.56455547  0.38097197],[0.13655148 0.47124204 0.39220646]
195,positive,neutral,MISS,"HK Sydjylland søger en eventkoordinator elev Vi forestiller os, at du har afsluttet dit grundforløb på en erhvervsskole, og nu er klar til at omsætte dine opnåede færdigheder til tænkning og løsning? følg linket og læs mere om den... [LINK]",[-0.7377078   0.4592306   0.50459933],[0.12864114 0.425798   0.44556084]
196,negative,neutral,MISS,"@USER @USER Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 0.76399523 -0.24471341 -0.6698573 ],[0.6237998  0.22749333 0.14870685]
197,neutral,neutral,TRUE,"@USER @USER @USER Jeg tror, at Solbakken vil kæmpe hårdt for at få den rigtige mand, så jeg ved ikke, hvis det glipper med Mudrazija. Men i sommerens vindue prøvede FCK jo med Tibbling på sidste dag. Så det var ikke rigtig et klart svar desværre.",[-0.3738049   0.37468708  0.2039666 ],[0.20425369 0.43175346 0.36399287]
198,neutral,positive,MISS,I stedet for at flytte: Far og datter vælter muren ind til nabo-butikken [LINK],[-0.5304383   0.5419844   0.23749012],[0.16453464 0.48084444 0.35462096]
199,neutral,positive,MISS,"Så er vi i gang med årets repræsentantskabsmøde hos @USER, hvor præsident @USER holder beretningen i selskab med mange hundrede dedikerede grønne ildsjæle. Hovedbudskabet er vigtigere end nogensinde før: Giv naturen plads! #dkgreen #dkpol [LINK]",[-0.5309919   0.46788374  0.30910873],[0.16578725 0.45015004 0.38406274]
200,negative,negative,TRUE,"@USER God journalistik er ikke bestemt af ejerskab, men udelukkende faglighed. Men det er så ikke den uvederhæftige journalistik, der har lukket dit FB-medie, det er heller ikke DR, men kun det faktum, at der er mistanke om fusk med likes.",[ 0.93168706 -0.3582466  -0.7761279 ],[0.6865536  0.18900068 0.12444568]
201,positive,positive,TRUE,@USER @USER Og det har du gjort SÅ godt @USER - vi kommer til at savne dig @USER,[-0.7104168   0.43648428  0.49131653],[0.13379182 0.42123303 0.44497514]
202,negative,negative,TRUE,"@USER @USER Det er helt, helt skidt. I/du fuckede op. Jeres forsvar er vagt og uden effekt.",[ 0.49026495 -0.1340299  -0.41990742],[0.5159709  0.2763741  0.20765498]
203,neutral,positive,MISS,"Så er vi ved at være klar til Finals, hvor vi skal jagte sejren. Det kan vi selvfølgelig ikke gøre, uden en slagsang, som jeg har skrevet med inspiration fra Van Dijk sangen. Hør den via linket, og bliv forberedt på at støtte VFF!

Link: [LINK]",[-0.73295766  0.5139108   0.479345  ],[0.12754053 0.4437683  0.42869118]
204,negative,positive,MISS,"Fremragende opsummering af problemerne ved Nordhaus' klimamodel.
Modellen er, foruden at være fagligt kritisabel, fyldt med subjektive vurderinger og iskold kynisk utilitarisme.
Den bør aldrig anvendes af #dkpol til beslutninger om #dkgreen. [LINK]",[ 1.0074655  -0.3865732  -0.82708234],[0.7103498  0.17621747 0.11343271]
205,neutral,neutral,TRUE,Stærekassen på Mors har danmarksrekord [LINK] [LINK],[-0.72989976  0.5304136   0.4301409 ],[0.12959091 0.45700583 0.4134032 ]
206,neutral,neutral,TRUE,"@USER @USER Jo jo, men med den tiltro, der er til Stage i Aarhus, kunne han vel godt have været nået til Basel til de sidste 20 minutter, hvis han havde fået opkaldet i pausen?",[-0.61747426  0.46857086  0.39567268],[0.14888066 0.44106406 0.41005528]
207,neutral,positive,MISS,"Det blev i dag kun til et godmorgen og godnat !
Godnat !
 Efter at have været sygemeldt i lang tid , er der meg👋😱💙et , som skal indhentes ! Så det er bare om at smøge ærmerne op og gå i gang !
✨❤🌹 [LINK]",[-0.472568    0.42212752  0.2784453 ],[0.17967072 0.43958074 0.38074854]
208,negative,neutral,MISS,"Burde det ikke være “eller fritid”?
🤔 [LINK]",[ 0.87236524 -0.35469636 -0.6996429 ],[0.66631997 0.1953335  0.13834657]
