,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
243,negative,positive,MISS,"Medierne er før blevet påvirket voldsomt af ny teknologi, men med robotterne er selve DNA’et på spil, skriver strategichef Kasper @USER og udpeger fire mulige strategier #Dkmedier
[LINK]",[ 5.949886  -2.841677  -4.1936603],[9.9980873e-01 1.5198110e-04 3.9321567e-05]
244,neutral,neutral,TRUE,"@USER Kontanthjælps loftet er en falsk vare betegnelse, det er ""ikke"" ""hjælp"", det er en destruktion, reduktion, nedskæring af en offentlig ydelse, "" hjælp"", betyder forøgelse, tilskud, altså ""misbruger"" Løkke og co. ordet ""hjælp"" groft. I det hele taget misbruger, destruerer Løkke DK.",[-4.8888707  6.0911603 -4.243548 ],[1.7037726e-05 9.9995041e-01 3.2484164e-05]
245,negative,negative,TRUE,"@USER Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 8.141743  -4.3470044 -5.3320146],[9.9999475e-01 3.7688078e-06 1.4074063e-06]
246,neutral,neutral,TRUE,"Sølvpapirshatten er foldet - og nu kan jeg fortælle den sande grund til udflytningen af 24syv. Det hele er en nøje udtænkt Messerschmidt-plan, der har været undervejs i 16 år. En personlig hævn. Øje for øje. #dkpol #dkmedier #sølvpapirshat #24syv 
[LINK]",[-3.356296   4.1618967 -2.779362 ],[5.422943e-04 9.984921e-01 9.655937e-04]
247,neutral,negative,MISS,"@USER Fordi de spiller kalenderturnering i Sverige. Så det transfervindue, de har nu, svarer i længde til det danske om sommeren 👍",[-3.983212   5.496343  -4.1373057],[7.6387085e-05 9.9985814e-01 6.5478365e-05]
248,negative,neutral,MISS,"Det kan være lidt småsvært at være socialdemokrat og finde et parti, der repræsenterer en i 2019's Danmark. Men det må da være komplet umulig at være liberal. #dkpol",[ 6.852212  -3.5146172 -4.529904 ],[9.9995708e-01 3.1457541e-05 1.1397014e-05]
249,negative,negative,TRUE,"@USER @USER @USER Det er jo allerede et forbud. Paludan har jo, de facto, et forbud mod at opholde sig en del forskellige steder i KBH pga. blasfemiske handlinger. Det sker allerede, om du køber den eller ej.",[ 8.085508 -4.485423 -5.109842],[9.9999464e-01 3.4714549e-06 1.8592154e-06]
250,neutral,neutral,TRUE,"Så er vi ved at være klar til Finals, hvor vi skal jagte sejren. Det kan vi selvfølgelig ikke gøre, uden en slagsang, som jeg har skrevet med inspiration fra Van Dijk sangen. Hør den via linket, og bliv forberedt på at støtte VFF!

Link: [LINK]",[-4.766637   6.007064  -4.2197986],[2.0941914e-05 9.9994278e-01 3.6183075e-05]
251,neutral,neutral,TRUE,@USER @USER Jeg tror heldigvis det er et mindretal der bare har været bedre til at gruppere sig på de sociale medier. Læger er heldigvis stadig i toppen som en troværdig faggruppe [LINK],[-4.996867   6.1847672 -4.299504 ],[1.3927059e-05 9.9995804e-01 2.7971821e-05]
252,positive,negative,MISS,"LA's Benny Bonde fra Haderslev er ikke pylret - snupper lige et telefoninterview direkte fra sygehuset, hvor han er akut indlagt med blodprop i hjernen. Den ene arm og den ene side af ansigtet virker ikke, men der er mange andre, der har det værre... [LINK]",[-2.0755687 -1.7653906  2.5067837],[0.00998924 0.01362201 0.97638875]
253,neutral,neutral,TRUE,"Hvad er værdien af danske studerendes færden i verden? Glæder mig til debatten netop nu i Fællessalen med ordførerne fra de fleste partier - hvad har de på hjerte?
#udpol #PHAbsalon [LINK]",[-4.688862   6.1301184 -4.4568563],[2.0015061e-05 9.9995470e-01 2.5241518e-05]
254,neutral,neutral,TRUE,"Orban er en 'klaphat', men @USER vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt; [LINK]",[-5.138635   6.303953  -4.3373647],[1.0728321e-05 9.9996531e-01 2.3906694e-05]
255,negative,negative,TRUE,"@USER @USER @USER @USER @USER @USER @USER Uh! Den kender jeg godt! Det er der, hvor man skal tolerant, med mindre det truer demokratiets mulighed for at sikre tolerancen, for så skal man derimod være intolerant overfor intolerancen.",[ 6.9785733 -4.2355566 -4.057497 ],[9.9997044e-01 1.3481934e-05 1.6109532e-05]
256,positive,neutral,MISS,Genmab søger myndigheder i USA om Darzalex-kombination som førstelinje-behandling [LINK],[-0.8910995 -1.5471119  1.310351 ],[0.0947236  0.04915364 0.8561228 ]
257,negative,negative,TRUE,"Det her må vi kunne gøre meget bedre. Viden skal i spil - ikke mindst i rygraden af Danmarks erhvervsliv, de små og mellemstore virksomheder, hvor viden sikrer udvikling og godt workflow. Tak til @USER for endnu en gang at gøre os klogere. #videnispil @USER [LINK]",[ 8.07401   -4.4754076 -5.104153 ],[9.9999452e-01 3.5469482e-06 1.8914460e-06]
258,neutral,neutral,TRUE,"@USER @USER @USER @USER Vi peger jo ikke på S, så vi skal ikke - som de øvrige opppartier - forhandle om et regeringsgrundlag. Vi vil til gengæld tilkendegive om vi på baggrund af et reg.grundlag kunne finde på at vælte en regering (lige meget hvilken den er). Og her betyder udlændingepolitikken noget",[ 0.39952627  2.0817523  -4.2051454 ],[0.15655532 0.84187835 0.00156633]
259,negative,neutral,MISS,"Har lige læst, at det er nær umuligt at slukke branden i Notre Dame. Det er ikke til at bære. Jeg beder om et mirakel🙏. #notredameonfire #notredame",[ 2.6362443   0.28077787 -4.417505  ],[9.126474e-01 8.656393e-02 7.886762e-04]
260,negative,negative,TRUE,Afprøv intervalgang med Jerry Ritz [LINK],[ 7.895015  -4.2965994 -5.080339 ],[9.9999261e-01 5.0727804e-06 2.3167145e-06]
261,negative,negative,TRUE,"Aktieinvesteringer giver erhvervslivet mulighed for at vokse og skabe arbejdspladser. Det er til gavn for hele DK. Deltag og hør mere den 3. maj: ""Børsforum: Et aktiemarked for de mange - ikke for de få”. [LINK] #flerebørsnoteringer @USER @USER Cph",[ 7.538091  -3.920758  -5.0090384],[9.9998581e-01 1.0555504e-05 3.5550415e-06]
262,negative,neutral,MISS,Holstebro-dreng høstede roser for at formidle danmarkshistorie [LINK],[ 2.2289805  -0.21985988 -2.7726848 ],[0.91481227 0.07903403 0.0061537 ]
263,positive,positive,TRUE,Der skal lyde et kæmpe thumps up herfra til @USER! Det handler om at sige fra og vi er alle nødt til at tage et ansvar - også mod egne fans. Samtidig beskæmmende at se modargumenterne... [LINK],[-5.3939657 -4.6745543  7.0289874],[4.0250834e-06 8.2643955e-06 9.9998772e-01]
264,neutral,positive,MISS,"@USER Jeg var frisk, hvis det kunne lade sig gøre 🤪",[ 0.24685547  1.6954051  -3.1033757 ],[0.18896405 0.80440784 0.00662815]
265,positive,positive,TRUE,"Det kribler, krabler og pipper: Her er 6 sjældne dyr du kan finde i Grene Sande Grene Sande: Det er forår, og det betyder, at blomsterne springer ud, og store som små dyr kommer frem fra deres skjul. Tager man turen til Grene Sande, vil man lige nu kunne… [LINK]",[-5.0554476 -4.2954283  6.561334 ],[9.0132980e-06 1.9273293e-05 9.9997175e-01]
266,negative,negative,TRUE,@USER Det er en aftale.!😂😂,[ 7.9953527 -4.2936006 -5.1837964],[9.9999344e-01 4.6022724e-06 1.8895797e-06]
267,negative,negative,TRUE,"Det kommer ikke til at ændre på at @USER taber regeringsmagten til Mette F. Men det sikrer en mere ansvarlig politik efter valget, ligesom aftalen om senere tilbagetrækning i 2011. Tak for det 🙏🏻 #dkpol",[ 8.071641 -4.476977 -5.088673],[9.9999452e-01 3.5497840e-06 1.9255094e-06]
268,neutral,neutral,TRUE,@USER @USER @USER @USER @USER @USER @USER @USER @USER De er tosset med det kommer nok af at de ikke spiser KØD .De kan jo gøre som de vil men de skal ikke blande sig i hvordan andre lever,[-4.8814864  6.1599407 -4.3380675],[1.6023228e-05 9.9995649e-01 2.7590138e-05]
269,negative,negative,TRUE,"@USER @USER Det vilde er, at Cruyff havde større betydning i FC Barcelona som træner end som spiiller 😁👍🏼",[ 7.3237267 -3.9891782 -4.65626  ],[9.9998152e-01 1.2214060e-05 6.2683043e-06]
270,neutral,neutral,TRUE,Her åbner dronningen af spin og nødløgne for vidtgående lempelser af udlændinge politikken @USER @USER #dkpol #dkmedier @USER [LINK],[-0.59819543  2.4625082  -3.2841787 ],[0.04462149 0.9523373  0.00304114]
271,negative,negative,TRUE,"@USER 👎 Løbehjulene har dog kun en levetid på 2–3 mdr.

Konklusionen fra Det Økologiske Råd er at løbehjulenes korte levetid er faktisk så grel, at de ikke er miljømæssigt bæredygtige.

Og hvor mange tager løbehjulet frem for bilen? Tror mere det er et alternativ til at cykle eller gå",[ 8.33888   -4.5970774 -5.3044553],[9.9999642e-01 2.4098151e-06 1.1878817e-06]
272,neutral,neutral,TRUE,"💬 Lad os høre, hvad du mener – bidrag til årets tilskuerundersøgelse i @USER og hjælp os med at gøre det hele lidt bedre 👇🏼 #fcm #fcmlive #sldk 

[LINK]",[-1.2990476  3.2327168 -3.627981 ],[0.01063606 0.98832804 0.00103595]
273,negative,negative,TRUE,"Det schweiziske alternativ til EU burde måske inspirere UK. - Selv om Schweiz IKKE er med i EU's toldunion, så kører der hver dag ca. 24.000 lastbiler over grænsen mellem Schweiz og EU. Dette kan lade sig gøre, fordi Schweiz har en…[LINK] [LINK]",[ 6.4043665 -2.8348787 -5.0187   ],[9.9989188e-01 9.7140364e-05 1.0939011e-05]
274,neutral,positive,MISS,"@USER “Problemet” er at DBU ikke aner hvordan de skal agerer. Det er første gang at de reelt skal tage hensyn til den her problematik og nu famler de i blinde. Der kommer til at kunne blive skudt bøder til højre og venstre, desværre.",[-1.5985969  3.58125   -3.8044143],[5.5939127e-03 9.9378985e-01 6.1622803e-04]
275,neutral,positive,MISS,"Hvad bør være det vigtigste emne i valgkampen? spurgte jeg på @USER FB-side mandag sidst på eftermiddagen.

I 1800+ kommentarer har brugerne svaret - se tråden her: [LINK] #dkpol [LINK]",[-4.3154526  4.4352865 -2.518635 ],[1.5816819e-04 9.9888808e-01 9.5382164e-04]
276,negative,negative,TRUE,Mangler kun byrådets ja: Lokalplanforslag om omstridte vindmøller på vej [LINK],[ 7.877102  -4.1827016 -5.1645207],[9.9999201e-01 5.7874950e-06 2.1681635e-06]
277,neutral,negative,MISS,"Ledigheden er nu steget to måneder i træk. Det er for tidligt at sige, om global vækstnedgang nu kommer til DK arbejdsmarked. Der er heldigvis svage tegn på bedring i de globale konjunkturer. #dkøko #dkbiz #dkpol [LINK]",[-3.8562074   1.5024669   0.53853124],[0.00339597 0.72145075 0.27515334]
278,neutral,neutral,TRUE,"Bekymrende hver gang vores ytringsfrihed begrænset med forskellige begrundelser. Ytringsfriheden er kernen i vores demokrati og det er langt bedre at tage debatten, end at tvinge den under jorden hvor vi ikke længere kan argumentere mod de forskellige holdninger. #dkpol",[-2.9452472  4.0093474 -2.879079 ],[9.5236104e-04 9.9803013e-01 1.0175082e-03]
279,neutral,neutral,TRUE,"Det nummer her ville have kostet ham 1-3 års fængsel i Tyskland..
Nok nærmere 3, da det er en gentagelse..

Men hvad pokker ved de om racisme og de følger den har..

##DKpol [LINK]",[-4.8337026  5.804497  -3.9072406],[2.398017e-05 9.999155e-01 6.056326e-05]
280,negative,negative,TRUE,@USER Men det er da så ugennemtænkt med den tekst ift produktet? Her kan du læse om animalske produkter i vin [LINK],[ 8.186208  -4.562801  -5.1527615],[9.9999547e-01 2.9051873e-06 1.6104873e-06]
281,negative,negative,TRUE,Jeg er dybt bekymret!! #dkpol #dkhandicap [LINK],[ 6.979892  -3.6850061 -4.5382123],[9.9996674e-01 2.3349590e-05 9.9480121e-06]
282,positive,positive,TRUE,"Når man blot har ""Mine Kort""-appen åben, kan man ikke tage screenshots. Det er ikke ulig andre apps som fx NemID og er sikkert fint nok i forhold til at holde de værste skærm-spion-programmer væk. Så måske markering af tekst trigger en sikkerhedsrutine? I hvert fald pudsigt.",[-5.207416  -4.3586187  6.6866636],[6.8305735e-06 1.5961912e-05 9.9997723e-01]
283,neutral,neutral,TRUE,@USER @USER Ja men de har skrevet under på FN's for det er en forudsætning for at kunne blive medlem af FN.,[-4.7007904   2.832495   -0.49771592],[5.162282e-04 9.649524e-01 3.453136e-02]
284,positive,neutral,MISS,@USER @USER @USER Sikke et slagord. Har du selv fundet på det?,[-4.102784  -4.5378323  6.036557 ],[3.949224e-05 2.556070e-05 9.999349e-01]
285,negative,negative,TRUE,Tusindvis af soldater gøres klar ved grænsen til Gaza [LINK] [LINK],[ 5.800911  -2.6321282 -4.258447 ],[9.9973971e-01 2.1750276e-04 4.2772339e-05]
286,positive,neutral,MISS,"Vil din virksomhed lave god forretning i udviklingslandende og samtidig levere på #verdensmålene? Hør hvordan Danida Market Development Partnerships kan hjælpe jer på vej🚀 

Der er i år afsat 100 mio. kr. til partnerskaber. Så ansøg nu👉 [LINK] #dkbiz #dkeksport [LINK]",[-5.8451624  1.2410055  1.6750401],[3.2881109e-04 3.9303404e-01 6.0663712e-01]
287,negative,neutral,MISS,🇬🇧 Startopstillinger ‼️ #pldk [LINK],[ 5.1486225 -2.1894562 -3.9626584],[9.9923992e-01 6.4980460e-04 1.1032932e-04]
288,neutral,positive,MISS,"OPEN FOR BUSINESS!

Jeg er blevet selvstændig med min egen lille virksomhed, Aloud Media.

Biksen laver målrettet og effektiv kommunikation, og det meste inden for journalistik, podcast og PR. 

Tjek hjemmesiden og hiv endelig fat i mig for at høre mere.

[LINK]",[-1.0648037  2.787925  -3.2196496],[0.02073081 0.97686607 0.00240314]
289,neutral,neutral,TRUE,"Ok, Poul Schlüter var så 5 år gammel, da det første S-tog blev indført i Danmark. Det er da imponerende. Til lykke 🇩🇰🇩🇰
#dkpol #dktrp [LINK]",[-3.6072876  5.1455054 -3.9810765],[1.57977178e-04 9.99733269e-01 1.08707594e-04]
290,negative,negative,TRUE,"@USER @USER Igen lyver AllanEU fra @USER. Det er jo patologisk. Hvori består fejlen, Allan? Hvor er det ukorrekte? Er du igen bare ude på censur af folk, som du er uenige med?",[ 7.838451 -4.333021 -4.929053],[9.9999201e-01 5.1759866e-06 2.8519382e-06]
291,negative,negative,TRUE,"""... Er du ude efter min røv eller hvad?, skrev Kristian Jensen ..."" @USER indefra - et parti i krise.
#dkpol

[LINK]",[ 8.1518755 -4.411398  -5.262091 ],[9.9999499e-01 3.4981426e-06 1.4941214e-06]
292,negative,negative,TRUE,@USER @USER @USER @USER @USER @USER Bemærk iøvrigt at du selv er eneste minister (udøvende magt) i top-25. Den var ikke gået i det borgerlige liberale USA [LINK],[ 7.6476297 -4.011451  -5.04775  ],[9.999883e-01 8.640136e-06 3.065221e-06]
293,negative,positive,MISS,"(2. Runde) @USER i forhold til de andre 5 andre klubber i mesterskabsspillet… #sldk #fcklive 

+4 point til @USER 
+5 point til @USER 
+4 point til @USER 
+5 point til @USER 
+4 point til @USER",[ 6.9552145 -3.9118655 -4.285895 ],[9.9996781e-01 1.9075382e-05 1.3123027e-05]
294,positive,neutral,MISS,Mafiaboss skjulte sig for politiet i 14 år - fanget mens han var hjemme til middag [LINK] [LINK],[-5.283059  -4.3185387  6.705514 ],[6.2146846e-06 1.6304406e-05 9.9997747e-01]
295,negative,negative,TRUE,@USER @USER @USER @USER I forhold til mit tweet er det et problem at forurening med kobber og zink er til skade for samfundet.,[ 7.3745174 -4.0128407 -4.6944146],[9.9998295e-01 1.1337726e-05 5.7348520e-06]
296,neutral,neutral,TRUE,Fodbold skal da høres i radioen 😊 stærkt gået @USER og @USER og co. #drlife #dkmedier [LINK],[ 0.39952627  2.0817523  -4.2051454 ],[0.15655532 0.84187835 0.00156633]
297,positive,positive,TRUE,"@USER @USER Altså bageren i Salling er 👌 Han leverede nogle on-point cheesecakes til vores bryllup. Og hvis man kan lave det til 90 mennesker, så det er lækkert, så kan man alt 😄",[-5.3728437 -4.302438   6.7339425],[5.5217911e-06 1.6104652e-05 9.9997842e-01]
298,negative,negative,TRUE,@USER Det er vel egentlig ikke provokationen der er det værste. De provokerede er jo helt udenfor demokratisk rækkevidde. Jeg tager afstand fra racismen men jeg mener at vi bør gøre meget mere ved at vi kan miste livet på at sige vores mening. Det er bare ikke dansk,[ 7.445795  -3.8291776 -5.0045514],[9.9998343e-01 1.2686280e-05 3.9163024e-06]
299,neutral,neutral,TRUE,"@USER @USER @USER @USER @USER En misforståelse skal opklares her: staten er fantastisk til at privatisere... i kapitalens interesser. Infrastruktur under staten har i det mindste potentiale til at kunne styres demokratisk, samme kan ikke siges om kapitalistisk kontrol.",[-5.08934    6.3015127 -4.3796716],[1.1297972e-05 9.9996567e-01 2.2972354e-05]
300,neutral,neutral,TRUE,"Dybt bekymrende, at de siddende politikere ikke tager udfordringen med @USER's sololøb alvorligt nok. Der skal andre boller på suppen, langt større gennemsigtighed og mere grønt fokus. Det kan kun gå for langsomt. #dkpol [LINK]",[-4.77938    5.8160324 -3.9471598],[2.5028512e-05 9.9991739e-01 5.7525933e-05]
301,negative,neutral,MISS,"@USER 🤣🤣🤣 svært at være uenige i de opslag, med mindre man er blank på indholdet, naturligvis og det er heldigvis meget få herinde 🤣🤣🤣😍",[ 2.8410592   0.16001958 -4.53439   ],[9.353501e-01 6.406392e-02 5.859456e-04]
302,negative,neutral,MISS,"@USER Er det fordi, det er for småt, og du ikke kan zoome?",[ 2.5675893  0.0749219 -3.789214 ],[0.92214864 0.07625165 0.00159984]
303,negative,negative,TRUE,"På torsdag er der igen koncert i LiteraturHaus. 
Denne gang er det lydkollektivet SOUNDS + Andreas Borregaard og sangerinden Josefine Weber Hansen. 

Tid: 19.30.
Entré: 70 kr. / 50 kr. for studerende.

Læs mere på begivenheden herunder. [LINK]",[ 8.391462  -4.6354074 -5.3223104],[9.9999678e-01 2.2003965e-06 1.1070896e-06]
304,neutral,neutral,TRUE,"ATK har i dag målt på vores faste fokusstrækning, Jelsvej i Vejen kommune. Langt de fleste valgte at følge vores opfordring at lave en 0 blitz dag. Desværre var der 3 som fik et blitz, men rigtig godt at de mere end 1000 andre bilister overholdt fartgrænsen #atkdk #politidk [LINK]",[-4.6529903  6.113428  -4.45309  ],[2.1095195e-05 9.9995315e-01 2.5763144e-05]
305,positive,positive,TRUE,@USER @USER Nu er det jo sådan at respekt er noget man skal gøre sig fortjent til. Og det har himmelnisserne ikke gjort for mit vedkommende.,[-5.846629  -2.1202362  5.0381227],[1.8726909e-05 7.7771122e-04 9.9920362e-01]
306,neutral,neutral,TRUE,Det Kongelige Teater: REMINDER: Præsentation af Det Kongelige Teaters sæson 2019/20 [LINK],[-5.036561   6.23934   -4.3480973],[1.2674243e-05 9.9996209e-01 2.5230056e-05]
307,neutral,neutral,TRUE,"Hvordan er det med sætningen ""Det ligner, at...""? Er det generelt accepteret at skrive? Jeg ser det flere og flere steder, men plejer at anbefale at rette det til ""Det ser ud som om, at"", når jeg redigerer tekster, men måske har jeg ikke fulgt ordenligt med.",[-4.9542675  6.158942  -4.285412 ],[1.4913351e-05 9.9995601e-01 2.9110895e-05]
308,positive,positive,TRUE,@USER @USER @USER @USER Det var så offentlige 🥴🤓,[-5.148722 -4.818153  6.989368],[5.3516646e-06 7.4482336e-06 9.9998724e-01]
309,neutral,neutral,TRUE,"Mandag er sidste chance for at sende ansøgningen, hvis du vil vores praktikant i efteråret: [LINK] #dkpol #eudk #praktik",[-4.550172   5.587839  -3.8094862],[3.9542538e-05 9.9987745e-01 8.2935439e-05]
310,positive,neutral,MISS,"For første gang i de 27 @USER udsendelser, prøver jeg at holde en fridag efter. Normalt er jeg oppe 6.30, afleverer børn, tager på arbejde 8-16 og så esuperliga 16.30-23. I dag er det sofa, baseball og lur! 😊 ses senere til et brag af en sender! [LINK]",[-1.1491375 -1.3548095  1.4584819],[0.06501607 0.05292957 0.8820544 ]
311,neutral,positive,MISS,En dømt fodboldspiller fra NFC kan nu ånde lettet op. Han risikerer ikke at blive vist ud af landet. [LINK],[-5.628894   5.3770804 -2.9644413],[1.6597993e-05 9.9974507e-01 2.3834837e-04]
312,negative,negative,TRUE,Booom!! 🥳 Så kom den første og nok også største valgplakat op. Den hænger på Envisions flotte facade i Aarhus C 🏫😍 #ForDigOgForDanmark #dkpol [LINK],[ 8.067314 -4.331477 -5.245561],[9.9999416e-01 4.1235458e-06 1.6530615e-06]
313,neutral,positive,MISS,"@USER Har snakket med kundeservice. Flink medarbejder vil forsøge at sørge for den kommer frem idag. Det er en pakke til udbringning, hvilket jeg har betalt for. Ja, 25 km er lige i overkanten når jeg kun har 500 m til nærmeste butik. Havde det dog så bare været der...🤪",[-5.1955576  5.990901  -3.9211783],[1.3859744e-05 9.9993658e-01 4.9569135e-05]
314,negative,positive,MISS,"Kære larsclilleholt 
 Vidste du at klimaforandringerne får verdenshavene til at stige, og det vil skabe dobbelt så mange oversvømmelser om blot få årtier, viser nyt studie. Specielt København kan stå for skud! 
Hvad vil du gøre ved det? #dkpol",[ 1.5571688 -3.6372428  0.8163467],[0.67464125 0.00374256 0.3216162 ]
315,positive,neutral,MISS,"@USER 
Hvis der er begået ulovlige handlinger skal de implicerede straffes.
Immunitet i det offentlige er gift for retssikkerheden i landet.
#dkpol [LINK]",[-4.7017126 -3.0516508  5.3564467],[4.2823449e-05 2.2299458e-04 9.9973422e-01]
316,neutral,neutral,TRUE,"@USER @USER Paludan er lakmusprøven, hvor vi kan filletere helt ind til øvrige politikeres grundholdninger. “Demokratiforkæmperen” Naser Kader er allerede faldet i, plus store dele af det våde krudt i @USER 
#dkpol",[-5.0874996  6.2543907 -4.3153815],[1.18648795e-05 9.99962449e-01 2.56796884e-05]
317,positive,positive,TRUE,ja og har lige set at RV fik over 10% af stemmerne til skolevalg i Odense [LINK],[-5.182364 -4.426654  6.727189],[6.7256992e-06 1.4319848e-05 9.9997890e-01]
318,negative,negative,TRUE,"Vi inviterer med vedhæftede kronik, til debat om faste valgperioder i Folketinget. Er det bare os fire folketingskandidater der kan se demokratisk værdi i, at Folketinget kan lave solidt lovarbejde helt frem til en kendt valgdato? 

#dkpol #dkmedier 

[LINK]",[ 8.234336  -4.4447126 -5.3486066],[9.9999559e-01 3.1157117e-06 1.2618301e-06]
319,negative,negative,TRUE,"Danske Jane Aamund fik feministernes budskaber fra de frigjorte 1970’ere ud til kvinder i almindelighed for fuldt knald [LINK]
 #endlösnung #dkpol #svpol 
 #nopol #CreativeEu #Norden",[ 6.7011275 -4.004015  -3.918983 ],[9.9995315e-01 2.2428238e-05 2.4418798e-05]
320,neutral,positive,MISS,"@USER Jeg har ikke læst indholdet af studiet endnu, så den del kan jeg ikke sige noget om, MEN det er jo en meget vigtig information, at det handler om indtag for unge under 18 år! Det er DET, der bliver undersøgt.",[-4.1529193  5.5800076 -4.087374 ],[5.9291189e-05 9.9987745e-01 6.3307685e-05]
321,positive,positive,TRUE,Se de flotte dronebilleder: Våde marker forsinker landmændenes forårsarbejde [LINK],[-5.466416  -4.549198   6.9801393],[3.931188e-06 9.837090e-06 9.999863e-01]
322,neutral,neutral,TRUE,Ikke den bedste start på en valgkamp #fv19 #GrøntValg Politiske journalister om Venstre-pressemøde: Kan ikke huske noget lignende [LINK],[-5.312457    2.643284   -0.06146285],[3.2855224e-04 9.3699825e-01 6.2673233e-02]
323,negative,negative,TRUE,"@USER @USER @USER @USER @USER @USER Hele verden skal afvikle den fossile produktion langt FØR reserverne er udtømte, vi giver olieselskaber skatterabat for at tømme Nordsøen, og det kan man ikke koble til at nå 1,5 gradsmålet? Forstår simpelthen ikke, hvad du mener.",[ 7.9097037 -4.217041  -5.1562505],[9.9999249e-01 5.4127531e-06 2.1160452e-06]
324,positive,negative,MISS,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier [LINK] [LINK],[ 0.7785632  -2.6496289   0.80297124],[0.4861085  0.01577206 0.4981194 ]
325,neutral,neutral,TRUE,Anmeldelse: Apokalypsens ryttere rider for tredje gang. [LINK] [LINK],[-4.0227823  5.583463  -4.250627 ],[6.7298948e-05 9.9987900e-01 5.3586617e-05]
326,negative,negative,TRUE,"For 30 år siden var der 15 landsdækkende handicapvidenscentre. I dag er der et. Nu styrker @USER Parasport Danmark og Handicapidrættens Videnscenter viden på handicapområdet i nyt, uafhængigt videnscenter. Godt initiativ. #dkpol #dkhandicap
[LINK]",[ 7.494902  -3.9858572 -4.879126 ],[9.99985456e-01 1.03267375e-05 4.22689527e-06]
327,neutral,positive,MISS,"Det er da bare at lave en lovændring. ‘Dømte kriminelle kan ikke opstilles til Folketinget’. Det virker og bruges mange andre steder. Kritikere mener, at mange danskere er for uintelligente til demokrati. De fik lige 20.981 nye argumenter her. #dkpol #hvaskerderfordigdanmark [LINK]",[-4.6600304  6.0595036 -4.3841186],[2.2107690e-05 9.9994886e-01 2.9131990e-05]
328,negative,negative,TRUE,Kronik: Holocaust: Vi har alle et ansvar for ikke at glemme [LINK] [LINK],[ 7.1621294 -3.610132  -4.8723083],[9.9997306e-01 2.0972708e-05 5.9360650e-06]
329,neutral,neutral,TRUE,@USER @USER Hvorfor i alverden skulle DB's økonomi lider under at foreningen råder folk til at holde katte indendøre?,[-4.943167   5.716666  -3.7216933],[2.3466493e-05 9.9989688e-01 7.9602716e-05]
330,negative,positive,MISS,"Om en uge er det tid til Danmarks første folkemøde om mad, måltider og fødevarer. Håber mange vil være med til smage og grine sammen. Alle er velkomne. Jeg glæder mig😀 [LINK]",[ 7.0513153 -4.5370398 -3.9525645],[9.9997401e-01 9.2732089e-06 1.6636599e-05]
331,neutral,neutral,TRUE,"Og inden der er nogen der hyler ""jammen, de ansatte betaler jo skat"", så vil jeg lige påpege, at median-lønnen hos amazon er $28,446, halvdelen af de ansatte hos Amazon tjener altså mindre end 15.702 kr. om måneden. Er det ud af deres løn vi skal tage bidraget til fællesskabet?",[-4.86574    6.2194414 -4.4385905],[1.5337340e-05 9.9996114e-01 2.3510340e-05]
332,neutral,neutral,TRUE,"@USER @USER Havde det på samme måde - og det er IKKE en kritik af hverken håndbold eller præstationen. For nogle af os er klubfodbolden bare større. Meget større. Og det her er fra mig til dig, @USER: [LINK]",[-4.2716002  5.5902176 -4.0329876],[5.2121315e-05 9.9988174e-01 6.6167355e-05]
333,neutral,neutral,TRUE,RT @USER: Kritiserer tolkning af lov: Kræftsyge får alt for sjældent erstatning [LINK],[-4.9386992  6.261315  -4.439369 ],[1.3673507e-05 9.9996376e-01 2.2528715e-05]
334,neutral,neutral,TRUE,"Hvis jeg ikke husker helt forkert startede de bilaterale forhandlinger med Singapore i 2010.
Denmark: EU-Singapore in your town - Trade - European Commission [LINK]",[-4.149786  5.775121 -4.417772],[4.8936156e-05 9.9991357e-01 3.7432193e-05]
335,neutral,neutral,TRUE,"Anbefalet. Journalistens @USER besøgte @USER i går, og hans reportage giver et fedt (og citatspækket) indtryk af stemningen 👏 #dkmedier #dkpol [LINK]",[-4.451255   5.8593826 -4.245917 ],[3.3274751e-05 9.9992585e-01 4.0859421e-05]
336,neutral,negative,MISS,Lige nu er @USER populær på #dkpol [LINK],[-2.5008836  4.39217   -4.056723 ],[1.0135646e-03 9.9877256e-01 2.1387459e-04]
337,neutral,positive,MISS,"@USER Synes ikke jeg kan læse på nogle af demonstrationsskiltene hvor forældrene mener pengene skal komme fra 😉 men helt oprigtigt er det ikke blevet bagsiden af medaljen vedr vores velfærdssamfund - vi ser det mere og mere som en ret, ikke som et privilegie?",[-5.8991385  2.0137532  0.8532408],[2.7860023e-04 7.6121366e-01 2.3850772e-01]
338,neutral,positive,MISS,"🇳🇴🇳🇴 Det er altid fedt at høre noget om sig selv på norsk! 🇳🇴🇳🇴

Det er så koseligt!

VI ELSKER NORGE! Det gør vi bare! Det gør alle! 😁😍😍

Nu har vi snart 1 års fødselsdag i Norge! 

Heja Norge! 

Kjempe Bra! [LINK]",[-1.2764024   0.25327936  0.0340696 ],[0.10724287 0.49510887 0.39764833]
