,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
178,positive,positive,TRUE,"@USER 

Jeg håber det er ventetiden værd. (Y)

God weekend.

Vh/ Michael",[-4.673712 -4.142249  6.354141],[1.6242215e-05 2.7634816e-05 9.9995613e-01]
179,neutral,positive,MISS,"@USER Mht. kildekritik: det afgørende er den første time, de allerførste ""sensationelle"" historier. De er baseret på partsindlæg, men de når øjeblikkeligt ud til +1 mill. mennesker.
Alle detaljerne, der kommer senere, med højere kvalitet, kan ikke slette det første indtryk
#dkmedier",[-5.381657   5.968361  -3.5899804],[1.1768313e-05 9.9991763e-01 7.0604030e-05]
180,negative,negative,TRUE,@USER Så det bliver en Pepsi i varmen til sommer😉#dkpol,[ 6.736877 -4.089073 -3.800699],[9.9995363e-01 1.9876012e-05 2.6519718e-05]
181,positive,positive,TRUE,"Jeg er udsat for uønskede phishing-opkald på min telefon. Dem i den anden ende bliver ved med at skifte nummer, så jeg ikke kan blokere numrene. Hvad skal jeg gøre, for at slippe af med den form for chikane? #twitterhjerne #phishing",[-5.119377 -3.664783  6.214753],[1.1957001e-05 5.1208819e-05 9.9993682e-01]
182,negative,negative,TRUE,"@USER @USER Ser det slet ikke som noget problem, den 7 dages periode er jo bare noget, som de etablerede partier har brugt som en vejspærring, fordi de ikke ønsker nye partier på banen. SK har fair and squre samlet 20.100 VE's, så lad vælgerne afgøre om de skal ind.",[ 6.3018756 -2.9392772 -4.6937494],[9.9988627e-01 9.6954725e-05 1.6773029e-05]
183,neutral,neutral,TRUE,"@USER Dagsordenen er anderledes nu i 2019 end for 4 år siden. Vi er rykket tættere sammen om EU, klima er for alvor blevet mainstream og der er kommet mere ro på terrorismen i Europa. De er ikke forberedte på denne udvikling i dansk og intnal politik. De sidder krampagtigt fast. #dkpol",[-5.902475   4.9139147 -2.0965753],[2.0049405e-05 9.9907839e-01 9.0153475e-04]
184,neutral,neutral,TRUE,"@USER @USER @USER Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om @USER",[-5.111548  6.210763 -4.05303 ],[1.20993545e-05 9.99952912e-01 3.48715221e-05]
185,neutral,neutral,TRUE,"@USER @USER Man skal kraftigt overveje om man vil promovere dette patientmateriale. Det er, efter min mening, at tage pis på patienter med kroniske smerter, at henvise dem til traditionel healing og psykoterapi. Hvor er evidensen?? I værste fald gør det meget mere skade end gavn. [LINK]",[-4.3676143  5.6841736 -3.8852522],[4.3103715e-05 9.9988699e-01 6.9823589e-05]
186,positive,positive,TRUE,Fra @USER til @USER med lidt krydderi fra @USER - kom til tværpolitisk demostration i morgen støt @USER #Bevar24syv #dkmedier #dkpol [LINK],[-4.962708  -3.6182008  6.1069765],[1.5576295e-05 5.9755279e-05 9.9992466e-01]
187,negative,negative,TRUE,"Jeg har gennem længere tid ønsket at åbne en burgerkæde og har derfor researchet benhårdt. Jeg har tons af data, der beviser, hvor de andre kæders kundekontakt er svær og træls. Det problem løser min kæde. #dkentrepreneur #løvenshule #iværksætter [LINK]",[ 5.266448  -1.9525992 -4.768215 ],[9.9922419e-01 7.3193188e-04 4.3819164e-05]
188,positive,positive,TRUE,"Ingen dokumentation for at kalde ham højreorienteret? Manden har jo for fanden em dom for racisme. Det er sgu da lakmustesten for at være højreorienteret!
Hvis det er niveauet, så er vi satme langt fra at kunne have en åben dialog :( [LINK]",[-4.8226476 -4.039629   6.366202 ],[1.3826913e-05 3.0254232e-05 9.9995589e-01]
189,neutral,neutral,TRUE,"@USER Det er så pissevigtigt at være (nogenlunde) loyal overfor den anden så længe ungerne er vidner! Hvis man har noget skrald at sige om sin ex, kan man værsgo sige det til vedkommende istedet for til børnene. Det er SÅ røvet!",[-5.843804   4.8945236 -2.123755 ],[2.1677328e-05 9.9908376e-01 8.9454505e-04]
190,positive,neutral,MISS,"Uheld på Københavnsvej i Vordingborg gav lange køer mandag eftermiddag. 
#fuh #uheld #ulykke #vordingborg #politidk #nyheder [LINK]",[-5.2194223 -3.352468   6.0148563],[1.3212102e-05 8.5463296e-05 9.9990129e-01]
191,positive,positive,TRUE,Det her er alligevel et ret vildt citat fra Henrik Dahl i @USER. #dkpol [LINK] [LINK],[-6.034677   0.5557129  2.6253946],[1.5391693e-04 1.1206147e-01 8.8778466e-01]
192,negative,negative,TRUE,"Hvis jeg var studerende, ville jeg helt klart søge det her job @USER @USER [LINK]",[ 8.189418  -4.5598683 -5.0584154],[9.9999535e-01 2.9043783e-06 1.7641564e-06]
193,neutral,neutral,TRUE,"Sergio Canales er blevet sin skade kvit, og tvinger dermed kaptajn Joaquin, der blev matchvinder i det seneste Gran Derbi, ud på bænken. Det er på @USER kl. 20.40. Vamos! 🇪🇸🎙️ [LINK]",[-5.19362    6.0125275 -3.753069 ],[1.3589419e-05 9.9992907e-01 5.7388461e-05]
194,neutral,negative,MISS,"@USER @USER @USER Det gør han heller ikke. Hvis du faktisk interesserede dig for baggrunden for den flyer, så ville du også have kendskab til det, @USER skriver. Men det er selvfølgelig meget sjovere at tage tingene ud af kontekst. Idiot.",[-5.6514897  3.8212686 -1.0367514],[7.6320386e-05 9.9221826e-01 7.7054147e-03]
195,neutral,positive,MISS,"Sana er gået fra, at ikke skulle sælges for under 1 mill euro, til at bare der er en klub, som vil overtage hans løn. #Harsh #ultratwitteragf #sldk",[-5.16394    6.2139945 -4.0203223],[1.1444722e-05 9.9995267e-01 3.5914691e-05]
196,neutral,neutral,TRUE,"@USER @USER Nej, realist ... At poste flere milliarder i dét er stupidt, når vi står foran store klima forandringer og pengene kan bruges meget bedre der. De som prioriterer bygninger fremfor #natur, hvad er de? Dit navn det står med prikker ........",[-5.206789   6.187626  -3.9656196],[1.1257624e-05 9.9994981e-01 3.8947499e-05]
197,neutral,negative,MISS,"@USER @USER @USER Netop, - så dermed har man også RET til et afslag, - HVER gang.

Ergo:

Husk, at dette er et sikkert tegn på, at man blot ønsker at snakke om noget ANDET end #Grøntvalg",[-5.286844   5.9034014 -3.5528288],[1.38069745e-05 9.99907970e-01 7.81936469e-05]
198,positive,positive,TRUE,Jeg har 4 gode billetter til ballet på @USER AfteRide+Etudes til en samlet pris à 60kr på lørdag 4/5 kl.18. Skal det være dine? #twitterhjerne [LINK],[-6.094036   0.0273908  3.1729681],[9.0583708e-05 4.1262154e-02 9.5864725e-01]
199,positive,positive,TRUE,"Du har 3 sekunder til at kravle i fosterstiling og håbe på, at de voksne løser problemet... og 1 sekund til at indse, at du er en af voksne og tage ansvar #GrøntValg [LINK]",[-5.6447654 -1.8582618  4.8520207],[2.7590715e-05 1.2168040e-03 9.9875557e-01]
200,negative,negative,TRUE,@USER Håber du gør alt for det lykkes jeg tænker på struktur reformen og polti reformen. Jeg har gået arbejdsløs og sygemeldt. Jeg er rystet over mit møde med jobcenter. Og tænker på da der var noget der hede AF der kendte medarbejderen arbejdsmarkedet i området.,[ 8.608592  -5.0149937 -5.111821 ],[9.9999774e-01 1.2115768e-06 1.0997634e-06]
201,neutral,negative,MISS,@USER Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[-4.7145085  5.8728833 -3.8636644],[2.5230014e-05 9.9991560e-01 5.9079186e-05]
202,positive,positive,TRUE,"@USER @USER Tænker motoren skal køre så og så mange minutter før der er tryk nok på bremseevne 
Så hvis motoren slukkes så tager det alt for lang tid inden den kan bevæge sig igen",[-4.903118  -3.9250731  6.3193197],[1.3370140e-05 3.5554593e-05 9.9995112e-01]
203,positive,positive,TRUE,"@USER @USER Nej, det gør det ikke. Det dokrer at over halvdelen af verdens befolkning lever uden adgang til basal ernæring og sundhed. Problemet er ikke markedet. Det er troen på at markedet løser alle problemer. Uden omtanke sjaber det ligeså mange som det løser.",[-5.253142  -3.334088   6.0130143],[1.2797557e-05 8.7209068e-05 9.9989998e-01]
204,positive,positive,TRUE,Sikke et flot syn over Jandía 😍😍😍 Vi elsker udsigten og nyder ugens start fra Fuerteventura 🇪🇸😎 Er det lang tid siden I har været her? #VisitSpain #Fuerteventura #IslasCanarias #SpainCoast [LINK],[-4.9975295 -3.801582   6.267789 ],[1.2808864e-05 4.2354899e-05 9.9994481e-01]
205,negative,neutral,MISS,"Hej, jeg er direktør i @USER. Du kender mig måske fra mine største hit såsom “ja, det er sandt, at hiv-positive i behandling ikke smitter”, “billedet af Tom Hanks i Philadelphia holder ikke idag” og “hvorfor er der mere stigma mod hiv end hpv, ku det være en rest homofobi?” [LINK]",[ 8.229752  -4.8206024 -4.841584 ],[9.9999571e-01 2.1493215e-06 2.1046947e-06]
206,positive,positive,TRUE,"Fagforeninger får et kæmpe skulderklap, men også en røffel af danskerne i en ny undersøgelse @USER #arbejde [LINK]",[-4.9279933 -3.908783   6.3217235],[1.3010343e-05 3.6051719e-05 9.9995089e-01]
207,neutral,positive,MISS,@USER @USER Der er mange gode temaer at skrive om men kun en planet,[-5.1094003  5.3700724 -3.0270102],[2.8100400e-05 9.9974638e-01 2.2546717e-04]
208,negative,neutral,MISS,"[LINK]
Så håber jeg dæleme det er de rigtige, og at de ramte aldrig rejser sig mere, men bliver begravet i rigtig muslimsk jord, og ikke her i danmark.",[ 5.520087  -2.3201888 -4.5058494],[9.9956244e-01 3.9338827e-04 4.4218214e-05]
209,neutral,neutral,TRUE,"Det vil sige, at ud af de 17 største pensionsselskaber har PFA, PKA, MP Pension, Pensam, TopDanmark og ATP ingen penge i de store canadiske tjæresandsselskaber #dkgreen [LINK]",[-6.0892816   2.8586311   0.21720487],[1.21345496e-04 9.33367193e-01 6.65113330e-02]
210,positive,positive,TRUE,Verdens bedste parti-fe fylder 85 år. Hvilken alder. Hvilken kvinde. Hvilket liv. @USER hepper og sender de grønneste fødselsdagshilsener til the one and only: Jytte Abildstrøm. #dkpol [LINK],[-5.2388124 -3.1784887  5.867712 ],[1.5012051e-05 1.1782224e-04 9.9986720e-01]
211,neutral,neutral,TRUE,"@USER @USER @USER @USER Jeg ved hvor du kommer fra, men det ér prøvet. At standse en Paludan med kærlighed er som at rydde op i Tjernobyl-sarkofagen med en god gang knofedt.",[-5.3066707  6.111326  -3.8165257],[1.0995142e-05 9.9994028e-01 4.8793601e-05]
212,positive,positive,TRUE,"@USER Prøv at læs dette ---&gt; [LINK] 

gråzone eller ikke gråzone vedr. Stram Kurs? Er i tvivl om jeg bør anmelde.

#dkpol #dkmedier #politidk @USER @USER #politics #dkkrim #jura #dkjura #hate #HateSpeech",[-5.332751  -2.417965   5.2414274],[2.5555048e-05 4.7135961e-04 9.9950314e-01]
213,negative,negative,TRUE,Jones om United som mesterskabskandidat: Vi er ikke langt fra [LINK] #pldk,[ 8.597095 -5.046587 -5.071465],[9.9999762e-01 1.1874720e-06 1.1582939e-06]
214,positive,positive,TRUE,Det er ikke noget bedre end at tage cyklen til stationen og tage toget til tiden en tidlig onsdag morgen :-) Rigtig god dag. #pendlerpal #tog #app til #ios og #android [LINK] #dsb #pendlerliv [LINK],[-4.7946095  0.1669064  2.5165112],[6.0950918e-04 8.7044097e-02 9.1234636e-01]
215,neutral,neutral,TRUE,"Fundamentet for dansk eliteidræts succes ligger i elitemiljøerne. Derfor er det rigtig set at investere i at koble atleter, trænere og forskere tættere sammen, lyder det fra sportschefer. #vejentilverdensklasse #idrætspol #DKPol [LINK]",[-5.283797   5.9830294 -3.6706243],[1.2789277e-05 9.9992311e-01 6.4185646e-05]
216,neutral,negative,MISS,"@USER @USER @USER Ved ikke om det ligefrem lyder som et overfald. Dem fra XR jeg snakkede med i dag talte i øvrigt dansk og understregede netop, at de er ikke-voldelige. Og det er da også sådan, det skal være.",[-5.1136713  5.7900953 -3.5124347],[1.8386827e-05 9.9989045e-01 9.1183203e-05]
217,neutral,neutral,TRUE,"»Vi kan konstatere, at markedet er hårdt ved os lige nu,« siger Sydbanks topchef, Karen Frøsig, til Berlingske på en dag, hvor aktien falder omkring 10 pct. [LINK] #dkbiz #dkfinans",[-5.0004215  6.174938  -4.098625 ],[1.4014637e-05 9.9995136e-01 3.4532415e-05]
218,positive,positive,TRUE,"Københavnsk borgmester overrækker pris til anti-israelsk bevægelse, [LINK] [LINK]",[-4.460814  -3.7868686  5.9250402],[3.0863193e-05 6.0552502e-05 9.9990857e-01]
219,positive,positive,TRUE,"Spar rejseforsikringen, det er trods alt kun meget få der rammes af sygdom og ulykker på ferien #dkpol #dkmedier [LINK]",[-4.885933  -3.6598442  6.078988 ],[1.7296657e-05 5.8944825e-05 9.9992371e-01]
220,neutral,positive,MISS,"Cepos: Vi bør diskutere, hvordan vi afvikler jernbanen bedst muligt [LINK] #dkpol #dktrp",[-5.804518   5.203616  -2.4961205],[1.655861e-05 9.995307e-01 4.527339e-04]
221,negative,negative,TRUE,"“Indien er et samfund i opbrud, og da inderne fik fri adgang til data, ændrede alt sig! Springet mellem de unge og gamle i familierne er så stort, at det svarer til, at børn bor med deres oldeforældre” siger danske konsulent i Indien Pia Mollback-Verbic til @USER #dkmedier",[ 7.1030936 -3.7735095 -4.588064 ],[9.9997270e-01 1.8894674e-05 8.3672476e-06]
222,positive,positive,TRUE,"@USER Det er så pissevigtigt at være (nogenlunde) loyal overfor den anden så længe ungerne er vidner! Hvis man har noget skrald at sige om sin ex, kan man værsgo sige det til vedkommende istedet for til børnene. Det er SÅ røvet!",[-4.9408755 -3.4834309  5.9883523],[1.7924847e-05 7.6986726e-05 9.9990511e-01]
223,neutral,neutral,TRUE,"SE MIG - SE MIG - SE MIG
Aner ikke hvornår @USER trykker på knappen, men nu varmer jeg op med en før-valg-kampagne 🚀Jeg er ikke overraskende ude på, at så mange som muligt i Østjylland, finder ud af hvem jeg er 😃 Nu er I advaret 😉 #dkpol [LINK]",[-5.3607073  5.998947  -3.6534073],[1.1655524e-05 9.9992406e-01 6.4269196e-05]
224,negative,neutral,MISS,"@USER Jeg er klart af den overbevisning at jeg forstår alvoren. Hvis det ikke er din opfattelse, kunne du så forsøge at få mig til at forstå. Du påstår selv at du er blevet klogere, men vil ikke hjælpe andre med at blive det? Jeg forsøger i det mindste at forstå, men får intet svar.",[ 6.0130715 -2.6445436 -4.738266 ],[9.9980479e-01 1.7376427e-04 2.1412572e-05]
225,neutral,positive,MISS,"@USER @USER Essensen er vel i bund og grund ikke om nogle bliver stødt eller ej, sådan som jeg forstår det Fischer siger, så er der vel bare: det er normalt at være homo, og derfor er det ikke noget man kan bruge som skældsord, så må de istedet råbe idiot eller fjols og så er alle glade?",[-6.1696053  4.512249  -1.5405324],[2.2903389e-05 9.9763131e-01 2.3457441e-03]
226,neutral,positive,MISS,@USER Forstår ikke at man ikke jubler ved en Inter scoring. De behøver jo ikke råbe spillerens navn eller noget. Men det der er bare dumt.,[-6.4359145   2.9424603   0.26835728],[7.9072255e-05 9.3540716e-01 6.4513788e-02]
227,negative,negative,TRUE,"@USER Okay, så du ser en kobling mellem at fortælle om ting, der normalt holdes hemmeligt, og at synes det er det fineste i verden at være et offer?",[ 8.415431  -4.916877  -4.9772563],[9.9999678e-01 1.6212534e-06 1.5262603e-06]
228,neutral,negative,MISS,"Giv homofobi det røde kort

Før dagens FCK OB kamp opsætter jeg en regnbuebænk til hyldest for mangfoldighed og nej til homofobi ved Parken

Københavns Kommune bør opsætte permanent regnbuebænk v. Parken

 #dkpol #fckob #sldk #elskdenduvil #fodboldforalle
[LINK]",[-4.498774   5.8949585 -4.0810747],[3.0621468e-05 9.9992287e-01 4.6497578e-05]
229,neutral,negative,MISS,"“Også ministerens særlige rådgiver ⁦fik i juni 2017 at vide, at der nu var fundet en mail, men heller ikke han blev orienteret om det nærmere indhold.” #dkpol 
Den uvildige undersøgelse bør også kortlægge ⁦@USER⁩ ‘s rolle og ansvar #dkpol [LINK]",[-5.1991005  6.1468234 -3.9206464],[1.1816915e-05 9.9994576e-01 4.2435557e-05]
230,positive,positive,TRUE,"Kæmper en brav kamp? @USER @USER nægter en mand hans ytringsfrihed for at please islamisterne og @USER gadehær?!? Selv idioter har ytringsfrihed, skal mange i #dkpol være glade for #dkpol [LINK]",[-4.9077706 -3.7130885  6.1557865],[1.5672169e-05 5.1757412e-05 9.9993253e-01]
231,neutral,positive,MISS,"@USER Du har øjensynligt ikke tjekket rejsekortets anmeldelser på Trustpilot ... De er ellers en god kilde til at forstå muligheder for fælder i systemet (og årsagen til, at jeg kører mobilperiodekort indtil de flår det ud af mine små, tykke fingre)",[-5.769217    3.3549032  -0.44153056],[1.0659973e-04 9.7793806e-01 2.1955391e-02]
232,neutral,negative,MISS,Mit første landsmøde i EjendomDanmark. Spændende at skulle drøfte politiske og økonomiske udfordringer og muligheder for branchen #dkbiz #dkbyg [LINK],[-5.255764   5.80979   -3.4710925],[1.5640255e-05 9.9989116e-01 9.3178671e-05]
233,positive,positive,TRUE,"@USER Så skal alle fans ud og feje foran egen dør. 🧹Selv samme folk har på et tidspunkt kaldt en anden person for bøsse eller lignende, og det er fandme hellere ikke okay!",[-5.5823274 -2.142685   5.0823364],[2.3338307e-05 7.2759023e-04 9.9924904e-01]
234,positive,neutral,MISS,Er du i nærheden af Østerbro mandag aften? Så kom forbi til en åben talk om techtrends med undertegnede og ⁦@USER⁩ Håber vi ses! #tankeromtech [LINK],[-5.8209424 -1.6949984  4.737521 ],[2.5930334e-05 1.6057692e-03 9.9836832e-01]
235,negative,negative,TRUE,RT @USER: En frokost til 377 mio DKK #dkpol [LINK],[ 8.45044   -4.9431124 -5.014632 ],[9.9999702e-01 1.5249396e-06 1.4196850e-06]
236,negative,negative,TRUE,"Åh ja, dagen måtte jo komme, hvor jeg var fuldkommen enig med @USER ;-)
Meget ville blive kønnere i #dkpol op til et #ftvalg, hvis alle begyndte at kommunikere egne visioner, frem for at tale ned til folket. [LINK]",[ 8.0791855 -4.8420935 -4.6512547],[9.9999452e-01 2.4454428e-06 2.9596322e-06]
237,neutral,neutral,TRUE,"RT @USER: Højesteret reddede Lual Lual fra forvaring - nu er han sigtet for tre drab

[LINK]",[-5.000332   6.1778865 -4.0944858],[1.3974625e-05 9.9995148e-01 3.4573579e-05]
238,neutral,negative,MISS,Fortalerne for en stram udlændingepolitik kan takke sig selv for Rasmus Paludan. Hver gang man rykker hegnspælene mod højre udviser man kredsen. Vildt at Pernille Vermund nu fremstår fornuftig 🙄 #dkpol,[-5.334157   5.9132633 -3.5614507],[1.3039725e-05 9.9991024e-01 7.6761760e-05]
239,negative,negative,TRUE,"Hele Danmarks Lydmor: - Kreativitet er en muskel, der skal trænes (Dette er en plus-artikel) [LINK]",[ 8.00146   -4.7876854 -4.611308 ],[9.9999392e-01 2.7908857e-06 3.3292145e-06]
240,neutral,positive,MISS,"@USER @USER @USER @USER At de tillader og beskytter ham, i hans fornæmelses events, i steder som Vollsmose og andre steder med høj koncentration af dem han fornærmer, så er det vel en støtte. En anti Israel demonstration får jo ikke lov til at passere foran synagoen i Krystalgade.",[-5.2478433  6.0629387 -3.782032 ],[1.2239443e-05 9.9993467e-01 5.3009680e-05]
241,positive,positive,TRUE,"Tilbage til eksemplet Britney: Det der med bare løbe blindt med løse rygter og tro at det er på sin plads og op til en skare af fremmede mennesker at træde til og 'fixe' hendes mentale tilstand, som de overhovedet ikke kender til, skal bare stoppe.",[-4.980363  -3.5005345  6.0322056],[1.6491635e-05 7.2434450e-05 9.9991107e-01]
242,positive,positive,TRUE,"@USER Det gør hverken sejren større eller mindre - men Bwalya Sørensen er en (sort) kvinde. Overhovedet ikke for at punke dig, men jeg synes, hun er uendeligt vigtigere at kende end rp.",[-5.1726923 -3.5825727  6.180708 ],[1.1728726e-05 5.7521596e-05 9.9993074e-01]
243,neutral,positive,MISS,"Medierne er før blevet påvirket voldsomt af ny teknologi, men med robotterne er selve DNA’et på spil, skriver strategichef Kasper @USER og udpeger fire mulige strategier #Dkmedier
[LINK]",[-5.1513076  5.7948656 -3.4960086],[1.7623408e-05 9.9989009e-01 9.2252201e-05]
244,neutral,neutral,TRUE,"@USER Kontanthjælps loftet er en falsk vare betegnelse, det er ""ikke"" ""hjælp"", det er en destruktion, reduktion, nedskæring af en offentlig ydelse, "" hjælp"", betyder forøgelse, tilskud, altså ""misbruger"" Løkke og co. ordet ""hjælp"" groft. I det hele taget misbruger, destruerer Løkke DK.",[-5.1739945  6.170983  -3.9629881],[1.1828142e-05 9.9994850e-01 3.9705425e-05]
245,negative,negative,TRUE,"@USER Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 8.275212  -4.8047414 -4.8964686],[9.9999595e-01 2.0866341e-06 1.9037508e-06]
246,neutral,neutral,TRUE,"Sølvpapirshatten er foldet - og nu kan jeg fortælle den sande grund til udflytningen af 24syv. Det hele er en nøje udtænkt Messerschmidt-plan, der har været undervejs i 16 år. En personlig hævn. Øje for øje. #dkpol #dkmedier #sølvpapirshat #24syv 
[LINK]",[-5.635784   4.3102503 -1.5225036],[4.7775004e-05 9.9703085e-01 2.9212967e-03]
247,neutral,negative,MISS,"@USER Fordi de spiller kalenderturnering i Sverige. Så det transfervindue, de har nu, svarer i længde til det danske om sommeren 👍",[-5.070147   6.1155505 -3.966554 ],[1.3870404e-05 9.9994433e-01 4.1818974e-05]
248,negative,neutral,MISS,"Det kan være lidt småsvært at være socialdemokrat og finde et parti, der repræsenterer en i 2019's Danmark. Men det må da være komplet umulig at være liberal. #dkpol",[ 7.1423106 -4.075692  -4.1941757],[9.9997461e-01 1.3429890e-05 1.1929309e-05]
249,negative,negative,TRUE,"@USER @USER @USER Det er jo allerede et forbud. Paludan har jo, de facto, et forbud mod at opholde sig en del forskellige steder i KBH pga. blasfemiske handlinger. Det sker allerede, om du køber den eller ej.",[ 7.113298 -3.864172 -4.462765],[9.9997354e-01 1.7081802e-05 9.3878944e-06]
250,neutral,neutral,TRUE,"Så er vi ved at være klar til Finals, hvor vi skal jagte sejren. Det kan vi selvfølgelig ikke gøre, uden en slagsang, som jeg har skrevet med inspiration fra Van Dijk sangen. Hør den via linket, og bliv forberedt på at støtte VFF!

Link: [LINK]",[-4.9893956  6.1113567 -4.0053253],[1.5100127e-05 9.9994445e-01 4.0397703e-05]
251,neutral,neutral,TRUE,@USER @USER Jeg tror heldigvis det er et mindretal der bare har været bedre til at gruppere sig på de sociale medier. Læger er heldigvis stadig i toppen som en troværdig faggruppe [LINK],[-5.076923   6.187606  -4.0534744],[1.2819068e-05 9.9995148e-01 3.5672558e-05]
252,positive,negative,MISS,"LA's Benny Bonde fra Haderslev er ikke pylret - snupper lige et telefoninterview direkte fra sygehuset, hvor han er akut indlagt med blodprop i hjernen. Den ene arm og den ene side af ansigtet virker ikke, men der er mange andre, der har det værre... [LINK]",[-5.153785  -2.3116574  5.0577707],[3.6718779e-05 6.2980840e-04 9.9933344e-01]
253,neutral,neutral,TRUE,"Hvad er værdien af danske studerendes færden i verden? Glæder mig til debatten netop nu i Fællessalen med ordførerne fra de fleste partier - hvad har de på hjerte?
#udpol #PHAbsalon [LINK]",[-5.1033435  6.201284  -4.0531235],[1.2315218e-05 9.9995255e-01 3.5200323e-05]
254,neutral,neutral,TRUE,"Orban er en 'klaphat', men @USER vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt; [LINK]",[-5.201243   6.156842  -3.9061394],[1.1674075e-05 9.9994564e-01 4.2626434e-05]
255,negative,negative,TRUE,"@USER @USER @USER @USER @USER @USER @USER Uh! Den kender jeg godt! Det er der, hvor man skal tolerant, med mindre det truer demokratiets mulighed for at sikre tolerancen, for så skal man derimod være intolerant overfor intolerancen.",[ 6.3458056 -4.4396973 -3.0797582],[9.9989867e-01 2.0695283e-05 8.0627950e-05]
256,neutral,neutral,TRUE,Genmab søger myndigheder i USA om Darzalex-kombination som førstelinje-behandling [LINK],[-3.733205   3.9009762 -2.1923723],[4.8231229e-04 9.9726605e-01 2.2516630e-03]
257,negative,negative,TRUE,"Det her må vi kunne gøre meget bedre. Viden skal i spil - ikke mindst i rygraden af Danmarks erhvervsliv, de små og mellemstore virksomheder, hvor viden sikrer udvikling og godt workflow. Tak til @USER for endnu en gang at gøre os klogere. #videnispil @USER [LINK]",[ 8.385214  -4.949442  -4.9072313],[9.9999666e-01 1.6174512e-06 1.6871860e-06]
258,neutral,neutral,TRUE,"@USER @USER @USER @USER Vi peger jo ikke på S, så vi skal ikke - som de øvrige opppartier - forhandle om et regeringsgrundlag. Vi vil til gengæld tilkendegive om vi på baggrund af et reg.grundlag kunne finde på at vælte en regering (lige meget hvilken den er). Og her betyder udlændingepolitikken noget",[-4.9900436  4.849439  -2.4911592],[5.326746e-05 9.992986e-01 6.482075e-04]
259,neutral,neutral,TRUE,"Har lige læst, at det er nær umuligt at slukke branden i Notre Dame. Det er ikke til at bære. Jeg beder om et mirakel🙏. #notredameonfire #notredame",[-4.822618   5.9846363 -3.9500737],[2.0250653e-05 9.9993122e-01 4.8459689e-05]
260,negative,negative,TRUE,Afprøv intervalgang med Jerry Ritz [LINK],[ 6.7480435 -3.5841973 -4.3953695],[9.9995303e-01 3.2564494e-05 1.4469602e-05]
261,negative,negative,TRUE,"Aktieinvesteringer giver erhvervslivet mulighed for at vokse og skabe arbejdspladser. Det er til gavn for hele DK. Deltag og hør mere den 3. maj: ""Børsforum: Et aktiemarked for de mange - ikke for de få”. [LINK] #flerebørsnoteringer @USER @USER Cph",[ 4.1970916 -1.2223696 -4.2652445],[9.9538064e-01 4.4090706e-03 2.1030207e-04]
262,neutral,neutral,TRUE,Holstebro-dreng høstede roser for at formidle danmarkshistorie [LINK],[-5.0281167  5.9801297 -3.7998745],[1.6563326e-05 9.9992681e-01 5.6567402e-05]
263,positive,positive,TRUE,Der skal lyde et kæmpe thumps up herfra til @USER! Det handler om at sige fra og vi er alle nødt til at tage et ansvar - også mod egne fans. Samtidig beskæmmende at se modargumenterne... [LINK],[-4.8205023 -4.0207853  6.347511 ],[1.4118025e-05 3.1411353e-05 9.9995446e-01]
264,neutral,positive,MISS,"@USER Jeg var frisk, hvis det kunne lade sig gøre 🤪",[-4.6629634  5.9955835 -4.1041393],[2.3497627e-05 9.9993539e-01 4.1088289e-05]
265,positive,positive,TRUE,"Det kribler, krabler og pipper: Her er 6 sjældne dyr du kan finde i Grene Sande Grene Sande: Det er forår, og det betyder, at blomsterne springer ud, og store som små dyr kommer frem fra deres skjul. Tager man turen til Grene Sande, vil man lige nu kunne… [LINK]",[-4.7684913 -3.728364   6.0862746],[1.9310921e-05 5.4641765e-05 9.9992609e-01]
266,negative,negative,TRUE,@USER Det er en aftale.!😂😂,[ 8.514948 -5.059688 -4.946061],[9.9999726e-01 1.2723573e-06 1.4254661e-06]
267,negative,negative,TRUE,"Det kommer ikke til at ændre på at @USER taber regeringsmagten til Mette F. Men det sikrer en mere ansvarlig politik efter valget, ligesom aftalen om senere tilbagetrækning i 2011. Tak for det 🙏🏻 #dkpol",[ 8.546929  -5.1498227 -4.925381 ],[9.9999750e-01 1.1260946e-06 1.4094464e-06]
268,neutral,neutral,TRUE,@USER @USER @USER @USER @USER @USER @USER @USER @USER De er tosset med det kommer nok af at de ikke spiser KØD .De kan jo gøre som de vil men de skal ikke blande sig i hvordan andre lever,[-5.3529353  6.0530863 -3.7098777],[1.1127514e-05 9.9993134e-01 5.7539844e-05]
