,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
180,negative,positive,MISS,Det skal jo også passes ...😄 Heldigvis er det jo unikke individer uanset om det er hunde eller katte - nogle hunde kan være ret asociale. Men sådanne nogen fluffy nogen..... suk. Pragtfuldt. 😊,[ 3.0684516 -4.434399  -0.5461133],[9.7325486e-01 5.3675979e-04 2.6208429e-02]
181,positive,positive,TRUE,"Sidste chance for at nå at deltage i konkurrencen om et års gratis medlemskab af Biologiforbundet💫👈 
Kig forbi stand 1124! 

Vinderen findes kl. 14:15🏆

 #bbdk19",[-4.821669  -1.1192069  5.092087 ],[4.9387691e-05 2.0025223e-03 9.9794811e-01]
182,neutral,negative,MISS,"Tror du selv på, SKAT kan finde ud af at kontrollere det?",[-1.3654057  4.196464  -3.7658918],[3.8255583e-03 9.9582750e-01 3.4687819e-04]
183,negative,negative,TRUE,"Selvfølgelig er der forskel. Og jeg bakker 100% op om linjen i Superligaen og bøderne til min egen klub og OB.
Men hvis man kun vil gøre det der er nemt, for det er det sgu, så er det hyklerisk.",[ 6.4806714 -5.154361  -4.366975 ],[9.9997175e-01 8.8502857e-06 1.9449777e-05]
184,neutral,negative,MISS,"Ingen af FCK's forsvarsspillere var gode nok til månedens hold i april i @USER, selvom man kun lukkede 1 mål ind 🤨 #fcklive #sldk",[-4.1573663  5.9018636 -2.5785873],[4.2778272e-05 9.9974972e-01 2.0743324e-04]
185,negative,neutral,MISS,"NEJ

Dr. Strange demonstrere amerikanernes EKLETANTE mangel på forståelse for magi, følelser eller noget som helst immaterielt. Dr. Strange er en hardcore videnskabsmands, der HADER tanken om magi! Magi er UVIDENSKABELIGT - bortset fra, det ER DET OVERHOVEDET IKKE 1/666",[ 6.5313168 -5.074154  -4.5414324],[9.9997544e-01 9.1158563e-06 1.5529427e-05]
186,negative,negative,TRUE,"Hvordan kan man få sig selv til at gå ind i en kirke og omgivet af mænd, kvinder og børn springe sig selv i luften? 
Hva er det for en tro der siger at det er ok?
Der er en speciel plads i helvede til disse personer 🤬

😢

#SriLanka",[ 3.1426528  -0.90014136 -4.0267735 ],[9.8201144e-01 1.7232701e-02 7.5591751e-04]
187,negative,negative,TRUE,"Det nye forslag fra S gælder ikke min mor, det ved jeg med sikkerhed, hun er nemlig ikke nedslidt. Så nemt er det at konstatere hvem der i målgruppen trods 45 år med samme job. Hun vil heller ikke, så det er da godt, at ordningen er frivillig.",[ 3.880404  -3.8056834 -1.8254977],[9.9622881e-01 4.5743951e-04 3.3137328e-03]
188,positive,positive,TRUE,RT @USER: Så fedt et initiativ på 👏🏻 sig det videre til unge piger i netværket.,[-5.1872663 -0.3278744  4.533268 ],[5.9573144e-05 7.6817065e-03 9.9225873e-01]
189,positive,neutral,MISS,"Spændende hvor meget Onside aka Brøndby TV jagter en reaktion fra dommeren idag, når det nu gik Brøndbys vej! Det er vel allerede glemt og så er de igang med nedtællingen til Finalen! #BrøndbyTV #bifaab #sydbankpokalen",[-3.6454294  1.0326488  2.0522268],[0.00245863 0.26445782 0.7330836 ]
190,neutral,positive,MISS,Godt nyt for AGF: Frederik Tingager træner på græs,[-4.950063   4.74987   -0.7955825],[6.1045459e-05 9.9604923e-01 3.8897486e-03]
191,neutral,negative,MISS,"4 ud af 5?
Ud af de 11.000 nye der kan komme med i ordningen er der 800 der vil komme fra et arbejde. Så det er snarer 8 ud af 9.
#dkmedier #dkpol #detheltstorebluffnummer",[-4.067278   6.18035   -2.9614103],[3.5436446e-05 9.9985754e-01 1.0708342e-04]
192,negative,neutral,MISS,"EKSAMEN i dag viser, hvem der står på den gamle politik eller den forandrende kurs for et opgør med klimaudfordringerne.

#dkgreen #derforuffe #fv19 #dkpol",[ 4.234653  -1.7513553 -4.850547 ],[9.97379839e-01 2.50709220e-03 1.13033886e-04]
193,positive,positive,TRUE,"Så er det forår🌼😎☀️ Årets første gin tonic i gården🍸
#hyggepåboulevarden #forårinummerotte",[-5.067237  -0.6881164  4.819336 ],[5.0644918e-05 4.0398357e-03 9.9590957e-01]
194,positive,positive,TRUE,Hvis jeg nogensinde skal have briller 👍😎,[-1.8767575 -2.955849   4.0585318],[2.6351202e-03 8.9568878e-04 9.9646914e-01]
195,negative,negative,TRUE,"Skandaløst ringe dommerpræstation over hele linjen. Hvis TVW og Okore er offside, så hedder jeg Henning, og hvis Arajuuri ikke laver hands, er der lang vej hjem, som Wafande ville sige det...",[ 6.3652463 -4.945322  -4.38484  ],[9.9996626e-01 1.2242445e-05 2.1442844e-05]
196,neutral,negative,MISS,"Yderligere nedsabling af integrationsområdet skal nu betale for vores sundhedssektor i en tid hvor regeringen har 40 milliarder i overskud på budgettet og hvor Rockwool fonden har vist, at integrationsbesparelserne øger kriminaliteten.
#dkpol
[LINK]",[-1.7236123  3.912812  -2.807171 ],[0.00354866 0.9952506  0.00120083]
197,negative,negative,TRUE,"Ja, hvordan undgår man at blive en nyttig idiot. Sendte en af de amerikanske stationer ikke forskudt fra Trump seancer for at kunne faktatjekke undervejs? Måske er politikere og journalister for tæt knyttede som det er nu, altså der synes at være en del mikrofonholderi...",[ 6.5295396 -4.983044  -4.6542864],[9.99976039e-01 1.00031775e-05 1.38968217e-05]
198,neutral,negative,MISS,"""Jeg har svært ved at se andet, end at hvis tilliden til [Venstre, LA og DF] skal genskabes, så skal der skiftes ud på øverste hylde""

Kommentar af Morten Grothe-Kræmmergaard (gratis): #dkpol",[-3.0457828  4.9250326 -2.4862268],[3.4506939e-04 9.9905115e-01 6.0383545e-04]
199,negative,negative,TRUE,"Hvordan kan man overhovedet stille det spørgsmål?!? Det burde i et demokrati være en selvfølge: man lader klovnen udtale sit vrøvl, og så sørger man for at bure alle anti-demokratiske voldspsykopater inde … Gud jøsses #dkpol #dktro #dkmedier #SelvIdioterHarYtringsfrihed",[ 6.584699  -5.133012  -4.5696144],[9.9997759e-01 8.1480421e-06 1.4313084e-05]
200,negative,neutral,MISS,Det er der heller ikke. Det er derfor man i stedet snakker om et ikke eksisterende kupforsøg.,[ 4.103762  -1.8739896 -4.3318033],[9.9725610e-01 2.5275638e-03 2.1641480e-04]
201,positive,positive,TRUE,"HTKom: Danish Open i Taastrup en succes 😄 5 forrygende dage med svømning i topklasse. 8 danske rekorder og 12 svømmere udtaget til VM. ”Vi er dybt imponeret over det set-up, der er blevet etableret på kun 14 dage i Taastrup...",[-4.9578104 -0.7364135  4.786545 ],[5.838803e-05 3.977894e-03 9.959637e-01]
202,positive,positive,TRUE,"Wow, det var en dejlig søndagsskumringsmeddelelse :) Glad for at du kan lide den!",[-3.921837  -2.0896463  5.389877 ],[9.0300382e-05 5.6415703e-04 9.9934548e-01]
203,negative,negative,TRUE,"Jeg tweetede tidligere i dag om politikere, der fejler på Twitter og optræder klodsede og arrogante. 

Mon det er en bevidst strategi? #dkpol",[ 5.986877 -4.11645  -4.740636],[9.9993718e-01 4.0940547e-05 2.1931754e-05]
204,negative,negative,TRUE,"Det er så kryptisk at diskutere med typer som dig. Det er ikke kun noget jeg mener.. havde han ikke lov og ret til det... ja, så fik han nok ikke lov.",[ 4.5555787 -3.1676507 -3.4117239],[9.9921155e-01 4.4208072e-04 3.4633948e-04]
205,negative,positive,MISS,"""Jeg ville ikke sidde her, hvis jeg ikke troede på det.""
Der er alt for meget på spil til ikke at være helt engageret i #EP2019
#dkpol #eudk #dkmedier #VoteVolt 
",[ 5.654004  -4.6556954 -3.5526752],[9.9986637e-01 3.3303982e-05 1.0035337e-04]
206,negative,negative,TRUE,"Fedt igen at se at Viasats eksperter er ukvalificeret. At graulund kan sætte Duncan og Zidan over Dame, er mærkeligt. At overhovedet have Duncan på en top fem kan udfordres. Santin, Jimmy Fall, Utaka, Pukki, Nordstrand, zuma osv er sgu da bedre end Dunken #sldk #biffck",[ 6.3904924 -5.226935  -4.1514378],[9.9996448e-01 9.0074063e-06 2.6404774e-05]
207,negative,negative,TRUE,Der vil jeg anbefale at du læser op på hvad de facto betyder. Det svarer til at lovgive om at svin skal slagtes på Grønland og derefter undre sig over at slagterier lukker.,[ 5.3194995 -4.3572397 -3.3261728],[9.9976152e-01 6.2710773e-05 1.7584454e-04]
208,negative,negative,TRUE,JP mener: Fænomenet Rasmus Paludan må udløse alvorlig selvransagelse hos alle partier - alle partiet har været medvirkende til at ændre dk med masseindvandring. Det har kostet og vil koste endnu mere i fremtiden ... desværre #dkpol,[ 6.3457885 -4.6855145 -4.674622 ],[9.9996746e-01 1.6186452e-05 1.6363732e-05]
209,neutral,negative,MISS,"🙄 Pitchfork var en cool musikblog engang. Nu lyder de som P3. Der var mange fede sange i 2018. Jeg synes dog ikke at nogle af disse er i blandt dem. Snail Mail udsendte et fedt album, men det er næppe en af årets bedste sange. Mærkeligt at man kan opfatte musikår så forskelligt.",[-4.690597    4.2136655  -0.44647893],[1.3451732e-04 9.9049044e-01 9.3750870e-03]
210,negative,negative,TRUE,"Hvorfor var der ikke straffe til AaB der? Der er jo straffe INDEN der er offside. 
Ligesom i Arsenal-Tottenham. Det mener reglerne i England jo i hvert fald:",[ 2.0597196  0.4170135 -3.992817 ],[0.83625484 0.16177838 0.00196678]
211,negative,negative,TRUE,"Really? - det bliver sgu sværere og sværere at overbevise min bedre halvdel om at at Danmark overhovedet ønsker at man skal integrere sig. Jeg fattes ord. Gad vide om vil støtte det?

#dkpol #pakker #snart #sydfrugter",[ 1.49713    -2.1614065  -0.23387808],[0.8313409  0.02142382 0.14723529]
212,negative,negative,TRUE,"Åbent spørgsmål; tror mænd, at kvinder ikke ser, når de lige kigger og vurderer ben&amp;røv&amp;det hele, mens man taler i professionel sammenhæng om noget arbejdsagtigt?
Er de ligeglade?
Er det meningen, hun skal se det?
Er det noget andet? 
Jeg shamer ikke, jeg undrer mig helt ægte.",[ 6.3727603 -4.8061023 -4.5587945],[9.9996817e-01 1.3965865e-05 1.7884313e-05]
213,neutral,neutral,TRUE,"Jo jo, men med den tiltro, der er til Stage i Aarhus, kunne han vel godt have været nået til Basel til de sidste 20 minutter, hvis han havde fået opkaldet i pausen?",[-3.807981   6.3788986 -3.4317145],[3.7657715e-05 9.9990749e-01 5.4861095e-05]
214,neutral,positive,MISS,"Lige præcis - det er derfor vi har foreslået en grundlæggende omlægning af registreringsafgiften, forbud mod salg af benzin- og dieselbiler i 2025 samt vores store landbrugsplan om udtagning af 1/3 af landbrugsjorden fra intensiv drift. Det er den vej, vi tror det er bedst at gå.",[-2.8666382  5.3987575 -3.2754505],[2.5715688e-04 9.9957198e-01 1.7086517e-04]
215,negative,positive,MISS,"Du bestemmer helt selv om, hvad du vil bruge den ekstra frihed en liberal regering giver dig i form af færre køer og lavere skatter til - om du vil hente dine børn tidligere eller arbejde mere - det er helt op til dig 😊 - nogle vil gøre det ene - andre det andet.",[ 6.332224  -4.864448  -4.4384975],[9.9996531e-01 1.3719297e-05 2.1004873e-05]
216,negative,negative,TRUE,"Ikke blandt skolebørn, det har jo været kendt han stod ved skoler for at videofilme til youtube. men.. den brede befolkning har ikke anet hvad han egentlig var for en person det er sket efter de 4.600 artikler der har været i April måned ps. fedter du for medierne ?#dkmedier",[ 6.392791  -4.962419  -4.4421806],[9.9996865e-01 1.1707970e-05 1.9697816e-05]
217,neutral,neutral,TRUE,Spidskandidat for Klaus Riskær Pedersen anklages for fusk med smykkefirma,[-4.1014066  5.992608  -2.718435 ],[4.1317631e-05 9.9979395e-01 1.6472233e-04]
218,neutral,neutral,TRUE,"Seneste nyt fra Danmark og Verden #nyheder: Danskere tilbragte påsken online i sommerhuset Mange forbinder formentlig sommerhus med gåture, brætspil og gode bøger, men noget tyder på, at danskere er lige så meget online i sommerhuset som derhjemme.
En an…",[-4.4749293  5.785565  -2.2241051],[3.4975546e-05 9.9963284e-01 3.3211228e-04]
219,neutral,negative,MISS,"Venter spændt på, om medierne nu også vil fokusere på, at Socialdemokratiet har omfartsvejen ved Mariager med i deres infrastrukturplan. Tankevækkende hvordan samfundsøkonomien i projekter kun er vigtige, når borgerlige partier går ind for dem #dkpol #dkmedier #togfonden",[-0.67518634  3.4432745  -3.751893  ],[1.599727e-02 9.832651e-01 7.376479e-04]
220,negative,negative,TRUE,"Min #fredagsbog er Stephen Kings (erindret elendige) Desperation, fordi er uenig med min erindring (og jeg vil være sikker på, at han tager fejl)",[ 5.8366103 -5.0571713 -3.4936163],[9.998927e-01 1.857138e-05 8.869259e-05]
221,negative,negative,TRUE,"Fiasko eller ej, det er uden betydning. Jeg fatter ikke hvorfor DF hele tiden skal gøre sig til smagsdommere. Dette land bliver fattigere med deres indblanding i film og TV. #dkmedier #dkpol #
[LINK]",[ 6.456138  -5.054686  -4.4343834],[9.9997139e-01 1.0020749e-05 1.8633480e-05]
222,negative,negative,TRUE,"De manglende svar fra og siger vel bare at de ingen klimaplan har som rent faktisk kan bruges til noget , kun ideologier ingen holdbare løsninger . #dkpol #dkgreen",[ 6.365475  -4.628855  -4.7800603],[9.9996877e-01 1.6796137e-05 1.4439158e-05]
223,neutral,negative,MISS,"Nogen gør altså hvad de kan, for at skaffe sig så mange fjender som muligt, blot for at få lidt omtale i pressen. #dkpol",[-0.24058181  2.411274   -2.9216988 ],[0.06557887 0.92992985 0.00449128]
224,neutral,positive,MISS,"Baggrundsinfo: Folkeforbundet er kendt, fordi det indførte principiel ligestilling mellem kønnene ved alle stillingsbesættelser i 1919, altså lang tid inden det blev muligt for kvinder at blive ansat som diplomater i de fleste nationale udenrigstjenester.",[-3.5704253  5.8789277 -3.091034 ],[7.8724261e-05 9.9979407e-01 1.2714694e-04]
225,neutral,neutral,TRUE,"Hvordan er det med sætningen ""Det ligner, at...""? Er det generelt accepteret at skrive? Jeg ser det flere og flere steder, men plejer at anbefale at rette det til ""Det ser ud som om, at"", når jeg redigerer tekster, men måske har jeg ikke fulgt ordenligt med.",[-3.7579267  6.0929637 -3.1629875],[5.2692456e-05 9.9985182e-01 9.5527241e-05]
226,negative,negative,TRUE,RT @USER: Må si det er ting som bekymrer meg mer her i landet enn hvilken kanal skirenn sendes på. Virkelig! #dax18,[ 5.1877904 -3.7889674 -3.6706917],[9.9973148e-01 1.2627775e-04 1.4213250e-04]
227,neutral,neutral,TRUE,Ung mand kørte med hash i systemet,[-3.358553  5.874662 -3.301466],[9.77188029e-05 9.99798834e-01 1.03459584e-04]
228,negative,negative,TRUE,"Stop pirateri og verdenshistoriens største kunsttyveri ! husk: Free internet betyder ikke internet for free! Og har aldrig gjort det. Det er noget, IT giganterne har bildt dig ind. #dkpol #eupol",[ 5.8880897 -4.7481103 -3.8279727],[9.9991560e-01 2.4028153e-05 6.0301900e-05]
229,negative,negative,TRUE,"Din familie? Er koranen en familie? Det er en voldelig fascistoid ideologi, få dog noget perspektiv, lmfao. Volden, afbrændingerne og mordforsøgene er blevet genereret efter han har demonstreret i 2 minutter og 37 sekunder det ene sted",[ 6.360968  -4.764255  -4.6053033],[9.9996793e-01 1.4735438e-05 1.7274078e-05]
230,neutral,neutral,TRUE,Jeg synes at den isolationerede dækning også har medført en højredrejning af hele diskursens præmisser -&gt;,[-4.036971  6.308116 -3.134515],[3.2146771e-05 9.9988854e-01 7.9262754e-05]
231,negative,positive,MISS,"Lyt podcasten, se dokumentaren - det er ikke bare dødgodt journalistisk arbejde, det er dødspændende.",[ 2.9844964 -1.7271268 -2.513233 ],[0.98708284 0.00887405 0.00404315]
232,neutral,neutral,TRUE,"Jo, når du kigger på det flydende gennemsnit af alle målinger.",[-2.0894375  4.5717473 -3.2012117],[1.2774571e-03 9.9830234e-01 4.2025122e-04]
233,negative,negative,TRUE,"Der røg det sidste af min respekt for @USER, at man kan kommentere sådan, fordi man er uenig, er simpelthen for lavt. 
Sådan skal en udenrigsminister bare ikke opførere sig på SoMe! 
#dkpol",[ 6.4108276 -5.2304893 -4.190834 ],[9.9996626e-01 8.7947901e-06 2.4873802e-05]
234,neutral,neutral,TRUE,Kuhn færdig i Hobro,[-4.4084926  4.6928115 -1.0957048],[1.1116744e-04 9.9683607e-01 3.0528340e-03]
235,neutral,negative,MISS,"Det er lige meget, at ""Den danske sang"" blev skrevet til et korstævne i 1924, og at ”gay” egentlig betyder munter. De betyder noget andet nu, og det skal man kunne diskutere og forholde sig kritisk til, skriver forsker Jan Thorhauge Frederiksen #dkpol
[LINK]",[-3.5785837  5.445108  -2.5827422],[1.2046662e-04 9.9955338e-01 3.2610315e-04]
236,negative,negative,TRUE,"Vrøvl. Troen på vores samfund bryder sammen, når det står klart, at Folketinget ikke længere er landets lovgivende magt, og ministeriers misbrug af bl.a. politiet ignoreres.

Meget lovgivning herunder færdselsloven overtrædes dagligt, uden det påtales.",[ 5.239201  -3.3002594 -4.4544444],[9.9974281e-01 1.9554552e-04 6.1658306e-05]
237,positive,positive,TRUE,"RT @USER: #dkpol #dkkultur Absolut en artikel, der er værd at læse

[LINK]",[-5.1358085 -0.8970566  5.094433 ],[3.597182e-05 2.493614e-03 9.974704e-01]
238,negative,negative,TRUE,"Jo, det kunne jo starte med at de etablerede partier alle klart tilkendegiver, at manden ikke har en chance for indflydelse. Lige nu er meldingen fra jer, at I ikke vil udelukke noget... God 4. maj!",[ 6.2408233 -5.246198  -3.917232 ],[9.99951005e-01 1.02619215e-05 3.87606742e-05]
239,neutral,neutral,TRUE,"NPR lavede i 2015 en historie om Pete, der hang folk ud online, der opførte sig dårligt i metroen. Er der nogen der kender et godt dansk eksempel på det samme? Det, at blive så iriteret, at man går ret langt for at komme det til livs/gøre opmærksom på det?
[LINK]",[ 0.9978342  1.5709192 -3.8301275],[0.3594881  0.637635   0.00287692]
240,positive,positive,TRUE,"Bager fastelavnsboller. Har spist resten af kagecreme, imens bollerne er i ovnen.",[-4.4498854 -1.9269297  5.619501 ],[4.2332449e-05 5.2769046e-04 9.9943000e-01]
241,positive,positive,TRUE,Han bliver omtalt som “gårdens maskot” af de andre beboere 😂❤️🤗,[-4.9616494  1.878427   2.1423078],[4.6461209e-04 4.3420818e-01 5.6532723e-01]
242,neutral,negative,MISS,Nå. Men hvad er dit svar?,[-2.0727744  5.0640993 -3.884302 ],[7.9449930e-04 9.9907565e-01 1.2982461e-04]
243,neutral,neutral,TRUE,"for længe siden kunne man anmode om at få / købe en af de gamle klippekort automater.. Men hvad er de koster..?? Det kan jeg ikke huske, og jeg kan heller ikke finde det gamle opslag i lavede på Facebook..",[-2.9029295  5.688109  -3.6053643],[1.8571145e-04 9.9972230e-01 9.1997332e-05]
244,neutral,positive,MISS,"Danske børn er for dårlige til sprog, men det kan en stor pædagogisk succeshistorie fra Horsens måske lave om på 👶📚",[-2.91453     2.7086642  -0.24297123],[0.00342191 0.9470887  0.04948935]
245,neutral,positive,MISS,"GINI ❤️ #lfcdk 
Premier League’s mest undervurderede midtbanespiller!",[-1.6298944  3.3554251 -2.2066991],[0.00676535 0.98943466 0.00380003]
246,positive,positive,TRUE,så er serien igang med sin sidste sæson. Jeg er begejstret. Tak til Imperial for et godt arrangement med @USER. Gæster og,[-4.2051334 -2.3557978  5.851911 ],[4.2869055e-05 2.7245862e-04 9.9968469e-01]
247,negative,negative,TRUE,Information ønsker berufsverbot mod islamkritikere: - Kan advokat Rasmus Paludan forsvare udlændinge og samtidig være med i For Frihed? #dkpol,[ 5.2318316 -3.7792127 -3.732466 ],[9.9975008e-01 1.2202380e-04 1.2786349e-04]
248,negative,negative,TRUE,"»Nu hvor jeg har tænkt over det, Christiane, så kan jeg godt se, at jeg har jeg har smadret alle ruderne i dit drivhus, men du skal vide, at jeg er åben overfor, at du rydder op.«",[ 5.793593  -4.4369435 -3.9960907],[9.9990797e-01 3.6049107e-05 5.6021479e-05]
249,positive,negative,MISS,"Jeg elsker virkelig Eurovision, men er enig med Mari Boine i at man skal og må boikotte det i år. Jeg har alltid ment at det er en ikke-politisk musikkonkurranse, men det får være grenser for hva vi skal tåle som medmennesker. #boicotIsrael",[-3.61481   -2.755576   5.6603603],[9.3693168e-05 2.2124243e-04 9.9968505e-01]
250,negative,positive,MISS,"Havde det på samme måde - og det er IKKE en kritik af hverken håndbold eller præstationen. For nogle af os er klubfodbolden bare større. Meget større. Og det her er fra mig til dig, @USER:",[ 1.0276333  -2.652754    0.74177116],[0.56287944 0.01419199 0.42292857]
251,neutral,neutral,TRUE,RT @USER: Pape skærer igennem: Der vil komme IS-krigere tilbage til Danmark,[-4.4250064  5.724875  -2.1770546],[3.9064736e-05 9.9959105e-01 3.6987741e-04]
252,negative,neutral,MISS,Er samfundsomstyrtende virksomhed ikke allerede forbudt? Ellers må du definere mere præcist hvad det er du hentyder til. Bare til forståelsen så hentyder jeg til islams imperativ vedr. sharia,[ 2.1540048   0.02528657 -3.5593703 ],[0.89103436 0.10602393 0.00294176]
253,positive,neutral,MISS,Uha det var langt tid og du er tålmodig at de gør det færdig ❤️❤️,[-1.15605   -3.617079   3.6689594],[7.9571605e-03 6.7912042e-04 9.9136376e-01]
254,neutral,positive,MISS,"har som den første kommune søsat en chatbot, der kan besvare borgernes spørgsmål døgnet rundt. Yderligere fem kommuner er på vej med chatbots for at styrke borgerservicen. Vi er glade for at hjælpe til. #dkpol #kompoldk #AlleTidersRoskilde",[-5.1496253  3.0016997  1.1424431],[2.4942373e-04 8.6499447e-01 1.3475609e-01]
255,positive,positive,TRUE,Jeg er ikke enig. Jeg går på valg på at beholde rosiner i bagværk #dkpol #KlimaLine,[-0.6069193 -2.367834   2.3467455],[0.0491449  0.0084474  0.94240767]
256,negative,negative,TRUE,"Jeg sagde at NÅR racisten &amp; hans lige popper op, så ska de mødes med demokratiets fulde kraft. Og her popper de så op...

Hva faen tænker I på @USER? De ønsker blod i gaderne &amp; etnisk udrensning FFS!

Det her er dødsensfarligt!

#dkpol
[LINK]",[ 6.499642 -5.122926 -4.433322],[9.999732e-01 8.961303e-06 1.785921e-05]
257,neutral,neutral,TRUE,"RT @USER: Kære #twitterhjerne 

Hvordan gør jeg min grill sommerklar!?",[-3.9215899  1.9783211  1.2966279],[0.00181617 0.66291034 0.33527347]
258,negative,negative,TRUE,"#dkpol
Anna Libak anfægter vores ret til at lave en kampagne, der handler om, hvordan fattigdom og ulighed vokser i Danmark . . . Det baserer sig også på et udemokratisk syn på civilsamfundets rolle.[LINK]",[ 2.9218876  -0.53866327 -4.1387234 ],[9.6873808e-01 3.0430442e-02 8.3142304e-04]
259,positive,positive,TRUE,"Det her må vi kunne gøre meget bedre. Viden skal i spil - ikke mindst i rygraden af Danmarks erhvervsliv, de små og mellemstore virksomheder, hvor viden sikrer udvikling og godt workflow. Tak til for endnu en gang at gøre os klogere. #videnispil",[-4.432898  -1.2218866  4.909749 ],[8.7409579e-05 2.1681222e-03 9.9774444e-01]
260,negative,neutral,MISS,"Spritny Megafon måling giver Nye Borgerlige 7 mandater.

Jeg tror på, at mange danskere i det stille er dybt trætte af de gamle partier og støtter Nye Borgerlige. Ca. 30 % af vælgerne har ikke ytret sig / besluttet...",[ 4.6009164 -4.103766  -2.5718849],[9.9906796e-01 1.6565307e-04 7.6645584e-04]
261,neutral,neutral,TRUE,“EU skal vise vejen til en grønnere verden. Vi har travlt. EU skal være klimaneutralt senest 2050” - #ep19dk-budskab fra #dkenergi,[-3.7078748  6.1509023 -3.258485 ],[5.2279236e-05 9.9986577e-01 8.1940118e-05]
262,positive,neutral,MISS,"💬 Lad os høre, hvad du mener – bidrag til årets tilskuerundersøgelse i og hjælp os med at gøre det hele lidt bedre 👇🏼 #fcm #fcmlive #sldk 

[LINK]",[-4.6522255 -1.141349   4.978979 ],[6.5499669e-05 2.1927718e-03 9.9774170e-01]
263,negative,negative,TRUE,"Er den asfalt-aftale ikke snart lidt tyndslidt? #dkpol 
[LINK]",[ 6.331983  -5.1555037 -4.122335 ],[9.99960899e-01 1.02572485e-05 2.88224164e-05]
264,negative,neutral,MISS,"Det er overordnet en konjunkturer effekt, men hvor grupper med lav besk. oplever de største stigninger i beskæftigelsesgraden - så ja, de bidrog også, men de er ikke så mange at de kan flytte den aggregerede kurve så meget",[ 2.0974529   0.20694476 -3.7527936 ],[0.86664563 0.13085921 0.00249524]
265,neutral,neutral,TRUE,"Alternativet er tæt på spærregrænsen i en ny måling, som Epinion har foretaget for DR. Partiet står til 2,4 procent af stemmerne hvilke er en halvering af deres valgresultat fra 2015. #dkpol #fv19",[-3.7484949  6.301788  -3.4054532],[4.3169064e-05 9.9989605e-01 6.0835016e-05]
266,positive,positive,TRUE,"🇩🇰 #GoCards 🇩🇰

Det vrimler med fans fra nærmest alle NFL-hold i Nashville. De mest fantastiske mennesker, vi har mødt, er Lisa og hendes mand Rick (på billedet👇). Rick har kun misset ÉN (!!!) hjemmekamp siden 1988, hvor Cardinals kom til Arizona 👏🏈 #nfldk #truefans #NFLDraft",[-5.083353  -0.2081567  4.328641 ],[8.0865306e-05 1.0593346e-02 9.8932576e-01]
267,negative,positive,MISS,Ka’ vi ikke få det jazzgalskab tilbage?,[ 2.3009002   0.10338196 -3.9283645 ],[0.89843273 0.09979654 0.00177072]
268,positive,neutral,MISS,"Nej, jeg ændrer manuelt formation inde i kampen, og så sker denne bug",[-2.110686  -1.6328118  3.235164 ],[0.00470924 0.00759431 0.98769647]
269,negative,neutral,MISS,"Men hvis ikke det står på døren, så skal ministrene vel passes af folketingsbetjenten?",[ 6.0250235 -4.309384  -4.5411463],[9.9994171e-01 3.2493645e-05 2.5771842e-05]
270,neutral,negative,MISS,"RT @USER: Afera Srebrnej to jeden wielki skandal. Prokuratura nie tylko wszczęła śledztwo, ale potrafiła od razu wsadzić @USER…",[ 0.04659181  2.5981455  -3.6807392 ],[0.07219655 0.9260665  0.00173683]
271,neutral,negative,MISS,"I daginstitutionerne er der ikke nok voksne. I skolerne kører man tests lavet af folk, der ikke har været opgaven voksen. På ungdomsuddannelserne rammes de små voksne i stigende grad af angst og stress. Hva' så #dkpol, - skal vi tage os sammen? #uddpol #gymnasiechat #skolechat",[-0.04555427  1.2792397  -1.843346  ],[0.20296021 0.7634165  0.03362326]
272,negative,neutral,MISS,"Der er ikke afbrændingsforbud, så medmindre der bringes andre i fare, eller det er anden persons ejendom ( §§ 180 - 181), nej - med forbehold for lokale forbud og påbud og ordesbekendtgørelsen",[ 4.4939675 -4.2582717 -2.3212657],[9.9874651e-01 1.5790871e-04 1.0955624e-03]
273,negative,negative,TRUE,"“Du er uønsket med dit barn i Folketingssalen”. 

@USER får da vredet retorikken og hendes personlige valgkampagne til den sidste dråbe.",[ 6.624742  -5.2354937 -4.527945 ],[9.9997866e-01 7.0657138e-06 1.4336406e-05]
274,negative,positive,MISS,"DBU kan ikke svare noget, fordi det eneste rigtige svar er en fyring af dem. Og det er fair, hvis de lige gør tingene i den rigtige rækkefølge. Men jeg tror på, at den kommer. Det MÅ den gøre. Alt andet vil være for vanvittigt.",[ 6.54544   -5.1434307 -4.4885373],[9.9997556e-01 8.3864288e-06 1.6143356e-05]
275,neutral,neutral,TRUE,"Ved vi noget om, hvornår de melder ud efter mødet i aften? Er nysgerrig efter periodens længde og afløseren. Og hvorfor lige nu, når overgrebet ikke er sket sådan lige nu og her...",[-2.5786874  5.056522  -3.2004638],[4.8277908e-04 9.9925798e-01 2.5924738e-04]
276,negative,neutral,MISS,"Afviser ikke 100% dit argument. Men de møder op hvis jeg melder en demonstration ... heldigvis. Man skal gerne kunne demonstrere (ligegyldigt budskabet) uden at få tæsk for det tænker jeg? Mener bestemt det er politiets rolle at sørge for, selv for idioter.",[ 6.327576  -5.0702257 -4.2138896],[9.9996233e-01 1.1219693e-05 2.6416987e-05]
277,neutral,neutral,TRUE,"Top 20: Mandagsprogrammer i tæt duel #dkmedier #medienyt
[LINK]",[-4.550945  5.938682 -2.317724],[2.7815580e-05 9.9971265e-01 2.5951574e-04]
