,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
186,positive,negative,MISS,"Hvordan kan man få sig selv til at gå ind i en kirke og omgivet af mænd, kvinder og børn springe sig selv i luften? 
Hva er det for en tro der siger at det er ok?
Der er en speciel plads i helvede til disse personer 🤬

😢

#SriLanka",[-1.1708481 -2.509785   4.3716245],[0.00389756 0.00102165 0.9950808 ]
187,negative,negative,TRUE,"Det nye forslag fra S gælder ikke min mor, det ved jeg med sikkerhed, hun er nemlig ikke nedslidt. Så nemt er det at konstatere hvem der i målgruppen trods 45 år med samme job. Hun vil heller ikke, så det er da godt, at ordningen er frivillig.",[ 4.980237   -0.85826826 -2.8498278 ],[9.9670011e-01 2.9035807e-03 3.9628768e-04]
188,positive,positive,TRUE,RT @USER: Så fedt et initiativ på 👏🏻 sig det videre til unge piger i netværket.,[-3.0046568 -2.8142223  6.9064507],[4.9614984e-05 6.0023031e-05 9.9989033e-01]
189,negative,neutral,MISS,"Spændende hvor meget Onside aka Brøndby TV jagter en reaktion fra dommeren idag, når det nu gik Brøndbys vej! Det er vel allerede glemt og så er de igang med nedtællingen til Finalen! #BrøndbyTV #bifaab #sydbankpokalen",[ 4.5289555 -2.4783497 -1.2496183],[9.9601752e-01 9.0163969e-04 3.0808046e-03]
190,neutral,positive,MISS,Godt nyt for AGF: Frederik Tingager træner på græs,[-3.2004082  6.179391  -2.7234075],[8.4393578e-05 9.9977964e-01 1.3597778e-04]
191,negative,negative,TRUE,"4 ud af 5?
Ud af de 11.000 nye der kan komme med i ordningen er der 800 der vil komme fra et arbejde. Så det er snarer 8 ud af 9.
#dkmedier #dkpol #detheltstorebluffnummer",[ 4.472422  -1.4722074 -2.0071466],[0.99586284 0.00260903 0.00152812]
192,neutral,neutral,TRUE,"EKSAMEN i dag viser, hvem der står på den gamle politik eller den forandrende kurs for et opgør med klimaudfordringerne.

#dkgreen #derforuffe #fv19 #dkpol",[-3.167947    4.0571876  -0.63714266],[7.209351e-04 9.902215e-01 9.057548e-03]
193,positive,positive,TRUE,"Så er det forår🌼😎☀️ Årets første gin tonic i gården🍸
#hyggepåboulevarden #forårinummerotte",[-3.1352928 -2.5255942  6.7294264],[5.1968804e-05 9.5616262e-05 9.9985242e-01]
194,negative,positive,MISS,Hvis jeg nogensinde skal have briller 👍😎,[ 3.2438424  -0.11958173 -2.049561  ],[0.9618704  0.03329661 0.00483304]
195,negative,negative,TRUE,"Skandaløst ringe dommerpræstation over hele linjen. Hvis TVW og Okore er offside, så hedder jeg Henning, og hvis Arajuuri ikke laver hands, er der lang vej hjem, som Wafande ville sige det...",[ 6.4468284 -2.1711907 -2.888669 ],[9.9973100e-01 1.8076945e-04 8.8212146e-05]
196,negative,negative,TRUE,"Yderligere nedsabling af integrationsområdet skal nu betale for vores sundhedssektor i en tid hvor regeringen har 40 milliarder i overskud på budgettet og hvor Rockwool fonden har vist, at integrationsbesparelserne øger kriminaliteten.
#dkpol
[LINK]",[ 5.5812736 -1.5442616 -2.8222573],[9.9897265e-01 8.0347632e-04 2.2384449e-04]
197,negative,negative,TRUE,"Ja, hvordan undgår man at blive en nyttig idiot. Sendte en af de amerikanske stationer ikke forskudt fra Trump seancer for at kunne faktatjekke undervejs? Måske er politikere og journalister for tæt knyttede som det er nu, altså der synes at være en del mikrofonholderi...",[ 6.4004006 -2.2037969 -2.8309848],[9.9971884e-01 1.8328307e-04 9.7889977e-05]
198,negative,negative,TRUE,"""Jeg har svært ved at se andet, end at hvis tilliden til [Venstre, LA og DF] skal genskabes, så skal der skiftes ud på øverste hylde""

Kommentar af Morten Grothe-Kræmmergaard (gratis): #dkpol",[ 2.3129961  -1.9235016   0.16289815],[0.88422734 0.01278428 0.10298838]
199,negative,negative,TRUE,"Hvordan kan man overhovedet stille det spørgsmål?!? Det burde i et demokrati være en selvfølge: man lader klovnen udtale sit vrøvl, og så sørger man for at bure alle anti-demokratiske voldspsykopater inde … Gud jøsses #dkpol #dktro #dkmedier #SelvIdioterHarYtringsfrihed",[ 6.7913103 -2.4884782 -2.8633816],[9.998425e-01 9.327612e-05 6.411391e-05]
200,negative,neutral,MISS,Det er der heller ikke. Det er derfor man i stedet snakker om et ikke eksisterende kupforsøg.,[ 5.190861  -0.8361089 -2.8922784],[9.9728584e-01 2.4062451e-03 3.0786250e-04]
201,positive,positive,TRUE,"HTKom: Danish Open i Taastrup en succes 😄 5 forrygende dage med svømning i topklasse. 8 danske rekorder og 12 svømmere udtaget til VM. ”Vi er dybt imponeret over det set-up, der er blevet etableret på kun 14 dage i Taastrup...",[-3.1617317 -2.5817325  6.8416896],[4.5239147e-05 8.0798854e-05 9.9987400e-01]
202,positive,positive,TRUE,"Wow, det var en dejlig søndagsskumringsmeddelelse :) Glad for at du kan lide den!",[-2.9659784 -2.6809978  6.790174 ],[5.7929308e-05 7.7030643e-05 9.9986506e-01]
203,negative,negative,TRUE,"Jeg tweetede tidligere i dag om politikere, der fejler på Twitter og optræder klodsede og arrogante. 

Mon det er en bevidst strategi? #dkpol",[ 6.3484297 -2.2058144 -2.7781289],[9.9969864e-01 1.9266733e-04 1.0870642e-04]
204,negative,negative,TRUE,"Det er så kryptisk at diskutere med typer som dig. Det er ikke kun noget jeg mener.. havde han ikke lov og ret til det... ja, så fik han nok ikke lov.",[ 6.659781  -2.3190231 -2.8992589],[9.998035e-01 1.260288e-04 7.054664e-05]
205,negative,positive,MISS,"""Jeg ville ikke sidde her, hvis jeg ikke troede på det.""
Der er alt for meget på spil til ikke at være helt engageret i #EP2019
#dkpol #eudk #dkmedier #VoteVolt 
",[ 5.7479515 -1.4261489 -2.9510999],[9.9906796e-01 7.6546049e-04 1.6658858e-04]
206,negative,negative,TRUE,"Fedt igen at se at Viasats eksperter er ukvalificeret. At graulund kan sætte Duncan og Zidan over Dame, er mærkeligt. At overhovedet have Duncan på en top fem kan udfordres. Santin, Jimmy Fall, Utaka, Pukki, Nordstrand, zuma osv er sgu da bedre end Dunken #sldk #biffck",[ 5.369549  -1.8386644 -2.4070585],[9.9884146e-01 7.3962111e-04 4.1894673e-04]
207,negative,negative,TRUE,Der vil jeg anbefale at du læser op på hvad de facto betyder. Det svarer til at lovgive om at svin skal slagtes på Grønland og derefter undre sig over at slagterier lukker.,[ 6.120632  -2.3030877 -2.578509 ],[9.9961382e-01 2.1951155e-04 1.6666450e-04]
208,negative,negative,TRUE,JP mener: Fænomenet Rasmus Paludan må udløse alvorlig selvransagelse hos alle partier - alle partiet har været medvirkende til at ændre dk med masseindvandring. Det har kostet og vil koste endnu mere i fremtiden ... desværre #dkpol,[ 3.3636234 -1.0373431 -1.497801 ],[0.98038745 0.01202492 0.00758766]
209,positive,negative,MISS,"🙄 Pitchfork var en cool musikblog engang. Nu lyder de som P3. Der var mange fede sange i 2018. Jeg synes dog ikke at nogle af disse er i blandt dem. Snail Mail udsendte et fedt album, men det er næppe en af årets bedste sange. Mærkeligt at man kan opfatte musikår så forskelligt.",[-3.0507991 -2.5770278  6.6993413],[5.827764e-05 9.359618e-05 9.998481e-01]
210,negative,negative,TRUE,"Hvorfor var der ikke straffe til AaB der? Der er jo straffe INDEN der er offside. 
Ligesom i Arsenal-Tottenham. Det mener reglerne i England jo i hvert fald:",[ 5.8088875 -1.2820886 -3.1088636],[9.9903440e-01 8.3178020e-04 1.3385982e-04]
211,negative,negative,TRUE,"Really? - det bliver sgu sværere og sværere at overbevise min bedre halvdel om at at Danmark overhovedet ønsker at man skal integrere sig. Jeg fattes ord. Gad vide om vil støtte det?

#dkpol #pakker #snart #sydfrugter",[ 5.601408  -2.2081375 -2.3044546],[9.9922621e-01 4.0552841e-04 3.6829113e-04]
212,negative,negative,TRUE,"Åbent spørgsmål; tror mænd, at kvinder ikke ser, når de lige kigger og vurderer ben&amp;røv&amp;det hele, mens man taler i professionel sammenhæng om noget arbejdsagtigt?
Er de ligeglade?
Er det meningen, hun skal se det?
Er det noget andet? 
Jeg shamer ikke, jeg undrer mig helt ægte.",[ 6.4258785 -2.1500592 -2.9033916],[9.9972266e-01 1.8853731e-04 8.8762368e-05]
213,neutral,neutral,TRUE,"Jo jo, men med den tiltro, der er til Stage i Aarhus, kunne han vel godt have været nået til Basel til de sidste 20 minutter, hvis han havde fået opkaldet i pausen?",[-0.52968717  2.5559874  -1.5674435 ],[0.04303579 0.9417188  0.01524537]
214,neutral,positive,MISS,"Lige præcis - det er derfor vi har foreslået en grundlæggende omlægning af registreringsafgiften, forbud mod salg af benzin- og dieselbiler i 2025 samt vores store landbrugsplan om udtagning af 1/3 af landbrugsjorden fra intensiv drift. Det er den vej, vi tror det er bedst at gå.",[-2.7669568  6.393863  -3.3773696],[1.0505967e-04 9.9983788e-01 5.7060715e-05]
215,negative,positive,MISS,"Du bestemmer helt selv om, hvad du vil bruge den ekstra frihed en liberal regering giver dig i form af færre køer og lavere skatter til - om du vil hente dine børn tidligere eller arbejde mere - det er helt op til dig 😊 - nogle vil gøre det ene - andre det andet.",[ 5.687844  -1.3172436 -3.0054271],[9.9892610e-01 9.0628036e-04 1.6753051e-04]
216,negative,negative,TRUE,"Ikke blandt skolebørn, det har jo været kendt han stod ved skoler for at videofilme til youtube. men.. den brede befolkning har ikke anet hvad han egentlig var for en person det er sket efter de 4.600 artikler der har været i April måned ps. fedter du for medierne ?#dkmedier",[ 4.6458125 -0.934704  -2.5112917],[9.9547076e-01 3.7535399e-03 7.7577814e-04]
217,neutral,neutral,TRUE,Spidskandidat for Klaus Riskær Pedersen anklages for fusk med smykkefirma,[-3.3662431  6.152717  -2.624758 ],[7.3429299e-05 9.9977249e-01 1.5413175e-04]
218,neutral,neutral,TRUE,"Seneste nyt fra Danmark og Verden #nyheder: Danskere tilbragte påsken online i sommerhuset Mange forbinder formentlig sommerhus med gåture, brætspil og gode bøger, men noget tyder på, at danskere er lige så meget online i sommerhuset som derhjemme.
En an…",[-3.1387455  5.790178  -2.5154402],[1.3245030e-04 9.9962056e-01 2.4703072e-04]
219,neutral,negative,MISS,"Venter spændt på, om medierne nu også vil fokusere på, at Socialdemokratiet har omfartsvejen ved Mariager med i deres infrastrukturplan. Tankevækkende hvordan samfundsøkonomien i projekter kun er vigtige, når borgerlige partier går ind for dem #dkpol #dkmedier #togfonden",[ 0.4363972  3.0889368 -2.8004615],[0.06566282 0.9317575  0.0025797 ]
220,negative,negative,TRUE,"Min #fredagsbog er Stephen Kings (erindret elendige) Desperation, fordi er uenig med min erindring (og jeg vil være sikker på, at han tager fejl)",[ 4.944687  -1.1261334 -2.5923383],[9.9716574e-01 2.3027330e-03 5.3147005e-04]
221,negative,negative,TRUE,"Fiasko eller ej, det er uden betydning. Jeg fatter ikke hvorfor DF hele tiden skal gøre sig til smagsdommere. Dette land bliver fattigere med deres indblanding i film og TV. #dkmedier #dkpol #
[LINK]",[ 6.6589365 -2.186364  -3.0159285],[9.9979323e-01 1.4402733e-04 6.2830397e-05]
222,negative,negative,TRUE,"De manglende svar fra og siger vel bare at de ingen klimaplan har som rent faktisk kan bruges til noget , kun ideologier ingen holdbare løsninger . #dkpol #dkgreen",[ 6.591921  -1.8316169 -3.239909 ],[9.9972671e-01 2.1957613e-04 5.3699689e-05]
223,negative,negative,TRUE,"Nogen gør altså hvad de kan, for at skaffe sig så mange fjender som muligt, blot for at få lidt omtale i pressen. #dkpol",[ 5.0257893 -1.0475552 -2.7608612],[9.9728870e-01 2.2972117e-03 4.1411546e-04]
224,neutral,positive,MISS,"Baggrundsinfo: Folkeforbundet er kendt, fordi det indførte principiel ligestilling mellem kønnene ved alle stillingsbesættelser i 1919, altså lang tid inden det blev muligt for kvinder at blive ansat som diplomater i de fleste nationale udenrigstjenester.",[-1.8302917  5.3408785 -3.164376 ],[7.6767773e-04 9.9903011e-01 2.0220570e-04]
225,negative,neutral,MISS,"Hvordan er det med sætningen ""Det ligner, at...""? Er det generelt accepteret at skrive? Jeg ser det flere og flere steder, men plejer at anbefale at rette det til ""Det ser ud som om, at"", når jeg redigerer tekster, men måske har jeg ikke fulgt ordenligt med.",[ 4.616027   -0.23750877 -2.9584708 ],[9.9175441e-01 7.7364263e-03 5.0914509e-04]
226,neutral,negative,MISS,RT @USER: Må si det er ting som bekymrer meg mer her i landet enn hvilken kanal skirenn sendes på. Virkelig! #dax18,[ 0.19310474  2.8375697  -2.4089506 ],[0.06600645 0.92910105 0.00489247]
227,neutral,neutral,TRUE,Ung mand kørte med hash i systemet,[-2.953383   5.7467647 -2.5632555],[1.6649254e-04 9.9958760e-01 2.4593758e-04]
228,negative,negative,TRUE,"Stop pirateri og verdenshistoriens største kunsttyveri ! husk: Free internet betyder ikke internet for free! Og har aldrig gjort det. Det er noget, IT giganterne har bildt dig ind. #dkpol #eupol",[ 5.085602  -1.3442551 -2.584809 ],[9.9792516e-01 1.6093359e-03 4.6545826e-04]
229,negative,negative,TRUE,"Din familie? Er koranen en familie? Det er en voldelig fascistoid ideologi, få dog noget perspektiv, lmfao. Volden, afbrændingerne og mordforsøgene er blevet genereret efter han har demonstreret i 2 minutter og 37 sekunder det ene sted",[ 6.693378  -2.4063706 -2.8678544],[9.9981791e-01 1.1167354e-04 7.0393151e-05]
230,neutral,neutral,TRUE,Jeg synes at den isolationerede dækning også har medført en højredrejning af hele diskursens præmisser -&gt;,[-0.73233646  3.914549   -2.6642866 ],[0.00948725 0.9891383  0.00137437]
231,positive,positive,TRUE,"Lyt podcasten, se dokumentaren - det er ikke bare dødgodt journalistisk arbejde, det er dødspændende.",[-2.0026996 -2.6814528  5.4908285],[5.562087e-04 2.821364e-04 9.991617e-01]
232,neutral,neutral,TRUE,"Jo, når du kigger på det flydende gennemsnit af alle målinger.",[-2.1497135  6.1764812 -3.7635834],[2.4202125e-04 9.9970978e-01 4.8190213e-05]
233,negative,negative,TRUE,"Der røg det sidste af min respekt for @USER, at man kan kommentere sådan, fordi man er uenig, er simpelthen for lavt. 
Sådan skal en udenrigsminister bare ikke opførere sig på SoMe! 
#dkpol",[ 6.7318444 -2.5075712 -2.819441 ],[9.9983168e-01 9.7117940e-05 7.1097806e-05]
234,neutral,neutral,TRUE,Kuhn færdig i Hobro,[-3.3488457  5.3917546 -1.8902371],[1.5982229e-04 9.9915290e-01 6.8723143e-04]
235,neutral,negative,MISS,"Det er lige meget, at ""Den danske sang"" blev skrevet til et korstævne i 1924, og at ”gay” egentlig betyder munter. De betyder noget andet nu, og det skal man kunne diskutere og forholde sig kritisk til, skriver forsker Jan Thorhauge Frederiksen #dkpol
[LINK]",[-1.1661775  5.4205656 -3.786086 ],[1.3764863e-03 9.9852329e-01 1.0022134e-04]
236,negative,negative,TRUE,"Vrøvl. Troen på vores samfund bryder sammen, når det står klart, at Folketinget ikke længere er landets lovgivende magt, og ministeriers misbrug af bl.a. politiet ignoreres.

Meget lovgivning herunder færdselsloven overtrædes dagligt, uden det påtales.",[ 6.7614737 -2.3046799 -3.000549 ],[9.9982697e-01 1.1549000e-04 5.7588022e-05]
237,positive,positive,TRUE,"RT @USER: #dkpol #dkkultur Absolut en artikel, der er værd at læse

[LINK]",[-2.6885877 -1.5674975  5.1017427],[4.1302099e-04 1.2672303e-03 9.9831969e-01]
238,negative,negative,TRUE,"Jo, det kunne jo starte med at de etablerede partier alle klart tilkendegiver, at manden ikke har en chance for indflydelse. Lige nu er meldingen fra jer, at I ikke vil udelukke noget... God 4. maj!",[ 5.5552616 -1.5468836 -2.721917 ],[9.989235e-01 8.224505e-04 2.539798e-04]
239,negative,neutral,MISS,"NPR lavede i 2015 en historie om Pete, der hang folk ud online, der opførte sig dårligt i metroen. Er der nogen der kender et godt dansk eksempel på det samme? Det, at blive så iriteret, at man går ret langt for at komme det til livs/gøre opmærksom på det?
[LINK]",[ 3.758909    0.23325475 -2.7717104 ],[0.9700351  0.0285506  0.00141441]
240,neutral,positive,MISS,"Bager fastelavnsboller. Har spist resten af kagecreme, imens bollerne er i ovnen.",[-2.7686617  4.967125  -1.9790282],[4.3629817e-04 9.9860269e-01 9.6098526e-04]
241,positive,positive,TRUE,Han bliver omtalt som “gårdens maskot” af de andre beboere 😂❤️🤗,[-2.0989034   0.39805275  2.1786792 ],[0.01173551 0.14253323 0.84573126]
242,neutral,negative,MISS,Nå. Men hvad er dit svar?,[-0.43038535  4.6497126  -3.5967271 ],[6.1792484e-03 9.9356031e-01 2.6050190e-04]
243,negative,neutral,MISS,"for længe siden kunne man anmode om at få / købe en af de gamle klippekort automater.. Men hvad er de koster..?? Det kan jeg ikke huske, og jeg kan heller ikke finde det gamle opslag i lavede på Facebook..",[ 6.081763  -1.7009037 -3.0296636],[9.9947304e-01 4.1667942e-04 1.1033896e-04]
244,positive,positive,TRUE,"Danske børn er for dårlige til sprog, men det kan en stor pædagogisk succeshistorie fra Horsens måske lave om på 👶📚",[-3.1707747 -2.252419   6.507381 ],[6.2623156e-05 1.5688155e-04 9.9978048e-01]
245,positive,positive,TRUE,"GINI ❤️ #lfcdk 
Premier League’s mest undervurderede midtbanespiller!",[-2.8348818 -1.4456501  5.2150545],[3.1861270e-04 1.2781997e-03 9.9840325e-01]
246,positive,positive,TRUE,så er serien igang med sin sidste sæson. Jeg er begejstret. Tak til Imperial for et godt arrangement med @USER. Gæster og,[-3.1351993 -2.5954802  6.853899 ],[4.589184e-05 7.872864e-05 9.998753e-01]
247,neutral,negative,MISS,Information ønsker berufsverbot mod islamkritikere: - Kan advokat Rasmus Paludan forsvare udlændinge og samtidig være med i For Frihed? #dkpol,[-2.6364598   2.9959373  -0.10563771],[0.0034142  0.95369047 0.04289538]
248,negative,negative,TRUE,"»Nu hvor jeg har tænkt over det, Christiane, så kan jeg godt se, at jeg har jeg har smadret alle ruderne i dit drivhus, men du skal vide, at jeg er åben overfor, at du rydder op.«",[ 4.31707   -1.4547846 -1.9054677],[0.99492764 0.00309818 0.00197414]
249,negative,negative,TRUE,"Jeg elsker virkelig Eurovision, men er enig med Mari Boine i at man skal og må boikotte det i år. Jeg har alltid ment at det er en ikke-politisk musikkonkurranse, men det får være grenser for hva vi skal tåle som medmennesker. #boicotIsrael",[ 3.228828  -1.117536  -1.2794447],[0.97658986 0.01265058 0.01075955]
250,negative,positive,MISS,"Havde det på samme måde - og det er IKKE en kritik af hverken håndbold eller præstationen. For nogle af os er klubfodbolden bare større. Meget større. Og det her er fra mig til dig, @USER:",[ 2.9081376   0.30026755 -2.1747196 ],[0.92601717 0.06823944 0.00574331]
251,positive,neutral,MISS,RT @USER: Pape skærer igennem: Der vil komme IS-krigere tilbage til Danmark,[-2.3826468   0.90823966  1.9582981 ],[0.00955596 0.25673687 0.7337072 ]
252,neutral,neutral,TRUE,Er samfundsomstyrtende virksomhed ikke allerede forbudt? Ellers må du definere mere præcist hvad det er du hentyder til. Bare til forståelsen så hentyder jeg til islams imperativ vedr. sharia,[-2.4884918  6.3792043 -3.6653798],[1.4084084e-04 9.9981576e-01 4.3412267e-05]
253,positive,neutral,MISS,Uha det var langt tid og du er tålmodig at de gør det færdig ❤️❤️,[-0.24974404 -2.8845394   3.8640878 ],[0.01606362 0.0011523  0.98278403]
254,positive,positive,TRUE,"har som den første kommune søsat en chatbot, der kan besvare borgernes spørgsmål døgnet rundt. Yderligere fem kommuner er på vej med chatbots for at styrke borgerservicen. Vi er glade for at hjælpe til. #dkpol #kompoldk #AlleTidersRoskilde",[-3.1684773 -2.3452175  6.591774 ],[5.7689223e-05 1.3141098e-04 9.9981087e-01]
255,neutral,positive,MISS,Jeg er ikke enig. Jeg går på valg på at beholde rosiner i bagværk #dkpol #KlimaLine,[-3.1094267  6.2861266 -2.9316065],[8.3077553e-05 9.9981767e-01 9.9245328e-05]
256,negative,negative,TRUE,"Jeg sagde at NÅR racisten &amp; hans lige popper op, så ska de mødes med demokratiets fulde kraft. Og her popper de så op...

Hva faen tænker I på @USER? De ønsker blod i gaderne &amp; etnisk udrensning FFS!

Det her er dødsensfarligt!

#dkpol
[LINK]",[ 6.642484  -2.519599  -2.7436745],[9.9981123e-01 1.0492429e-04 8.3861181e-05]
257,neutral,neutral,TRUE,"RT @USER: Kære #twitterhjerne 

Hvordan gør jeg min grill sommerklar!?",[-2.130968   4.3677225 -1.9538584],[0.00150045 0.9967084  0.00179119]
258,negative,negative,TRUE,"#dkpol
Anna Libak anfægter vores ret til at lave en kampagne, der handler om, hvordan fattigdom og ulighed vokser i Danmark . . . Det baserer sig også på et udemokratisk syn på civilsamfundets rolle.[LINK]",[ 6.5994215 -2.23916   -2.9713278],[9.9978524e-01 1.4499725e-04 6.9724127e-05]
259,positive,positive,TRUE,"Det her må vi kunne gøre meget bedre. Viden skal i spil - ikke mindst i rygraden af Danmarks erhvervsliv, de små og mellemstore virksomheder, hvor viden sikrer udvikling og godt workflow. Tak til for endnu en gang at gøre os klogere. #videnispil",[-2.9507    -2.6558263  6.6507077],[6.762273e-05 9.081445e-05 9.998416e-01]
260,neutral,neutral,TRUE,"Spritny Megafon måling giver Nye Borgerlige 7 mandater.

Jeg tror på, at mange danskere i det stille er dybt trætte af de gamle partier og støtter Nye Borgerlige. Ca. 30 % af vælgerne har ikke ytret sig / besluttet...",[-1.7150316  3.9898129 -1.9271305],[0.00330986 0.9940129  0.00267729]
261,neutral,neutral,TRUE,“EU skal vise vejen til en grønnere verden. Vi har travlt. EU skal være klimaneutralt senest 2050” - #ep19dk-budskab fra #dkenergi,[-2.4322283   1.8810105   0.83643925],[0.00980793 0.7324759  0.25771624]
262,positive,neutral,MISS,"💬 Lad os høre, hvad du mener – bidrag til årets tilskuerundersøgelse i og hjælp os med at gøre det hele lidt bedre 👇🏼 #fcm #fcmlive #sldk 

[LINK]",[-2.3575003  -0.81135374  3.9659698 ],[0.00177558 0.0083334  0.98989105]
263,negative,negative,TRUE,"Er den asfalt-aftale ikke snart lidt tyndslidt? #dkpol 
[LINK]",[ 4.327141   -0.38053566 -2.6867886 ],[9.901725e-01 8.937025e-03 8.904305e-04]
264,neutral,neutral,TRUE,"Det er overordnet en konjunkturer effekt, men hvor grupper med lav besk. oplever de største stigninger i beskæftigelsesgraden - så ja, de bidrog også, men de er ikke så mange at de kan flytte den aggregerede kurve så meget",[-2.5047557  5.523928  -2.7978745],[3.2579160e-04 9.9943119e-01 2.4301895e-04]
265,neutral,neutral,TRUE,"Alternativet er tæt på spærregrænsen i en ny måling, som Epinion har foretaget for DR. Partiet står til 2,4 procent af stemmerne hvilke er en halvering af deres valgresultat fra 2015. #dkpol #fv19",[-2.9234393  6.545218  -3.4642618],[7.7225588e-05 9.9987781e-01 4.4966102e-05]
266,positive,positive,TRUE,"🇩🇰 #GoCards 🇩🇰

Det vrimler med fans fra nærmest alle NFL-hold i Nashville. De mest fantastiske mennesker, vi har mødt, er Lisa og hendes mand Rick (på billedet👇). Rick har kun misset ÉN (!!!) hjemmekamp siden 1988, hvor Cardinals kom til Arizona 👏🏈 #nfldk #truefans #NFLDraft",[-3.054962  -2.6446362  6.783526 ],[5.3350817e-05 8.0416168e-05 9.9986625e-01]
267,negative,positive,MISS,Ka’ vi ikke få det jazzgalskab tilbage?,[ 5.895008  -1.70515   -2.8168652],[9.9933547e-01 5.0003978e-04 1.6451025e-04]
268,neutral,neutral,TRUE,"Nej, jeg ændrer manuelt formation inde i kampen, og så sker denne bug",[-1.3321232  5.1816344 -3.3600044],[1.4804129e-03 9.9832481e-01 1.9484312e-04]
269,negative,neutral,MISS,"Men hvis ikke det står på døren, så skal ministrene vel passes af folketingsbetjenten?",[ 3.4811895  0.7733395 -2.9976285],[0.9361406  0.06242187 0.00143756]
270,neutral,negative,MISS,"RT @USER: Afera Srebrnej to jeden wielki skandal. Prokuratura nie tylko wszczęła śledztwo, ale potrafiła od razu wsadzić @USER…",[ 0.9354709  2.980001  -3.0516803],[0.11436308 0.8835152  0.00212172]
271,negative,negative,TRUE,"I daginstitutionerne er der ikke nok voksne. I skolerne kører man tests lavet af folk, der ikke har været opgaven voksen. På ungdomsuddannelserne rammes de små voksne i stigende grad af angst og stress. Hva' så #dkpol, - skal vi tage os sammen? #uddpol #gymnasiechat #skolechat",[ 3.6452684  -0.42730296 -2.1653333 ],[0.9803641  0.01669906 0.00293681]
272,neutral,neutral,TRUE,"Der er ikke afbrændingsforbud, så medmindre der bringes andre i fare, eller det er anden persons ejendom ( §§ 180 - 181), nej - med forbehold for lokale forbud og påbud og ordesbekendtgørelsen",[-2.2567196  6.0872927 -3.517646 ],[2.3774369e-04 9.9969494e-01 6.7374516e-05]
273,negative,negative,TRUE,"“Du er uønsket med dit barn i Folketingssalen”. 

@USER får da vredet retorikken og hendes personlige valgkampagne til den sidste dråbe.",[ 6.8285575 -2.471138  -2.8946426],[9.9984872e-01 9.1438204e-05 5.9869035e-05]
274,negative,positive,MISS,"DBU kan ikke svare noget, fordi det eneste rigtige svar er en fyring af dem. Og det er fair, hvis de lige gør tingene i den rigtige rækkefølge. Men jeg tror på, at den kommer. Det MÅ den gøre. Alt andet vil være for vanvittigt.",[ 6.778277  -2.3818312 -2.9436371],[9.99834895e-01 1.05134124e-04 5.99452214e-05]
275,negative,neutral,MISS,"Ved vi noget om, hvornår de melder ud efter mødet i aften? Er nysgerrig efter periodens længde og afløseren. Og hvorfor lige nu, når overgrebet ikke er sket sådan lige nu og her...",[ 5.4032936  -0.75911844 -3.1671512 ],[9.9770844e-01 2.1023357e-03 1.8919370e-04]
276,negative,neutral,MISS,"Afviser ikke 100% dit argument. Men de møder op hvis jeg melder en demonstration ... heldigvis. Man skal gerne kunne demonstrere (ligegyldigt budskabet) uden at få tæsk for det tænker jeg? Mener bestemt det er politiets rolle at sørge for, selv for idioter.",[ 5.757026  -2.2554188 -2.3725536],[9.9937445e-01 3.3110628e-04 2.9450771e-04]
277,neutral,neutral,TRUE,"Top 20: Mandagsprogrammer i tæt duel #dkmedier #medienyt
[LINK]",[-3.4581041  5.773187  -2.1708586],[9.7882446e-05 9.9954754e-01 3.5460768e-04]
278,neutral,neutral,TRUE,"Måske. Måske ikke. 
Men det er altid godt med ambitioner, hvad enten man er enig eller ej.",[-0.9951275  3.6319108 -2.171499 ],[0.00966003 0.9873607  0.00297911]
279,positive,neutral,MISS,"Godt nok er du bibliotrice, men nej det her kan jeg dokumentere 😜",[-2.156902   1.2571375  1.3159227],[0.01571946 0.47767913 0.5066014 ]
280,positive,positive,TRUE,"Liverpool er selvsagt klasser bedre end Huddersfield, men Keita blir en kæmpe profil næste sæson. Sammen med Alex Oxlade-Chamberlain kan det blive en voldsom midtbane #pldk",[-3.0274794 -1.3892456  5.3610477],[2.2714457e-04 1.1689021e-03 9.9860400e-01]
281,positive,positive,TRUE,"Meget enig med Gode uddannelser kræver international udveksling, og så er det ressourcespild hvis vi ikke sørger for, at dem vi uddanner, også kan bidrage til DK’s økonomi.",[-1.3884853 -1.5919813  3.6425068],[0.00645575 0.00526707 0.98827714]
282,positive,negative,MISS,"Klokken er 8, og det er derby-dag. Lige nu plejer jeg at ligge i fosterstilling og ryste af nervøsitet. Det gør jeg ikke - havde ikke engang nerver på i går, og dèt bekymrer mig! 😕 #fcklive #biffck #sldk",[-2.0177937   0.14596759  2.4803007 ],[0.01004525 0.08743194 0.90252274]
283,positive,positive,TRUE,Og det har du gjort SÅ godt - vi kommer til at savne dig,[-2.3830156 -2.6320214  5.914455 ],[2.4903595e-04 1.9414221e-04 9.9955684e-01]
284,negative,negative,TRUE,"Så er der #Presselogen bl.a. med fokus på fuppressemøde der blev valgets første ""løftebrud""... lovede pressen nyheder men det eneste de fik var en lang næse 😡
Genudsendes kl. 13.05 til ære for ""søndags-syvsoverne"" 😍
#dkpol #dkmedier",[ 5.028533  -2.1194086 -1.8802571],[9.9821776e-01 7.8507967e-04 9.9718536e-04]
